Budget,Channel Group,Response,Region ,Country,Brand,Channel
461000,GourmetSocial PinterestGourmet Mon Petit,861114.9407,EUR,UK,Gourmet,Social PinterestGourmet Mon Petit
461000,GourmetTVGourmet Revelations,515.5569653,EUR,UK,Gourmet,TVGourmet Revelations
461000,GourmetShopmiumGourmet Mon Petit,25687.22653,EUR,UK,Gourmet,ShopmiumGourmet Mon Petit
461000,GourmetTVGourmet Mon Petit,363126.8965,EUR,UK,Gourmet,TVGourmet Mon Petit
461000,GourmetSocial FB IGGourmet Revelations,7438.728472,EUR,UK,Gourmet,Social FB IGGourmet Revelations
461000,GourmetSocial PinterestGourmet Revelations,1063771.083,EUR,UK,Gourmet,Social PinterestGourmet Revelations
461000,GourmetShopmiumGourmet Revelations,17.62524381,EUR,UK,Gourmet,ShopmiumGourmet Revelations
461000,GourmetBVODGourmet Revelations,774.0471507,EUR,UK,Gourmet,BVODGourmet Revelations
461000,GourmetYouTubeGourmet Revelations,2.170186642,EUR,UK,Gourmet,YouTubeGourmet Revelations
461000,GourmetProgrammatic VideoGourmet Revelations,0.147075374,EUR,UK,Gourmet,Programmatic VideoGourmet Revelations
461000,Purina OneTVBifensis Microbiome,271318.6006,EUR,UK,Purina One,TVBifensis Microbiome
461000,Purina OneSocial Pinterest Bifensis Microbiome,5343993.699,EUR,UK,Purina One,Social Pinterest Bifensis Microbiome
461000,Purina OneShopmiumBifensis Microbiome,316093.6072,EUR,UK,Purina One,ShopmiumBifensis Microbiome
461000,Purina OneProgrammatic VideoBifensis Microbiome,20902.69513,EUR,UK,Purina One,Programmatic VideoBifensis Microbiome
461000,Purina OneBVODBifensis Microbiome,347810.4197,EUR,UK,Purina One,BVODBifensis Microbiome
461000,Purina OneSocial PinterestBifensis Microbiome,2602904.169,EUR,UK,Purina One,Social PinterestBifensis Microbiome
471000,BakersBVODSuper Foods,6073.145416,EUR,UK,Bakers,BVODSuper Foods
471000,BakersProgrammatic VideoSuper Foods,297898.3513,EUR,UK,Bakers,Programmatic VideoSuper Foods
471000,BakersYoutubeSuper Foods,296431.1038,EUR,UK,Bakers,YoutubeSuper Foods
471000,BakersDirect VideoSuper Foods,364.5029866,EUR,UK,Bakers,Direct VideoSuper Foods
471000,BakersTVSuper Foods,255292.4959,EUR,UK,Bakers,TVSuper Foods
471000,BakersSocial FB IGBakers FB&IG,32645.68,EUR,UK,Bakers,Social FB IGBakers FB&IG
471000,WinalotDisplayWinalot Great British Dogs Partnership,1777976.999,EUR,UK,Winalot,DisplayWinalot Great British Dogs Partnership
471000,WinalotSocialWinalot Great British Dogs Partnership,158109.1245,EUR,UK,Winalot,SocialWinalot Great British Dogs Partnership
471000,WinalotPrintWinalot Great British Dogs Partnership,371576.5144,EUR,UK,Winalot,PrintWinalot Great British Dogs Partnership
471000,WinalotDigitalWinalot Great British Dogs Partnership,50066.91461,EUR,UK,Winalot,DigitalWinalot Great British Dogs Partnership
471000,FelixBVODNaturally Delicious,107377.2523,EUR,UK,Felix,BVODNaturally Delicious
471000,FelixYoutubeNaturally Delicious,36103.15687,EUR,UK,Felix,YoutubeNaturally Delicious
471000,FelixSocial FB IGFelix Treats,437248.1599,EUR,UK,Felix,Social FB IGFelix Treats
471000,FelixTVIGTBAC,1247686.944,EUR,UK,Felix,TVIGTBAC
471000,FelixShopmiumNaturally Delicious,194857.5437,EUR,UK,Felix,ShopmiumNaturally Delicious
471000,FelixSocial FB IGFelix PicknMix,905174.2464,EUR,UK,Felix,Social FB IGFelix PicknMix
471000,FelixSocial SnapchatFelix PicknMix,521116.4023,EUR,UK,Felix,Social SnapchatFelix PicknMix
471000,FelixProgrammatic DisplayNaturally Delicious,4533127.998,EUR,UK,Felix,Programmatic DisplayNaturally Delicious
471000,FelixSocial FB IGIGTBAC,2865628.149,EUR,UK,Felix,Social FB IGIGTBAC
471000,FelixProgrammatic VideoIGTBAC,314.7817828,EUR,UK,Felix,Programmatic VideoIGTBAC
471000,FelixBVODIGTBAC,612689.2782,EUR,UK,Felix,BVODIGTBAC
471000,FelixYouTubeIGTBAC,1692559.267,EUR,UK,Felix,YouTubeIGTBAC
471000,FelixSocial TikTokIGTBAC,1806236.01,EUR,UK,Felix,Social TikTokIGTBAC
471000,GourmetBVODGourmet Mon Petit,19689.20161,EUR,UK,Gourmet,BVODGourmet Mon Petit
471000,GourmetProgrammatic VideoGourmet Mon Petit,30555.83519,EUR,UK,Gourmet,Programmatic VideoGourmet Mon Petit
471000,GourmetSocial FB IGGourmet Mon Petit,32857.09366,EUR,UK,Gourmet,Social FB IGGourmet Mon Petit
471000,GourmetSocial PinterestGourmet Mon Petit,879410.8974,EUR,UK,Gourmet,Social PinterestGourmet Mon Petit
471000,GourmetTVGourmet Revelations,519.4972468,EUR,UK,Gourmet,TVGourmet Revelations
471000,GourmetShopmiumGourmet Mon Petit,25687.22653,EUR,UK,Gourmet,ShopmiumGourmet Mon Petit
471000,GourmetTVGourmet Mon Petit,366284.573,EUR,UK,Gourmet,TVGourmet Mon Petit
471000,GourmetSocial FB IGGourmet Revelations,7596.77782,EUR,UK,Gourmet,Social FB IGGourmet Revelations
471000,GourmetSocial PinterestGourmet Revelations,1086372.839,EUR,UK,Gourmet,Social PinterestGourmet Revelations
471000,GourmetShopmiumGourmet Revelations,17.62524381,EUR,UK,Gourmet,ShopmiumGourmet Revelations
471000,GourmetBVODGourmet Revelations,774.0471508,EUR,UK,Gourmet,BVODGourmet Revelations
471000,GourmetYouTubeGourmet Revelations,2.182901779,EUR,UK,Gourmet,YouTubeGourmet Revelations
471000,GourmetProgrammatic VideoGourmet Revelations,0.149921264,EUR,UK,Gourmet,Programmatic VideoGourmet Revelations
471000,Purina OneTVBifensis Microbiome,273035.2328,EUR,UK,Purina One,TVBifensis Microbiome
471000,Purina OneSocial Pinterest Bifensis Microbiome,5447962.24,EUR,UK,Purina One,Social Pinterest Bifensis Microbiome
471000,Purina OneShopmiumBifensis Microbiome,316093.6072,EUR,UK,Purina One,ShopmiumBifensis Microbiome
471000,Purina OneProgrammatic VideoBifensis Microbiome,21303.22726,EUR,UK,Purina One,Programmatic VideoBifensis Microbiome
471000,Purina OneBVODBifensis Microbiome,347810.4197,EUR,UK,Purina One,BVODBifensis Microbiome
471000,Purina OneSocial PinterestBifensis Microbiome,2653544.227,EUR,UK,Purina One,Social PinterestBifensis Microbiome
481000,BakersBVODSuper Foods,6073.145416,EUR,UK,Bakers,BVODSuper Foods
481000,BakersProgrammatic VideoSuper Foods,303136.2173,EUR,UK,Bakers,Programmatic VideoSuper Foods
481000,BakersYoutubeSuper Foods,301617.7995,EUR,UK,Bakers,YoutubeSuper Foods
481000,BakersDirect VideoSuper Foods,370.9119438,EUR,UK,Bakers,Direct VideoSuper Foods
481000,BakersTVSuper Foods,256990.4572,EUR,UK,Bakers,TVSuper Foods
481000,BakersSocial FB IGBakers FB&IG,32645.68,EUR,UK,Bakers,Social FB IGBakers FB&IG
481000,WinalotDisplayWinalot Great British Dogs Partnership,1777976.999,EUR,UK,Winalot,DisplayWinalot Great British Dogs Partnership
481000,WinalotSocialWinalot Great British Dogs Partnership,158109.1245,EUR,UK,Winalot,SocialWinalot Great British Dogs Partnership
481000,WinalotPrintWinalot Great British Dogs Partnership,371576.5144,EUR,UK,Winalot,PrintWinalot Great British Dogs Partnership
481000,WinalotDigitalWinalot Great British Dogs Partnership,50066.91461,EUR,UK,Winalot,DigitalWinalot Great British Dogs Partnership
481000,FelixBVODNaturally Delicious,107377.2523,EUR,UK,Felix,BVODNaturally Delicious
481000,FelixYoutubeNaturally Delicious,36864.37139,EUR,UK,Felix,YoutubeNaturally Delicious
481000,FelixSocial FB IGFelix Treats,446455.0949,EUR,UK,Felix,Social FB IGFelix Treats
481000,FelixTVIGTBAC,1260877.015,EUR,UK,Felix,TVIGTBAC
481000,FelixShopmiumNaturally Delicious,194857.5437,EUR,UK,Felix,ShopmiumNaturally Delicious
481000,FelixSocial FB IGFelix PicknMix,924015.6394,EUR,UK,Felix,Social FB IGFelix PicknMix
481000,FelixSocial SnapchatFelix PicknMix,531963.5502,EUR,UK,Felix,Social SnapchatFelix PicknMix
481000,FelixProgrammatic DisplayNaturally Delicious,4618769.209,EUR,UK,Felix,Programmatic DisplayNaturally Delicious
481000,FelixSocial FB IGIGTBAC,2925292.552,EUR,UK,Felix,Social FB IGIGTBAC
481000,FelixProgrammatic VideoIGTBAC,320.7287345,EUR,UK,Felix,Programmatic VideoIGTBAC
481000,FelixBVODIGTBAC,612689.2782,EUR,UK,Felix,BVODIGTBAC
481000,FelixYouTubeIGTBAC,1726884.111,EUR,UK,Felix,YouTubeIGTBAC
481000,FelixSocial TikTokIGTBAC,1843833.194,EUR,UK,Felix,Social TikTokIGTBAC
481000,GourmetBVODGourmet Mon Petit,19689.20161,EUR,UK,Gourmet,BVODGourmet Mon Petit
481000,GourmetProgrammatic VideoGourmet Mon Petit,30672.03198,EUR,UK,Gourmet,Programmatic VideoGourmet Mon Petit
481000,GourmetSocial FB IGGourmet Mon Petit,33540.07888,EUR,UK,Gourmet,Social FB IGGourmet Mon Petit
481000,GourmetSocial PinterestGourmet Mon Petit,897690.8053,EUR,UK,Gourmet,Social PinterestGourmet Mon Petit
481000,GourmetTVGourmet Revelations,523.2876261,EUR,UK,Gourmet,TVGourmet Revelations
481000,GourmetShopmiumGourmet Mon Petit,25687.22653,EUR,UK,Gourmet,ShopmiumGourmet Mon Petit
481000,GourmetTVGourmet Mon Petit,369335.3317,EUR,UK,Gourmet,TVGourmet Mon Petit
481000,GourmetSocial FB IGGourmet Revelations,7754.688529,EUR,UK,Gourmet,Social FB IGGourmet Revelations
481000,GourmetSocial PinterestGourmet Revelations,1108954.769,EUR,UK,Gourmet,Social PinterestGourmet Revelations
481000,GourmetShopmiumGourmet Revelations,17.62524381,EUR,UK,Gourmet,ShopmiumGourmet Revelations
481000,GourmetBVODGourmet Revelations,774.0471508,EUR,UK,Gourmet,BVODGourmet Revelations
481000,GourmetYouTubeGourmet Revelations,2.195027815,EUR,UK,Gourmet,YouTubeGourmet Revelations
481000,GourmetProgrammatic VideoGourmet Revelations,0.152753621,EUR,UK,Gourmet,Programmatic VideoGourmet Revelations
481000,Purina OneTVBifensis Microbiome,274676.3734,EUR,UK,Purina One,TVBifensis Microbiome
481000,Purina OneSocial Pinterest Bifensis Microbiome,5551459.465,EUR,UK,Purina One,Social Pinterest Bifensis Microbiome
481000,Purina OneShopmiumBifensis Microbiome,316093.6072,EUR,UK,Purina One,ShopmiumBifensis Microbiome
481000,Purina OneProgrammatic VideoBifensis Microbiome,21701.69547,EUR,UK,Purina One,Programmatic VideoBifensis Microbiome
481000,Purina OneBVODBifensis Microbiome,347810.4197,EUR,UK,Purina One,BVODBifensis Microbiome
481000,Purina OneSocial PinterestBifensis Microbiome,2703954.72,EUR,UK,Purina One,Social PinterestBifensis Microbiome
491000,BakersBVODSuper Foods,6073.145416,EUR,UK,Bakers,BVODSuper Foods
491000,BakersProgrammatic VideoSuper Foods,308334.3336,EUR,UK,Bakers,Programmatic VideoSuper Foods
491000,BakersYoutubeSuper Foods,306764.1477,EUR,UK,Bakers,YoutubeSuper Foods
491000,BakersDirect VideoSuper Foods,377.2722641,EUR,UK,Bakers,Direct VideoSuper Foods
491000,BakersTVSuper Foods,258618.9636,EUR,UK,Bakers,TVSuper Foods
491000,BakersSocial FB IGBakers FB&IG,32645.68,EUR,UK,Bakers,Social FB IGBakers FB&IG
491000,WinalotDisplayWinalot Great British Dogs Partnership,1777976.999,EUR,UK,Winalot,DisplayWinalot Great British Dogs Partnership
491000,WinalotSocialWinalot Great British Dogs Partnership,158109.1245,EUR,UK,Winalot,SocialWinalot Great British Dogs Partnership
491000,WinalotPrintWinalot Great British Dogs Partnership,371576.5144,EUR,UK,Winalot,PrintWinalot Great British Dogs Partnership
491000,WinalotDigitalWinalot Great British Dogs Partnership,50066.91461,EUR,UK,Winalot,DigitalWinalot Great British Dogs Partnership
491000,FelixBVODNaturally Delicious,107377.2523,EUR,UK,Felix,BVODNaturally Delicious
491000,FelixYoutubeNaturally Delicious,37625.3663,EUR,UK,Felix,YoutubeNaturally Delicious
491000,FelixSocial FB IGFelix Treats,455658.8682,EUR,UK,Felix,Social FB IGFelix Treats
491000,FelixTVIGTBAC,1273723.958,EUR,UK,Felix,TVIGTBAC
491000,FelixShopmiumNaturally Delicious,194857.5437,EUR,UK,Felix,ShopmiumNaturally Delicious
491000,FelixSocial FB IGFelix PicknMix,942841.577,EUR,UK,Felix,Social FB IGFelix PicknMix
491000,FelixSocial SnapchatFelix PicknMix,542801.8003,EUR,UK,Felix,Social SnapchatFelix PicknMix
491000,FelixProgrammatic DisplayNaturally Delicious,4704003.198,EUR,UK,Felix,Programmatic DisplayNaturally Delicious
491000,FelixSocial FB IGIGTBAC,2984908.662,EUR,UK,Felix,Social FB IGIGTBAC
491000,FelixProgrammatic VideoIGTBAC,326.6474086,EUR,UK,Felix,Programmatic VideoIGTBAC
491000,FelixBVODIGTBAC,612689.2782,EUR,UK,Felix,BVODIGTBAC
491000,FelixYouTubeIGTBAC,1761144.043,EUR,UK,Felix,YouTubeIGTBAC
491000,FelixSocial TikTokIGTBAC,1881399.537,EUR,UK,Felix,Social TikTokIGTBAC
491000,GourmetBVODGourmet Mon Petit,19689.20161,EUR,UK,Gourmet,BVODGourmet Mon Petit
491000,GourmetProgrammatic VideoGourmet Mon Petit,30781.57903,EUR,UK,Gourmet,Programmatic VideoGourmet Mon Petit
491000,GourmetSocial FB IGGourmet Mon Petit,34222.46499,EUR,UK,Gourmet,Social FB IGGourmet Mon Petit
491000,GourmetSocial PinterestGourmet Mon Petit,915954.6782,EUR,UK,Gourmet,Social PinterestGourmet Mon Petit
491000,GourmetTVGourmet Revelations,526.9338059,EUR,UK,Gourmet,TVGourmet Revelations
491000,GourmetShopmiumGourmet Mon Petit,25687.22653,EUR,UK,Gourmet,ShopmiumGourmet Mon Petit
491000,GourmetTVGourmet Mon Petit,372282.7928,EUR,UK,Gourmet,TVGourmet Mon Petit
491000,GourmetSocial FB IGGourmet Revelations,7912.460721,EUR,UK,Gourmet,Social FB IGGourmet Revelations
491000,GourmetSocial PinterestGourmet Revelations,1131516.89,EUR,UK,Gourmet,Social PinterestGourmet Revelations
491000,GourmetShopmiumGourmet Revelations,17.62524381,EUR,UK,Gourmet,ShopmiumGourmet Revelations
491000,GourmetBVODGourmet Revelations,774.0471508,EUR,UK,Gourmet,BVODGourmet Revelations
491000,GourmetYouTubeGourmet Revelations,2.206592044,EUR,UK,Gourmet,YouTubeGourmet Revelations
491000,GourmetProgrammatic VideoGourmet Revelations,0.155572511,EUR,UK,Gourmet,Programmatic VideoGourmet Revelations
491000,Purina OneTVBifensis Microbiome,276245.3422,EUR,UK,Purina One,TVBifensis Microbiome
491000,Purina OneSocial Pinterest Bifensis Microbiome,5654487.511,EUR,UK,Purina One,Social Pinterest Bifensis Microbiome
491000,Purina OneShopmiumBifensis Microbiome,316093.6072,EUR,UK,Purina One,ShopmiumBifensis Microbiome
491000,Purina OneProgrammatic VideoBifensis Microbiome,22098.11041,EUR,UK,Purina One,Programmatic VideoBifensis Microbiome
491000,Purina OneBVODBifensis Microbiome,347810.4197,EUR,UK,Purina One,BVODBifensis Microbiome
491000,Purina OneSocial PinterestBifensis Microbiome,2754136.69,EUR,UK,Purina One,Social PinterestBifensis Microbiome
501000,BakersBVODSuper Foods,6073.145416,EUR,UK,Bakers,BVODSuper Foods
501000,BakersProgrammatic VideoSuper Foods,313493.002,EUR,UK,Bakers,Programmatic VideoSuper Foods
501000,BakersYoutubeSuper Foods,311870.4625,EUR,UK,Bakers,YoutubeSuper Foods
501000,BakersDirect VideoSuper Foods,383.5843165,EUR,UK,Bakers,Direct VideoSuper Foods
501000,BakersTVSuper Foods,260180.8561,EUR,UK,Bakers,TVSuper Foods
501000,BakersSocial FB IGBakers FB&IG,32645.68,EUR,UK,Bakers,Social FB IGBakers FB&IG
501000,WinalotDisplayWinalot Great British Dogs Partnership,1777976.999,EUR,UK,Winalot,DisplayWinalot Great British Dogs Partnership
501000,WinalotSocialWinalot Great British Dogs Partnership,158109.1245,EUR,UK,Winalot,SocialWinalot Great British Dogs Partnership
501000,WinalotPrintWinalot Great British Dogs Partnership,371576.5144,EUR,UK,Winalot,PrintWinalot Great British Dogs Partnership
501000,WinalotDigitalWinalot Great British Dogs Partnership,50066.91461,EUR,UK,Winalot,DigitalWinalot Great British Dogs Partnership
501000,FelixBVODNaturally Delicious,107377.2523,EUR,UK,Felix,BVODNaturally Delicious
501000,FelixYoutubeNaturally Delicious,38386.14165,EUR,UK,Felix,YoutubeNaturally Delicious
501000,FelixSocial FB IGFelix Treats,464859.4811,EUR,UK,Felix,Social FB IGFelix Treats
501000,FelixTVIGTBAC,1286236.697,EUR,UK,Felix,TVIGTBAC
501000,FelixShopmiumNaturally Delicious,194857.5437,EUR,UK,Felix,ShopmiumNaturally Delicious
501000,FelixSocial FB IGFelix PicknMix,961652.0719,EUR,UK,Felix,Social FB IGFelix PicknMix
501000,FelixSocial SnapchatFelix PicknMix,553631.1599,EUR,UK,Felix,Social SnapchatFelix PicknMix
501000,FelixProgrammatic DisplayNaturally Delicious,4788831.903,EUR,UK,Felix,Programmatic DisplayNaturally Delicious
501000,FelixSocial FB IGIGTBAC,3044476.52,EUR,UK,Felix,Social FB IGIGTBAC
501000,FelixProgrammatic VideoIGTBAC,332.5379395,EUR,UK,Felix,Programmatic VideoIGTBAC
501000,FelixBVODIGTBAC,612689.2782,EUR,UK,Felix,BVODIGTBAC
501000,FelixYouTubeIGTBAC,1795339.188,EUR,UK,Felix,YouTubeIGTBAC
501000,FelixSocial TikTokIGTBAC,1918935.065,EUR,UK,Felix,Social TikTokIGTBAC
501000,GourmetBVODGourmet Mon Petit,19689.20161,EUR,UK,Gourmet,BVODGourmet Mon Petit
501000,GourmetProgrammatic VideoGourmet Mon Petit,30884.8569,EUR,UK,Gourmet,Programmatic VideoGourmet Mon Petit
501000,GourmetSocial FB IGGourmet Mon Petit,34904.25252,EUR,UK,Gourmet,Social FB IGGourmet Mon Petit
501000,GourmetSocial PinterestGourmet Mon Petit,934202.5303,EUR,UK,Gourmet,Social PinterestGourmet Mon Petit
501000,GourmetTVGourmet Revelations,530.4412721,EUR,UK,Gourmet,TVGourmet Revelations
501000,GourmetShopmiumGourmet Mon Petit,25687.22653,EUR,UK,Gourmet,ShopmiumGourmet Mon Petit
501000,GourmetTVGourmet Mon Petit,375130.4538,EUR,UK,Gourmet,TVGourmet Mon Petit
501000,GourmetSocial FB IGGourmet Revelations,8070.094517,EUR,UK,Gourmet,Social FB IGGourmet Revelations
501000,GourmetSocial PinterestGourmet Revelations,1154059.221,EUR,UK,Gourmet,Social PinterestGourmet Revelations
501000,GourmetShopmiumGourmet Revelations,17.62524381,EUR,UK,Gourmet,ShopmiumGourmet Revelations
501000,GourmetBVODGourmet Revelations,774.0471508,EUR,UK,Gourmet,BVODGourmet Revelations
501000,GourmetYouTubeGourmet Revelations,2.217620494,EUR,UK,Gourmet,YouTubeGourmet Revelations
501000,GourmetProgrammatic VideoGourmet Revelations,0.158377997,EUR,UK,Gourmet,Programmatic VideoGourmet Revelations
501000,Purina OneTVBifensis Microbiome,277745.313,EUR,UK,Purina One,TVBifensis Microbiome
501000,Purina OneSocial Pinterest Bifensis Microbiome,5757048.506,EUR,UK,Purina One,Social Pinterest Bifensis Microbiome
501000,Purina OneShopmiumBifensis Microbiome,316093.6072,EUR,UK,Purina One,ShopmiumBifensis Microbiome
501000,Purina OneProgrammatic VideoBifensis Microbiome,22492.48264,EUR,UK,Purina One,Programmatic VideoBifensis Microbiome
501000,Purina OneBVODBifensis Microbiome,347810.4197,EUR,UK,Purina One,BVODBifensis Microbiome
501000,Purina OneSocial PinterestBifensis Microbiome,2804091.173,EUR,UK,Purina One,Social PinterestBifensis Microbiome
511000,BakersBVODSuper Foods,6073.145416,EUR,UK,Bakers,BVODSuper Foods
511000,BakersProgrammatic VideoSuper Foods,318612.5216,EUR,UK,Bakers,Programmatic VideoSuper Foods
511000,BakersYoutubeSuper Foods,316937.0552,EUR,UK,Bakers,YoutubeSuper Foods
511000,BakersDirect VideoSuper Foods,389.8484674,EUR,UK,Bakers,Direct VideoSuper Foods
511000,BakersTVSuper Foods,261678.8596,EUR,UK,Bakers,TVSuper Foods
511000,BakersSocial FB IGBakers FB&IG,32645.68,EUR,UK,Bakers,Social FB IGBakers FB&IG
511000,WinalotDisplayWinalot Great British Dogs Partnership,1777976.999,EUR,UK,Winalot,DisplayWinalot Great British Dogs Partnership
511000,WinalotSocialWinalot Great British Dogs Partnership,158109.1245,EUR,UK,Winalot,SocialWinalot Great British Dogs Partnership
511000,WinalotPrintWinalot Great British Dogs Partnership,371576.5144,EUR,UK,Winalot,PrintWinalot Great British Dogs Partnership
511000,WinalotDigitalWinalot Great British Dogs Partnership,50066.91461,EUR,UK,Winalot,DigitalWinalot Great British Dogs Partnership
511000,FelixBVODNaturally Delicious,107377.2523,EUR,UK,Felix,BVODNaturally Delicious
511000,FelixYoutubeNaturally Delicious,39146.69751,EUR,UK,Felix,YoutubeNaturally Delicious
511000,FelixSocial FB IGFelix Treats,474056.9345,EUR,UK,Felix,Social FB IGFelix Treats
511000,FelixTVIGTBAC,1298423.928,EUR,UK,Felix,TVIGTBAC
511000,FelixShopmiumNaturally Delicious,194857.5437,EUR,UK,Felix,ShopmiumNaturally Delicious
511000,FelixSocial FB IGFelix PicknMix,980447.1367,EUR,UK,Felix,Social FB IGFelix PicknMix
511000,FelixSocial SnapchatFelix PicknMix,564451.6363,EUR,UK,Felix,Social SnapchatFelix PicknMix
511000,FelixProgrammatic DisplayNaturally Delicious,4873257.249,EUR,UK,Felix,Programmatic DisplayNaturally Delicious
511000,FelixSocial FB IGIGTBAC,3103996.164,EUR,UK,Felix,Social FB IGIGTBAC
511000,FelixProgrammatic VideoIGTBAC,338.4004612,EUR,UK,Felix,Programmatic VideoIGTBAC
511000,FelixBVODIGTBAC,612689.2782,EUR,UK,Felix,BVODIGTBAC
511000,FelixYouTubeIGTBAC,1829469.666,EUR,UK,Felix,YouTubeIGTBAC
511000,FelixSocial TikTokIGTBAC,1956439.803,EUR,UK,Felix,Social TikTokIGTBAC
511000,GourmetBVODGourmet Mon Petit,19689.20161,EUR,UK,Gourmet,BVODGourmet Mon Petit
511000,GourmetProgrammatic VideoGourmet Mon Petit,30982.22436,EUR,UK,Gourmet,Programmatic VideoGourmet Mon Petit
511000,GourmetSocial FB IGGourmet Mon Petit,35585.442,EUR,UK,Gourmet,Social FB IGGourmet Mon Petit
511000,GourmetSocial PinterestGourmet Mon Petit,952434.3757,EUR,UK,Gourmet,Social PinterestGourmet Mon Petit
511000,GourmetTVGourmet Revelations,533.8153018,EUR,UK,Gourmet,TVGourmet Revelations
511000,GourmetShopmiumGourmet Mon Petit,25687.22653,EUR,UK,Gourmet,ShopmiumGourmet Mon Petit
511000,GourmetTVGourmet Mon Petit,377881.694,EUR,UK,Gourmet,TVGourmet Mon Petit
511000,GourmetSocial FB IGGourmet Revelations,8227.590039,EUR,UK,Gourmet,Social FB IGGourmet Revelations
511000,GourmetSocial PinterestGourmet Revelations,1176581.777,EUR,UK,Gourmet,Social PinterestGourmet Revelations
511000,GourmetShopmiumGourmet Revelations,17.62524381,EUR,UK,Gourmet,ShopmiumGourmet Revelations
511000,GourmetBVODGourmet Revelations,774.0471508,EUR,UK,Gourmet,BVODGourmet Revelations
511000,GourmetYouTubeGourmet Revelations,2.228137989,EUR,UK,Gourmet,YouTubeGourmet Revelations
511000,GourmetProgrammatic VideoGourmet Revelations,0.161170142,EUR,UK,Gourmet,Programmatic VideoGourmet Revelations
511000,Purina OneTVBifensis Microbiome,279179.3202,EUR,UK,Purina One,TVBifensis Microbiome
511000,Purina OneSocial Pinterest Bifensis Microbiome,5859144.566,EUR,UK,Purina One,Social Pinterest Bifensis Microbiome
511000,Purina OneShopmiumBifensis Microbiome,316093.6072,EUR,UK,Purina One,ShopmiumBifensis Microbiome
511000,Purina OneProgrammatic VideoBifensis Microbiome,22884.8227,EUR,UK,Purina One,Programmatic VideoBifensis Microbiome
511000,Purina OneBVODBifensis Microbiome,347810.4197,EUR,UK,Purina One,BVODBifensis Microbiome
511000,Purina OneSocial PinterestBifensis Microbiome,2853819.199,EUR,UK,Purina One,Social PinterestBifensis Microbiome
521000,BakersBVODSuper Foods,6073.145416,EUR,UK,Bakers,BVODSuper Foods
521000,BakersProgrammatic VideoSuper Foods,323693.1897,EUR,UK,Bakers,Programmatic VideoSuper Foods
521000,BakersYoutubeSuper Foods,321964.2348,EUR,UK,Bakers,YoutubeSuper Foods
521000,BakersDirect VideoSuper Foods,396.0650802,EUR,UK,Bakers,Direct VideoSuper Foods
521000,BakersTVSuper Foods,263115.5874,EUR,UK,Bakers,TVSuper Foods
521000,BakersSocial FB IGBakers FB&IG,32645.68,EUR,UK,Bakers,Social FB IGBakers FB&IG
521000,WinalotDisplayWinalot Great British Dogs Partnership,1777976.999,EUR,UK,Winalot,DisplayWinalot Great British Dogs Partnership
521000,WinalotSocialWinalot Great British Dogs Partnership,158109.1245,EUR,UK,Winalot,SocialWinalot Great British Dogs Partnership
521000,WinalotPrintWinalot Great British Dogs Partnership,371576.5144,EUR,UK,Winalot,PrintWinalot Great British Dogs Partnership
521000,WinalotDigitalWinalot Great British Dogs Partnership,50066.91461,EUR,UK,Winalot,DigitalWinalot Great British Dogs Partnership
521000,FelixBVODNaturally Delicious,107377.2523,EUR,UK,Felix,BVODNaturally Delicious
521000,FelixYoutubeNaturally Delicious,39907.03394,EUR,UK,Felix,YoutubeNaturally Delicious
521000,FelixSocial FB IGFelix Treats,483251.2297,EUR,UK,Felix,Social FB IGFelix Treats
521000,FelixTVIGTBAC,1310294.118,EUR,UK,Felix,TVIGTBAC
521000,FelixShopmiumNaturally Delicious,194857.5437,EUR,UK,Felix,ShopmiumNaturally Delicious
521000,FelixSocial FB IGFelix PicknMix,999226.7842,EUR,UK,Felix,Social FB IGFelix PicknMix
521000,FelixSocial SnapchatFelix PicknMix,575263.2368,EUR,UK,Felix,Social SnapchatFelix PicknMix
521000,FelixProgrammatic DisplayNaturally Delicious,4957281.155,EUR,UK,Felix,Programmatic DisplayNaturally Delicious
521000,FelixSocial FB IGIGTBAC,3163467.634,EUR,UK,Felix,Social FB IGIGTBAC
521000,FelixProgrammatic VideoIGTBAC,344.2351067,EUR,UK,Felix,Programmatic VideoIGTBAC
521000,FelixBVODIGTBAC,612689.2782,EUR,UK,Felix,BVODIGTBAC
521000,FelixYouTubeIGTBAC,1863535.601,EUR,UK,Felix,YouTubeIGTBAC
521000,FelixSocial TikTokIGTBAC,1993913.776,EUR,UK,Felix,Social TikTokIGTBAC
521000,GourmetBVODGourmet Mon Petit,19689.20161,EUR,UK,Gourmet,BVODGourmet Mon Petit
521000,GourmetProgrammatic VideoGourmet Mon Petit,31074.01965,EUR,UK,Gourmet,Programmatic VideoGourmet Mon Petit
521000,GourmetSocial FB IGGourmet Mon Petit,36266.03395,EUR,UK,Gourmet,Social FB IGGourmet Mon Petit
521000,GourmetSocial PinterestGourmet Mon Petit,970650.2284,EUR,UK,Gourmet,Social PinterestGourmet Mon Petit
521000,GourmetTVGourmet Revelations,537.0609714,EUR,UK,Gourmet,TVGourmet Revelations
521000,GourmetShopmiumGourmet Mon Petit,25687.22653,EUR,UK,Gourmet,ShopmiumGourmet Mon Petit
521000,GourmetTVGourmet Mon Petit,380539.7781,EUR,UK,Gourmet,TVGourmet Mon Petit
521000,GourmetSocial FB IGGourmet Revelations,8384.947409,EUR,UK,Gourmet,Social FB IGGourmet Revelations
