Time_Period,Bvod,CTV,Display,Facebook,Instagram,NBC WG BVOD,NBC WG Social,NBC WG TV,NBC WG VOD,NBC WG display,NBC digital,NBC ppc,NBC social,NBD WG YT,PPC,Sponsorship,TV,Vod,YT
2022-03-26,1089.2340902862095,0.0,0.5502453622250075,2046.7138969595244,1542.7362064055217,0.0,0.0,0.0,0.0,0.0,-1.85468339939276e-05,0.00024205574182265053,0.0,0.0,2224.4896600805087,33490.68094913584,24335.61345999742,0.0,3.903645061636026e-07
2022-04-02,347.0254773704245,0.0,0.16823065649437985,1072.1903433760572,811.7796134481646,0.0,0.0,0.0,0.0,0.0,-1.7281668124376034e-05,4.53542963732058e-05,0.0,0.0,2304.8316194252625,76238.4841493183,12784.997597098412,0.0,1.823505767089422e-07
2022-04-09,107.23360707360247,0.0,0.047473653412897644,526.4641154545094,399.49795576017743,0.0,0.0,0.0,0.0,0.0,-9.521142061561454e-06,4.616434285562667e-06,0.0,0.0,2413.588049025345,97926.34913735368,5178.934260870014,0.0,9.617908230680806e-08
2022-04-16,33.019342414451444,0.0,0.01392913308478995,258.29788057707583,196.01773777633053,0.0,0.0,0.0,0.0,0.0,-4.689567291937925e-06,-2.1484805752754587e-06,0.0,0.0,2429.187611999557,105913.52041483654,1961.8650076348665,0.0,4.604212347164229e-08
2022-04-23,9.747521207048685,0.0,0.003920944436853502,158.67458266007654,120.9212365074079,0.0,0.0,0.0,0.0,0.0,-2.8341119665492307e-06,-3.6157102710591628e-06,0.0,0.0,2119.5243825046573,95639.2911666656,698.9735687117231,0.0,2.110062198839303e-08
2022-04-30,3.6562223030276337,0.0,0.0012054658175026682,86.93884864611644,65.78325699990974,0.0,0.0,0.0,0.0,0.0,-1.2277058229469558e-06,-1.8862931078116936e-06,0.0,0.0,2003.3790017147433,103569.24949239245,288.00867345050995,0.0,1.280362807391194e-08
2022-05-07,1.129879305482946,0.0,0.00029761786743705363,50.55718255552453,38.21896478545651,0.0,0.0,0.0,0.0,0.0,-6.788903358337858e-07,-1.2222635176590459e-06,0.0,0.0,1904.8718966686208,106030.94647548923,109.25239701546221,0.0,6.1749146411576344e-09
2022-05-14,0.380596664366249,0.0,7.869688668627252e-05,27.463751522299646,20.677053171984177,0.0,0.0,0.0,0.0,0.0,-3.5304501236475405e-07,-6.398181489528233e-07,0.0,0.0,2112.443887570104,120624.94080832807,41.30572878473437,0.0,3.146063497227587e-09
2022-05-21,0.15338349438199866,0.0,2.3044940953168686e-05,15.60311234025946,11.782835355768764,0.0,0.0,0.0,0.0,0.0,-1.9681536097812709e-07,-3.7155211029298625e-07,0.0,0.0,2187.5093215313354,127234.2507828101,14.829308509315299,0.0,2.1468855168996606e-09
2022-05-28,0.0608445004414808,0.0,6.936889264158072e-06,8.94039906084599,6.735529672065095,0.0,0.0,0.0,0.0,0.0,-1.0643857506318772e-07,-1.9812036894995183e-07,0.0,0.0,2026.1536377153498,123313.41898926516,5.440958962678466,0.0,1.2920862990569462e-09
