index,Budget,Channel,Predicted Revenue,Region,Brand,Channel Group
10240,1030000,TV,81459.59330467522,France,Chocapic,TV
10241,1040000,TV,81599.68119743135,France,Chocapic,TV
10242,1050000,TV,81735.99423828143,France,Chocapic,TV
10243,1060000,TV,81868.63414555843,France,Chocapic,TV
10244,1070000,TV,81997.6998966614,France,Chocapic,TV
10245,1080000,TV,82123.2878019137,France,Chocapic,TV
10246,1090000,TV,82245.49157643072,France,Chocapic,TV
10247,1100000,TV,82364.40241005125,France,Chocapic,TV
10248,1110000,TV,82480.10903538436,France,Chocapic,TV
10249,1120000,TV,82592.69779402259,France,Chocapic,TV
10250,1130000,TV,82702.25270097115,France,Chocapic,TV
10251,1140000,TV,82808.85550734075,France,Chocapic,TV
10252,1150000,TV,82912.5857613513,France,Chocapic,TV
10253,1160000,TV,83013.52086769164,France,Chocapic,TV
10254,1170000,TV,83111.73614527976,France,Chocapic,TV
10255,1180000,TV,83207.30488346674,France,Chocapic,TV
10256,1190000,TV,83300.29839672596,France,Chocapic,TV
10257,1200000,TV,83390.78607786888,France,Chocapic,TV
10258,1210000,TV,83478.83544982666,France,Chocapic,TV
10259,1220000,TV,83564.51221603657,France,Chocapic,TV
10260,1230000,TV,83647.88030947067,France,Chocapic,TV
10261,1240000,TV,83729.00194034322,France,Chocapic,TV
10262,1250000,TV,83807.93764253276,France,Chocapic,TV
10263,1260000,TV,83884.7463187531,France,Chocapic,TV
10264,1270000,TV,83959.4852845072,France,Chocapic,TV
10265,1280000,TV,84032.2103108567,France,Chocapic,TV
10266,1290000,TV,84102.97566603882,France,Chocapic,TV
10267,1300000,TV,84171.83415596205,France,Chocapic,TV
10268,1310000,TV,84238.8371636104,France,Chocapic,TV
10269,1320000,TV,84304.03468738607,France,Chocapic,TV
10270,1330000,TV,84367.47537841873,France,Chocapic,TV
10271,1340000,TV,84429.2065768696,France,Chocapic,TV
10272,1350000,TV,84489.27434725723,France,Chocapic,TV
10273,1360000,TV,84547.72351283128,France,Chocapic,TV
10274,1370000,TV,84604.59768902023,France,Chocapic,TV
10275,1380000,TV,84659.93931597764,France,Chocapic,TV
10276,1390000,TV,84713.78969025153,France,Chocapic,TV
10277,1400000,TV,84766.18899560027,France,Chocapic,TV
10278,1410000,TV,84817.1763329782,France,Chocapic,TV
10279,1420000,TV,84866.78974971318,France,Chocapic,TV
10280,1430000,TV,84915.06626789796,France,Chocapic,TV
10281,1440000,TV,84962.04191201647,France,Chocapic,TV
10282,1450000,TV,85007.75173582567,France,Chocapic,TV
10283,1460000,TV,85052.22984851315,France,Chocapic,TV
10284,1470000,TV,85095.50944014963,France,Chocapic,TV
10285,1480000,TV,85137.62280645595,France,Chocapic,TV
10286,1490000,TV,85178.60137290241,France,Chocapic,TV
10287,1500000,TV,85218.47571815876,France,Chocapic,TV
10288,1510000,TV,85257.27559691248,France,Chocapic,TV
10289,1520000,TV,85295.02996207195,France,Chocapic,TV
10290,1530000,TV,85331.76698637148,France,Chocapic,TV
10291,1540000,TV,85367.51408339414,France,Chocapic,TV
10292,1550000,TV,85402.29792802806,France,Chocapic,TV
10293,1560000,TV,85436.14447637154,France,Chocapic,TV
10294,1570000,TV,85469.07898510179,France,Chocapic,TV
10295,1580000,TV,85501.12603032177,France,Chocapic,TV
10296,1590000,TV,85532.30952589908,France,Chocapic,TV
10297,1600000,TV,85562.65274131084,France,Chocapic,TV
10298,1610000,TV,85592.1783190076,France,Chocapic,TV
10299,1620000,TV,85620.9082913094,France,Chocapic,TV
10300,1630000,TV,85648.86409684655,France,Chocapic,TV
10301,1640000,TV,85676.06659655733,France,Chocapic,TV
10302,1650000,TV,85702.53608925472,France,Chocapic,TV
10303,1660000,TV,85728.29232677356,France,Chocapic,TV
10304,1670000,TV,85753.3545287096,France,Chocapic,TV
10305,1680000,TV,85777.74139676144,France,Chocapic,TV
10306,1690000,TV,85801.47112868584,France,Chocapic,TV
10307,1700000,TV,85824.56143187715,France,Chocapic,TV
10308,1710000,TV,85847.0295365808,France,Chocapic,TV
10309,1720000,TV,85868.89220875067,France,Chocapic,TV
10310,1730000,TV,85890.16576255999,France,Chocapic,TV
10311,1740000,TV,85910.86607257526,France,Chocapic,TV
10312,1750000,TV,85931.00858560194,France,Chocapic,TV
10313,1760000,TV,85950.6083322111,France,Chocapic,TV
10314,1770000,TV,85969.67993795533,France,Chocapic,TV
10315,1780000,TV,85988.23763428257,France,Chocapic,TV
10316,1790000,TV,86006.29526915571,France,Chocapic,TV
10317,1800000,TV,86023.86631738616,France,Chocapic,TV
10318,1810000,TV,86040.96389068883,France,Chocapic,TV
10319,1820000,TV,86057.60074746635,France,Chocapic,TV
10320,1830000,TV,86073.78930232937,France,Chocapic,TV
10321,1840000,TV,86089.54163536069,France,Chocapic,TV
10322,1850000,TV,86104.86950112935,France,Chocapic,TV
10323,1860000,TV,86119.78433746217,France,Chocapic,TV
10324,1870000,TV,86134.29727397875,France,Chocapic,TV
10325,1880000,TV,86148.41914039645,France,Chocapic,TV
10326,1890000,TV,86162.16047461172,France,Chocapic,TV
10327,1900000,TV,86175.53153056359,France,Chocapic,TV
10328,1910000,TV,86188.54228588524,France,Chocapic,TV
10329,1920000,TV,86201.20244934947,France,Chocapic,TV
10330,1930000,TV,86213.52146811344,France,Chocapic,TV
10331,1940000,TV,86225.50853476829,France,Chocapic,TV
10332,1950000,TV,86237.17259419877,France,Chocapic,TV
10333,1960000,TV,86248.52235025792,France,Chocapic,TV
10334,1970000,TV,86259.5662722621,France,Chocapic,TV
10335,1980000,TV,86270.31260131086,France,Chocapic,TV
10336,1990000,TV,86280.76935643645,France,Chocapic,TV
10337,2000000,TV,86290.94434058783,France,Chocapic,TV
10338,2010000,TV,86300.84514645327,France,Chocapic,TV
10339,2020000,TV,86310.47916212608,France,Chocapic,TV
10340,2030000,TV,86319.85357661775,France,Chocapic,TV
10341,2040000,TV,86328.97538522238,France,Chocapic,TV
10342,2050000,TV,86337.85139473673,France,Chocapic,TV
10343,2060000,TV,86346.48822853951,France,Chocapic,TV
10344,2070000,TV,86354.8923315338,France,Chocapic,TV
10345,2080000,TV,86363.06997495629,France,Chocapic,TV
10346,2090000,TV,86371.02726105701,France,Chocapic,TV
10347,2100000,TV,86378.77012765285,France,Chocapic,TV
10348,2110000,TV,86386.30435255847,France,Chocapic,TV
10349,2120000,TV,86393.63555789765,France,Chocapic,TV
10350,2130000,TV,86400.7692142988,France,Chocapic,TV
10351,2140000,TV,86407.71064497699,France,Chocapic,TV
10352,2150000,TV,86414.4650297063,France,Chocapic,TV
10353,2160000,TV,86421.03740868504,France,Chocapic,TV
10354,2170000,TV,86427.4326862967,France,Chocapic,TV
10355,2180000,TV,86433.6556347698,France,Chocapic,TV
10356,2190000,TV,86439.7108977389,France,Chocapic,TV
10357,2200000,TV,86445.60299370968,France,Chocapic,TV
10358,2210000,TV,86451.33631943079,France,Chocapic,TV
10359,2220000,TV,86456.91515317476,France,Chocapic,TV
10360,2230000,TV,86462.34365793044,France,Chocapic,TV
10361,2240000,TV,86467.62588450946,France,Chocapic,TV
10362,2250000,TV,86472.76577456905,France,Chocapic,TV
10363,2260000,TV,86477.76716355329,France,Chocapic,TV
10364,2270000,TV,86482.63378355524,France,Chocapic,TV
10365,2280000,TV,86487.36926610177,France,Chocapic,TV
10366,2290000,TV,86491.97714486351,France,Chocapic,TV
10367,2300000,TV,86496.46085829176,France,Chocapic,TV
10368,2310000,TV,86500.82375218414,France,Chocapic,TV
10369,2320000,TV,86505.06908218145,France,Chocapic,TV
10370,2330000,TV,86509.20001619695,France,Chocapic,TV
10371,2340000,TV,86513.21963678033,France,Chocapic,TV
10372,2350000,TV,86517.13094341791,France,Chocapic,TV
10373,2360000,TV,86520.93685477096,France,Chocapic,TV
10374,2370000,TV,86524.6402108536,France,Chocapic,TV
10375,2380000,TV,86528.243775152,France,Chocapic,TV
10376,2390000,TV,86531.75023668661,France,Chocapic,TV
10377,2400000,TV,86535.1622120187,France,Chocapic,TV
10378,2410000,TV,86538.48224720283,France,Chocapic,TV
10379,2420000,TV,86541.71281968681,France,Chocapic,TV
10380,2430000,TV,86544.85634016039,France,Chocapic,TV
10381,2440000,TV,86547.9151543541,France,Chocapic,TV
10382,2450000,TV,86550.89154478967,France,Chocapic,TV
10383,2460000,TV,86553.78773248332,France,Chocapic,TV
10384,2470000,TV,86556.60587860308,France,Chocapic,TV
10385,2480000,TV,86559.34808608143,France,Chocapic,TV
10386,2490000,TV,86562.01640118464,France,Chocapic,TV
10387,2500000,TV,86564.61281503958,France,Chocapic,TV
10388,2510000,TV,86567.13926511968,France,Chocapic,TV
10389,2520000,TV,86569.59763669055,France,Chocapic,TV
10390,2530000,TV,86571.98976421685,France,Chocapic,TV
10391,2540000,TV,86574.31743273122,France,Chocapic,TV
10392,2550000,TV,86576.58237916621,France,Chocapic,TV
10393,2560000,TV,86578.78629365048,France,Chocapic,TV
10394,2570000,TV,86580.93082076997,France,Chocapic,TV
10395,2580000,TV,86583.01756079501,France,Chocapic,TV
10396,2590000,TV,86585.04807087468,France,Chocapic,TV
10397,2600000,TV,86587.02386619852,France,Chocapic,TV
10398,2610000,TV,86588.94642112737,France,Chocapic,TV
10399,2620000,TV,86590.81717029346,France,Chocapic,TV
10400,2630000,TV,86592.63750967098,France,Chocapic,TV
10401,2640000,TV,86594.40879761777,France,Chocapic,TV
10402,2650000,TV,86596.13235588891,France,Chocapic,TV
10403,2660000,TV,86597.8094706231,France,Chocapic,TV
10404,2670000,TV,86599.44139330232,France,Chocapic,TV
10405,2680000,TV,86601.0293416857,France,Chocapic,TV
10406,2690000,TV,86602.57450071833,France,Chocapic,TV
10407,2700000,TV,86604.07802341534,France,Chocapic,TV
10408,2710000,TV,86605.54103172236,France,Chocapic,TV
10409,2720000,TV,86606.96461735274,France,Chocapic,TV
10410,2730000,TV,86608.3498426022,France,Chocapic,TV
10411,2740000,TV,86609.69774114148,France,Chocapic,TV
10412,2750000,TV,86611.0093187877,France,Chocapic,TV
10413,2760000,TV,86612.28555425495,France,Chocapic,TV
10414,2770000,TV,86613.52739988458,France,Chocapic,TV
10415,2780000,TV,86614.73578235583,France,Chocapic,TV
10416,2790000,TV,86615.91160337736,France,Chocapic,TV
10417,2800000,TV,86617.05574036013,France,Chocapic,TV
10418,2810000,TV,86618.1690470721,France,Chocapic,TV
10419,2820000,TV,86619.25235427532,France,Chocapic,TV
10420,2830000,TV,86620.30647034588,France,Chocapic,TV
10421,2840000,TV,86621.33218187714,France,Chocapic,TV
10422,2850000,TV,86622.3302542666,France,Chocapic,TV
10423,2860000,TV,86623.3014322872,France,Chocapic,TV
10424,2870000,TV,86624.24644064296,France,Chocapic,TV
10425,2880000,TV,86625.1659845098,France,Chocapic,TV
10426,2890000,TV,86626.06075006176,France,Chocapic,TV
10427,2900000,TV,86626.931404983,France,Chocapic,TV
10428,2910000,TV,86627.77859896609,France,Chocapic,TV
10429,2920000,TV,86628.60296419675,France,Chocapic,TV
10430,2930000,TV,86629.40511582563,France,Chocapic,TV
10431,2940000,TV,86630.18565242736,France,Chocapic,TV
10432,2950000,TV,86630.9451564472,France,Chocapic,TV
10433,2960000,TV,86631.6841946356,France,Chocapic,TV
10434,2970000,TV,86632.40331847126,France,Chocapic,TV
10435,2980000,TV,86633.10306457248,France,Chocapic,TV
10436,2990000,TV,86633.78395509774,France,Chocapic,TV
10437,3000000,TV,86634.44649813525,France,Chocapic,TV
10438,3010000,TV,86635.09118808211,France,Chocapic,TV
10439,3020000,TV,86635.71850601323,France,Chocapic,TV
10440,3030000,TV,86636.3289200404,France,Chocapic,TV
10441,3040000,TV,86636.92288566144,France,Chocapic,TV
10442,3050000,TV,86637.50084610019,France,Chocapic,TV
10443,3060000,TV,86638.0632326373,France,Chocapic,TV
10444,3070000,TV,86638.61046493198,France,Chocapic,TV
10445,3080000,TV,86639.1429513351,France,Chocapic,TV
10446,3090000,TV,86639.66108919411,France,Chocapic,TV
10447,3100000,TV,86640.16526514928,France,Chocapic,TV
10448,3110000,TV,86640.65585542243,France,Chocapic,TV
10449,3120000,TV,86641.13322609758,France,Chocapic,TV
10450,3130000,TV,86641.59773339413,France,Chocapic,TV
10451,3140000,TV,86642.04972393267,France,Chocapic,TV
10452,3150000,TV,86642.48953499363,France,Chocapic,TV
10453,3160000,TV,86642.91749476903,France,Chocapic,TV
10454,3170000,TV,86643.3339226073,France,Chocapic,TV
10455,3180000,TV,86643.73912925158,France,Chocapic,TV
10456,3190000,TV,86644.13341707166,France,Chocapic,TV
10457,3200000,TV,86644.51708028957,France,Chocapic,TV
10458,3210000,TV,86644.89040519916,France,Chocapic,TV
10459,3220000,TV,86645.25367037966,France,Chocapic,TV
10460,3230000,TV,86645.6071469037,France,Chocapic,TV
10461,3240000,TV,86645.95109853943,France,Chocapic,TV
10462,3250000,TV,86646.28578194747,France,Chocapic,TV
10463,3260000,TV,86646.61144687235,France,Chocapic,TV
10464,3270000,TV,86646.92833632893,France,Chocapic,TV
10465,3280000,TV,86647.23668678371,France,Chocapic,TV
10466,3290000,TV,86647.53672833128,France,Chocapic,TV
10467,3300000,TV,86647.82868486604,France,Chocapic,TV
10468,3310000,TV,86648.11277424925,France,Chocapic,TV
10469,3320000,TV,86648.38920847164,France,Chocapic,TV
10470,3330000,TV,86648.65819381153,France,Chocapic,TV
10471,3340000,TV,86648.91993098882,France,Chocapic,TV
10472,3350000,TV,86649.17461531478,France,Chocapic,TV
10473,3360000,TV,86649.42243683773,France,Chocapic,TV
10474,3370000,TV,86649.66358048488,France,Chocapic,TV
10475,3380000,TV,86649.89822620036,France,Chocapic,TV
10476,3390000,TV,86650.12654907943,France,Chocapic,TV
10477,3400000,TV,86650.34871949923,France,Chocapic,TV
10478,3410000,TV,86650.56490324585,France,Chocapic,TV
10479,3420000,TV,86650.77526163802,France,Chocapic,TV
10480,3430000,TV,86650.97995164756,France,Chocapic,TV
10481,3440000,TV,86651.17912601646,France,Chocapic,TV
10482,3450000,TV,86651.37293337092,France,Chocapic,TV
10483,3460000,TV,86651.56151833215,France,Chocapic,TV
10484,3470000,TV,86651.74502162439,France,Chocapic,TV
10485,3480000,TV,86651.92358017988,France,Chocapic,TV
10486,3490000,TV,86652.09732724102,France,Chocapic,TV
10487,3500000,TV,86652.26639245985,France,Chocapic,TV
10488,3510000,TV,86652.43090199474,France,Chocapic,TV
10489,3520000,TV,86652.59097860454,France,Chocapic,TV
10490,3530000,TV,86652.74674174027,France,Chocapic,TV
10491,3540000,TV,86652.89830763411,France,Chocapic,TV
10492,3550000,TV,86653.04578938628,France,Chocapic,TV
10493,3560000,TV,86653.18929704929,France,Chocapic,TV
10494,3570000,TV,86653.32893771022,France,Chocapic,TV
10495,3580000,TV,86653.46481557048,France,Chocapic,TV
10496,3590000,TV,86653.59703202368,France,Chocapic,TV
10497,3600000,TV,86653.72568573123,France,Chocapic,TV
10498,3610000,TV,86653.85087269598,France,Chocapic,TV
10499,3620000,TV,86653.97268633387,France,Chocapic,TV
10500,3630000,TV,86654.0912175436,France,Chocapic,TV
10501,3640000,TV,86654.2065547745,France,Chocapic,TV
10502,3650000,TV,86654.31878409254,France,Chocapic,TV
10503,3660000,TV,86654.42798924448,France,Chocapic,TV
10504,3670000,TV,86654.53425172044,France,Chocapic,TV
10505,3680000,TV,86654.63765081471,France,Chocapic,TV
10506,3690000,TV,86654.73826368482,France,Chocapic,TV
10507,3700000,TV,86654.83616540927,France,Chocapic,TV
10508,3710000,TV,86654.93142904341,France,Chocapic,TV
10509,3720000,TV,86655.02412567406,France,Chocapic,TV
10510,3730000,TV,86655.11432447248,France,Chocapic,TV
10511,3740000,TV,86655.20209274604,France,Chocapic,TV
10512,3750000,TV,86655.2874959884,France,Chocapic,TV
10513,3760000,TV,86655.37059792847,France,Chocapic,TV
10514,3770000,TV,86655.45146057781,France,Chocapic,TV
10515,3780000,TV,86655.53014427707,France,Chocapic,TV
10516,3790000,TV,86655.60670774092,France,Chocapic,TV
10517,3800000,TV,86655.68120810187,France,Chocapic,TV
10518,3810000,TV,86655.75370095292,France,Chocapic,TV
10519,3820000,TV,86655.82424038908,France,Chocapic,TV
10520,3830000,TV,86655.89287904766,France,Chocapic,TV
10521,3840000,TV,86655.95966814763,France,Chocapic,TV
10522,3850000,TV,86656.02465752773,France,Chocapic,TV
10523,3860000,TV,86656.0878956838,France,Chocapic,TV
10524,3870000,TV,86656.14942980485,France,Chocapic,TV
10525,3880000,TV,86656.20930580834,France,Chocapic,TV
10526,3890000,TV,86656.26756837445,France,Chocapic,TV
10527,3900000,TV,86656.32426097932,France,Chocapic,TV
10528,3910000,TV,86656.37942592765,France,Chocapic,TV
10529,3920000,TV,86656.43310438412,France,Chocapic,TV
10530,3930000,TV,86656.48533640422,France,Chocapic,TV
10531,3940000,TV,86656.53616096408,France,Chocapic,TV
10532,3950000,TV,86656.58561598953,France,Chocapic,TV
10533,3960000,TV,86656.63373838451,France,Chocapic,TV
10534,3970000,TV,86656.68056405848,France,Chocapic,TV
10535,3980000,TV,86656.72612795327,France,Chocapic,TV
10536,3990000,TV,86656.77046406918,France,Chocapic,TV
10537,4000000,TV,86656.81360549034,France,Chocapic,TV
10538,4010000,TV,86656.85558440935,France,Chocapic,TV
10539,4020000,TV,86656.89643215136,France,Chocapic,TV
10540,4030000,TV,86656.93617919742,France,Chocapic,TV
10541,4040000,TV,86656.97485520723,France,Chocapic,TV
10542,4050000,TV,86657.01248904124,France,Chocapic,TV
10543,4060000,TV,86657.04910878226,France,Chocapic,TV
10544,4070000,TV,86657.08474175635,France,Chocapic,TV
10545,4080000,TV,86657.11941455326,France,Chocapic,TV
10546,4090000,TV,86657.1531530462,France,Chocapic,TV
10547,4100000,TV,86657.18598241122,France,Chocapic,TV
10548,4110000,TV,86657.21792714596,France,Chocapic,TV
10549,4120000,TV,86657.24901108794,France,Chocapic,TV
10550,4130000,TV,86657.27925743238,France,Chocapic,TV
10551,4140000,TV,86657.30868874941,France,Chocapic,TV
10552,4150000,TV,86657.33732700102,France,Chocapic,TV
10553,4160000,TV,86657.3651935574,France,Chocapic,TV
10554,4170000,TV,86657.3923092129,France,Chocapic,TV
10555,4180000,TV,86657.41869420151,France,Chocapic,TV
10556,4190000,TV,86657.444368212,France,Chocapic,TV
10557,4200000,TV,86657.46935040264,France,Chocapic,TV
10558,4210000,TV,86657.4936594154,France,Chocapic,TV
10559,4220000,TV,86657.51731338994,France,Chocapic,TV
10560,4230000,TV,86657.54032997714,France,Chocapic,TV
10561,4240000,TV,86657.56272635222,France,Chocapic,TV
10562,4250000,TV,86657.5845192276,France,Chocapic,TV
10563,4260000,TV,86657.60572486541,France,Chocapic,TV
10564,4270000,TV,86657.6263590895,France,Chocapic,TV
10565,4280000,TV,86657.64643729739,France,Chocapic,TV
10566,4290000,TV,86657.66597447163,France,Chocapic,TV
10567,4300000,TV,86657.6849851911,France,Chocapic,TV
10568,4310000,TV,86657.70348364182,France,Chocapic,TV
10569,4320000,TV,86657.72148362752,France,Chocapic,TV
10570,4330000,TV,86657.73899858004,France,Chocapic,TV
10571,4340000,TV,86657.75604156918,France,Chocapic,TV
10572,4350000,TV,86657.77262531265,France,Chocapic,TV
10573,4360000,TV,86657.7887621854,France,Chocapic,TV
10574,4370000,TV,86657.80446422898,France,Chocapic,TV
10575,4380000,TV,86657.81974316039,France,Chocapic,TV
10576,4390000,TV,86657.83461038099,France,Chocapic,TV
10577,4400000,TV,86657.84907698483,France,Chocapic,TV
10578,4410000,TV,86657.86315376706,France,Chocapic,TV
10579,4420000,TV,86657.87685123194,France,Chocapic,TV
10580,4430000,TV,86657.89017960068,France,Chocapic,TV
10581,4440000,TV,86657.90314881905,France,Chocapic,TV
10582,4450000,TV,86657.91576856482,France,Chocapic,TV
10583,4460000,TV,86657.92804825502,France,Chocapic,TV
10584,4470000,TV,86657.93999705286,France,Chocapic,TV
10585,4480000,TV,86657.95162387467,France,Chocapic,TV
10586,4490000,TV,86657.96293739653,France,Chocapic,TV
10587,4500000,TV,86657.97394606072,France,Chocapic,TV
10588,4510000,TV,86657.98465808202,France,Chocapic,TV
10589,4520000,TV,86657.99508145386,France,Chocapic,TV
10590,4530000,TV,86658.00522395429,France,Chocapic,TV
10591,4540000,TV,86658.01509315174,France,Chocapic,TV
10592,4550000,TV,86658.02469641074,France,Chocapic,TV
10593,4560000,TV,86658.03404089733,France,Chocapic,TV
10594,4570000,TV,86658.04313358448,France,Chocapic,TV
10595,4580000,TV,86658.05198125725,France,Chocapic,TV
10596,4590000,TV,86658.06059051788,France,Chocapic,TV
10597,4600000,TV,86658.0689677907,France,Chocapic,TV
10598,4610000,TV,86658.07711932693,France,Chocapic,TV
10599,4620000,TV,86658.08505120932,France,Chocapic,TV
10600,4630000,TV,86658.09276935675,France,Chocapic,TV
10601,4640000,TV,86658.10027952857,France,Chocapic,TV
10602,4650000,TV,86658.10758732898,France,Chocapic,TV
10603,4660000,TV,86658.11469821111,France,Chocapic,TV
10604,4670000,TV,86658.12161748121,France,Chocapic,TV
10605,4680000,TV,86658.12835030252,France,Chocapic,TV
10606,4690000,TV,86658.13490169912,France,Chocapic,TV
10607,4700000,TV,86658.14127655975,France,Chocapic,TV
10608,4710000,TV,86658.1474796414,France,Chocapic,TV
10609,4720000,TV,86658.15351557289,France,Chocapic,TV
10610,4730000,TV,86658.15938885829,France,Chocapic,TV
10611,4740000,TV,86658.16510388032,France,Chocapic,TV
10612,4750000,TV,86658.17066490359,France,Chocapic,TV
10613,4760000,TV,86658.17607607778,France,Chocapic,TV
10614,4770000,TV,86658.18134144081,France,Chocapic,TV
10615,10000,Teads,1471.9091683513634,France,Chocapic,OLV
10616,20000,Teads,2231.788023080644,France,Chocapic,OLV
10617,30000,Teads,2624.0784485227437,France,Chocapic,OLV
10618,40000,Teads,2826.599912221546,France,Chocapic,OLV
10619,50000,Teads,2931.1524085321116,France,Chocapic,OLV
10620,60000,Teads,2985.1280429420435,France,Chocapic,OLV
10621,70000,Teads,3012.9931749356465,France,Chocapic,OLV
10622,80000,Teads,3027.378658117259,France,Chocapic,OLV
10623,90000,Teads,3034.805219972984,France,Chocapic,OLV
10624,100000,Teads,3038.639211525483,France,Chocapic,OLV
10625,110000,Teads,3040.6185246329746,France,Chocapic,OLV
10626,120000,Teads,3041.6403527522707,France,Chocapic,OLV
10627,130000,Teads,3042.167875508237,France,Chocapic,OLV
10628,140000,Teads,3042.440211190538,France,Chocapic,OLV
10629,150000,Teads,3042.5808055497673,France,Chocapic,OLV
10630,160000,Teads,3042.653387936622,France,Chocapic,OLV
10631,170000,Teads,3042.6908588772094,France,Chocapic,OLV
10632,180000,Teads,3042.71020339658,France,Chocapic,OLV
10633,190000,Teads,3042.7201900802293,France,Chocapic,OLV
10634,200000,Teads,3042.7253457446527,France,Chocapic,OLV
10635,210000,Teads,3042.7280073765396,France,Chocapic,OLV
10636,220000,Teads,3042.7293814543928,France,Chocapic,OLV
10637,230000,Teads,3042.730090827449,France,Chocapic,OLV
10638,240000,Teads,3042.730457044059,France,Chocapic,OLV
10639,250000,Teads,3042.730646104814,France,Chocapic,OLV
10640,260000,Teads,3042.7307437081663,France,Chocapic,OLV
10641,270000,Teads,3042.7307940962783,France,Chocapic,OLV
10642,280000,Teads,3042.730820109338,France,Chocapic,OLV
10643,290000,Teads,3042.7308335386815,France,Chocapic,OLV
10644,300000,Teads,3042.7308404716323,France,Chocapic,OLV
10645,310000,Teads,3042.7308440507954,France,Chocapic,OLV
10646,320000,Teads,3042.730845898552,France,Chocapic,OLV
10647,330000,Teads,3042.730846852464,France,Chocapic,OLV
10648,340000,Teads,3042.7308473449243,France,Chocapic,OLV
10649,350000,Teads,3042.7308475991595,France,Chocapic,OLV
10650,360000,Teads,3042.730847730409,France,Chocapic,OLV
10651,370000,Teads,3042.730847798167,France,Chocapic,OLV
10652,380000,Teads,3042.7308478331474,France,Chocapic,OLV
10653,390000,Teads,3042.730847851206,France,Chocapic,OLV
10654,400000,Teads,3042.730847860529,France,Chocapic,OLV
10655,410000,Teads,3042.730847865342,France,Chocapic,OLV
10656,420000,Teads,3042.730847867827,France,Chocapic,OLV
10657,430000,Teads,3042.7308478691098,France,Chocapic,OLV
10658,440000,Teads,3042.730847869772,France,Chocapic,OLV
10659,450000,Teads,3042.730847870114,France,Chocapic,OLV
10660,460000,Teads,3042.73084787029,France,Chocapic,OLV
10661,470000,Teads,3042.7308478703812,France,Chocapic,OLV
10662,480000,Teads,3042.730847870428,France,Chocapic,OLV
10663,490000,Teads,3042.7308478704526,France,Chocapic,OLV
10664,500000,Teads,3042.730847870465,France,Chocapic,OLV
10665,510000,Teads,3042.7308478704717,France,Chocapic,OLV
10666,520000,Teads,3042.730847870475,France,Chocapic,OLV
10667,530000,Teads,3042.7308478704767,France,Chocapic,OLV
10668,540000,Teads,3042.7308478704776,France,Chocapic,OLV
10669,550000,Teads,3042.730847870478,France,Chocapic,OLV
10670,560000,Teads,3042.730847870478,France,Chocapic,OLV
10671,570000,Teads,3042.7308478704786,France,Chocapic,OLV
10672,580000,Teads,3042.7308478704786,France,Chocapic,OLV
10673,590000,Teads,3042.7308478704786,France,Chocapic,OLV
10674,600000,Teads,3042.7308478704786,France,Chocapic,OLV
10675,610000,Teads,3042.7308478704786,France,Chocapic,OLV
10676,620000,Teads,3042.7308478704786,France,Chocapic,OLV
10677,630000,Teads,3042.7308478704786,France,Chocapic,OLV
10678,640000,Teads,3042.7308478704786,France,Chocapic,OLV
10679,650000,Teads,3042.7308478704786,France,Chocapic,OLV
10680,660000,Teads,3042.7308478704786,France,Chocapic,OLV
10681,670000,Teads,3042.7308478704786,France,Chocapic,OLV
10682,680000,Teads,3042.7308478704786,France,Chocapic,OLV
10683,690000,Teads,3042.7308478704786,France,Chocapic,OLV
10684,700000,Teads,3042.7308478704786,France,Chocapic,OLV
10685,710000,Teads,3042.7308478704786,France,Chocapic,OLV
10686,720000,Teads,3042.7308478704786,France,Chocapic,OLV
10687,730000,Teads,3042.7308478704786,France,Chocapic,OLV
10688,740000,Teads,3042.7308478704786,France,Chocapic,OLV
10689,750000,Teads,3042.7308478704786,France,Chocapic,OLV
10690,760000,Teads,3042.7308478704786,France,Chocapic,OLV
10691,770000,Teads,3042.7308478704786,France,Chocapic,OLV
10692,780000,Teads,3042.7308478704786,France,Chocapic,OLV
10693,790000,Teads,3042.7308478704786,France,Chocapic,OLV
10694,800000,Teads,3042.7308478704786,France,Chocapic,OLV
10695,810000,Teads,3042.7308478704786,France,Chocapic,OLV
10696,820000,Teads,3042.7308478704786,France,Chocapic,OLV
10697,830000,Teads,3042.7308478704786,France,Chocapic,OLV
10698,840000,Teads,3042.7308478704786,France,Chocapic,OLV
10699,850000,Teads,3042.7308478704786,France,Chocapic,OLV
10700,860000,Teads,3042.7308478704786,France,Chocapic,OLV
10701,870000,Teads,3042.7308478704786,France,Chocapic,OLV
10702,880000,Teads,3042.7308478704786,France,Chocapic,OLV
10703,890000,Teads,3042.7308478704786,France,Chocapic,OLV
10704,900000,Teads,3042.7308478704786,France,Chocapic,OLV
10705,910000,Teads,3042.7308478704786,France,Chocapic,OLV
10706,920000,Teads,3042.7308478704786,France,Chocapic,OLV
10707,930000,Teads,3042.7308478704786,France,Chocapic,OLV
10708,940000,Teads,3042.7308478704786,France,Chocapic,OLV
10709,950000,Teads,3042.7308478704786,France,Chocapic,OLV
10710,960000,Teads,3042.7308478704786,France,Chocapic,OLV
10711,970000,Teads,3042.7308478704786,France,Chocapic,OLV
10712,980000,Teads,3042.7308478704786,France,Chocapic,OLV
10713,990000,Teads,3042.7308478704786,France,Chocapic,OLV
10714,1000000,Teads,3042.7308478704786,France,Chocapic,OLV
