,index,Date,Facebook_Poland_Cini Minis,Google Search_Poland_Cini Minis,Influencers_Poland_Cini Minis,Instagram_Poland_Cini Minis,Mobile_Poland_Cini Minis,NBC Ecommerce_Poland_Cini Minis,NBC Facebook_Poland_Cini Minis,NBC Google_Poland_Cini Minis,NBC Instagram_Poland_Cini Minis,NBC VOD_Poland_Cini Minis,Print_Poland_Cini Minis,RR_Poland_Cini Minis,Snapchat_Poland_Cini Minis,TV_Poland_Cini Minis,Teads_Poland_Cini Minis,TikTok_Poland_Cini Minis,VOD_Poland_Cini Minis,YouTube_Poland_Cini Minis,6Play_France_Lion,Digital Video_France_Lion,Facebook_Instagram_France_Lion,Freewheel_France_Lion,Influencers_France_Lion,MYTF1_France_Lion,Programmatic_France_Lion,Snapchat_France_Lion,Spotify_France_Lion,TV_France_Lion,TV Sponsoring_France_Lion,Teads_France_Lion,TikTok_France_Lion,YouTube_France_Lion,Ad Alliance_Germany_Nesquik,Facebook_Germany_Nesquik,Instagram_Germany_Nesquik,Pinterest_Germany_Nesquik,SevenOne_Germany_Nesquik,TV Sponsoring_Germany_Nesquik,YouTube_Germany_Nesquik,6Play_France_Chocapic,Bliink_France_Chocapic,Captify_France_Chocapic,MYTF1_France_Chocapic,OLV_France_Chocapic,Print_France_Chocapic,Programmatic_France_Chocapic,TV_France_Chocapic,Teads_France_Chocapic,YouTube_France_Chocapic,Buzzfeed_Mexico_Abuelita,Dynadmic_Mexico_Abuelita,Facebook_Mexico_Abuelita,Multibrand Facebook_Mexico_Abuelita,Open TV_Mexico_Abuelita,Pay TV_Mexico_Abuelita,Sopitas_Mexico_Abuelita,Teads_Mexico_Abuelita,Televisa Contenido_Mexico_Abuelita,Tubi_Mexico_Abuelita,Vix_Mexico_Abuelita,YouTube_Mexico_Abuelita,Arkeero_Mexico_Nesquik,Facebook_Mexico_Nesquik,Multibrand Adsmovil_Mexico_Nesquik,Multibrand DV360_Mexico_Nesquik,Multibrand Facebook_Mexico_Nesquik,Naranxadul_Mexico_Nesquik,OOH_Mexico_Nesquik,Open TV_Mexico_Nesquik,Pay TV_Mexico_Nesquik,Sunmedia_Mexico_Nesquik,Tap Tap_Mexico_Nesquik,Tastemade_Mexico_Nesquik,Teads_Mexico_Nesquik,YouTube_Mexico_Nesquik,Bvod_UK_Shreddies,CTV_UK_Shreddies,Display_UK_Shreddies,Facebook_UK_Shreddies,Instagram_UK_Shreddies,NBC Digital_UK_Shreddies,NBC Search_UK_Shreddies,NBC Social_UK_Shreddies,NBC WG BVOD_UK_Shreddies,NBC WG Display_UK_Shreddies,NBC WG Social_UK_Shreddies,NBC WG TV_UK_Shreddies,NBC WG VOD_UK_Shreddies,NBD WG YouTube_UK_Shreddies,Search_UK_Shreddies,TV_UK_Shreddies,TV Sponsoring_UK_Shreddies,Vod_UK_Shreddies,YouTube_UK_Shreddies,Bvod_Australia_Uncle Toby's,Display_Australia_Uncle Toby's,Facebook_Australia_Uncle Toby's,Instagram_Australia_Uncle Toby's,Instream_Australia_Uncle Toby's,Metro TV_Australia_Uncle Toby's,OLV_Australia_Uncle Toby's,OOH_Australia_Uncle Toby's,Pinterest_Australia_Uncle Toby's,RTV TV_Australia_Uncle Toby's,Radio_Australia_Uncle Toby's,Satellite TV_Australia_Uncle Toby's,Search_Australia_Uncle Toby's,Twitter_Australia_Uncle Toby's,YouTube_Australia_Uncle Toby's,Google Search_Brazil_Nescau,Meta_Brazil_Nescau,Open TV_Brazil_Nescau,Programmatic_Brazil_Nescau,TikTok_Brazil_Nescau,YouTube_Brazil_Nescau,DOOH_Chile_Chocapic,Display_Chile_Chocapic,Facebook_Instagram_Chile_Chocapic,Open TV_Chile_Chocapic,POS_Chile_Chocapic,Pay TV_Chile_Chocapic,Search_Chile_Chocapic,YouTube_Chile_Chocapic,Facebook_Poland_Nesquik,Influencers_Poland_Nesquik,Instagram_Poland_Nesquik,NBC Ecommerce_Poland_Nesquik,NBC Facebook_Poland_Nesquik,NBC Google_Poland_Nesquik,NBC Instagram_Poland_Nesquik,NBC VOD_Poland_Nesquik,Print_Poland_Nesquik,TV_Poland_Nesquik,VOD_Poland_Nesquik,YouTube_Poland_Nesquik
118,118,2022-04-17,5.717260377512022,0.0,2.1985584995522192e-12,10.879932030520559,0,0.0007346794899723269,10.56235978338322,88.0905376935048,4.790627551866607,11.622935774464072,6.3481325928219286e-09,0.0,0.0,8715.750942492445,0.0,5.6074017438610294e-05,6935.997551472143,281.0433439398374,18.599610183926146,40.404649933266796,599.1864857266702,0.0,1.8286507716177335e-06,0.0,44.0102005532787,39.00903390835836,22.994286436827082,0.0,7103.255021430347,0.0,68.26198723731925,117.98467522929334,4.565505337446456,0.0,0.0,0.0,80.50087125244376,1670.9929181068014,1639.2225363412051,6.0365478450833105,79.68900710650031,120.21855969489017,118.57060497457564,13.423740658562723,0.0,0.0050876305125574115,16968.20547425134,49.13814646676979,1039.1364932723466,0.16880562399309162,0.0,2.1887979545597123,,513.1344177950643,62.45860043813846,0.0,0.39709783502485735,0.0,0.21242403650874964,0.21242412094095342,1.0006906976317753,,2016.8808746625334,,,,,0.0,3255.005015406171,900.2876467727077,,,,,956.90283393683,7784.099988190091,9.914216463858512,0.0,150.28539102191607,142.76309078018443,8.109820488922253,3.8301629593903415,0.029299674651927145,0.08941990542716137,0.0001521428141082425,0.2501941406666642,0.580953574972048,4.191693316490679e-05,0.07799817961360536,15.392071705108584,2520.0242176881143,15003.739072391681,471.15952163889307,0.0007585353419011562,8.215185997387365e-05,,4.292975687057942e-05,394.5049037306006,3.7892312777783175e-05,0.011075267653940634,6.524011242637334e-06,8.63810110035366e-06,0.0,0.006437360160539681,,0.002868863873962595,,,0.0009297533831007324,187.1756439117465,940.5750884696071,16745.442514036633,0.0,423.35895688431106,2554.260670131497,0.0,0.0,1945.6993608213593,195.11292035651195,41.95771557412374,86.4922171570951,0.0,16.87874040927478,0.0,0.0,0.0,8.950514249202977e-07,1.3600004164297426,126.67838958780679,0.6260400715816317,1.8404499186942422,0.0,5725.049414407057,722.8156887333196,562.6586714321959
119,119,2022-04-24,3.315639858618479,0.0,1.3825699009323208e-12,6.302315624963561,0,0.00031095643626175413,4.443218585259442,34.51988102277245,2.0140185806352915,4.8905431232025265,1.97661535159389e-09,0.0,0.0,8595.953067204571,0.0,3.80558632087084e-05,5293.942337009868,208.74448289809817,21.760118041660785,52.71604399481771,499.1692786499973,0.0,5.106384761967465e-07,0.0,51.48955578770592,46.38487531183406,26.901632827779785,0.0,6395.295344089799,0.0,81.17057473135199,138.0433532498601,3.7867505399076116,0.0,0.0,0.0,65.65069704781821,1486.4687189096787,1405.451349346054,5.431515559562326,71.74305943114919,108.24480676867512,106.83373467008846,12.07760069583358,0.0,0.0006960071666300383,15369.179204756161,44.18113858361324,937.6660857807227,0.10348107343064061,0.0,1.3421130972775708,,365.32686740258333,43.733831338757746,0.0,0.24343229335411587,0.0,0.13022178176508536,0.13022183352435043,0.613511475028697,,2135.257998390451,,,,,0.0,1641.1104345034692,773.9196161665378,,,,,1012.8329481570785,7504.986493254548,7.616916861443382,0.0,102.45215108551031,95.76663498395611,6.2306314019403555,2.9188514132551937,0.02226522963793094,0.10195599871095946,0.00011453432552641786,0.26283031098161885,0.6778827823244884,3.178684580307504e-05,0.08788461379090912,15.237853905496134,1392.7403048224812,22618.01069180726,447.9284485083046,0.0005006272441634434,6.528061192469574e-05,,3.394701734143669e-05,1101.7165593341779,2.995369662494593e-05,0.0054295460261016264,5.074011569242041e-06,10537.684642873624,0.0,0.0030735836659678516,,0.0013838424741389522,,,0.000734402771795818,97.45551955195441,708.5007925976198,13655.006815557967,0.0,248.917165730108,2253.655783764195,0.0,0.0,1543.5782549361618,114.55067006525536,26.874931411629696,49.8741076335499,0.0,4.9138472435470675,0.0,0.0,0.0,3.217714372486179e-07,0.49231102271728716,44.1448630860243,0.22654582580562393,0.6784216411059782,0.0,5796.054721715258,634.4883413932038,489.44111032276646
120,120,2022-05-01,2.4266780703576467,0.0,0.0,4.633066098230001,0,0.0001526102018102033,2.1394105987254752,17.756705689121084,0.9688873365464992,2.3563320563764116,8.206860795389903e-10,0.0,0.0,7929.303348656692,0.0,2.2530131169992964e-05,4420.423431566713,179.35100281759196,21.683404170127133,56.01805529387434,458.0686143509107,0.0,1.5103645552792568e-07,0.0,51.30797208159934,46.19083302754369,26.806787987256865,0.0,6428.788764993178,0.0,80.83093964963409,137.55605463351165,3.5968673549286705,0.0,0.0,0.0,61.77086967022467,1397.4566450224781,1376.901114430788,5.124738945583898,67.77777965361624,102.25260228664492,100.99431570119091,11.402890466891495,0.0,0.00011711404321752704,17206.558611042936,41.64626803429945,887.8067950516573,0.08996219750151004,0.0,1.166954466162548,,327.56363190791984,38.73328225327411,0.0,0.21163199000726088,0.0,0.11321040428722559,0.1132104492849767,0.533397665652713,,1144.5472878190008,,,,,0.0,581.1905676569119,274.06144767996244,,,,,468.72170562910134,8217.599178998435,6.972681788247234,0.0,85.78422633621244,79.18806386700837,5.703647669505783,2.6783120345693248,0.021023660127762623,0.1220975051625444,0.00010613415121504497,0.31265858983760486,0.8125792294262915,2.945530488987099e-05,0.1052118492757534,16.016017112816336,835.6930952026767,33060.27312768357,497.3024561502006,0.00041666831395865956,145.91960181138737,,1.9135739506329713e-05,3253.714436178142,37.32748592700838,4276.020541516806,3.008514632440935e-06,16962.208630726,0.0,3496.1585484655766,,407.1356387293859,,,1137.472870841126,79.6143914162889,925.5055866007697,16836.1058559506,0.0,243.29203131027504,1871.0870987253584,0.0,0.0,1743.2091801685451,96.33747785509705,23.95093180407089,41.516921816975106,0.0,2.0792938766531823,0.0,0.0,0.0,9.554914399661502e-08,0.14417373145898335,15.224596406974165,0.06633813947678355,0.21235527535241322,0.0,4272.731102545717,454.15653249497115,348.66361685806316
121,121,2022-05-08,1.2003063599405175,0.0,0.0,2.2939634458040126,0,7.284077308710429e-05,0.9868377464191839,6.8326611180758325,0.44626510204178305,1.0881024833631794,3.125323737399662e-10,0.0,0.0,6868.023871351832,0.0,1.0572151625764827e-05,3636.117116075364,149.23970893995102,16.902902677449518,42.402820731544374,433.14037045366825,0.0,4.981072388096239e-08,0.0,39.99381362039067,35.64196295939483,20.896550564491047,0.0,6772.442215294111,0.0,62.36732585942256,107.204587831307,2.791718619706561,0.0,0.0,0.0,47.30597029329421,1494.7056147473127,1106.1730643171902,5.518433415504127,73.29489994995055,110.52293340395885,109.21560682302781,12.316376515990312,0.0,1.8364815106397264e-05,17589.122566994996,44.695694435006814,961.6574081447906,0.0609627778955796,2.6823399481095094,43.72302216039507,,258.0501368214483,30.21490567412643,2.8611256307831994,5.338313223753728,0.0,4.279691459688774,4.278971242273472,16.342160205306758,,120.26488395581418,,,,,0.0,173.01325771703586,81.56352606212863,,,,,48.53284220427711,7299.483079362607,5.3004223845197735,0.0,58.81084764287741,53.7670916053103,4.335740924219349,2.037965648811253,0.016220530197973412,0.09323939968617707,0.00010918950922248667,0.24681349995390478,0.6149214298932738,3.131204424687302e-05,0.08071526440895348,16.211652862807206,426.56320860164004,38133.34944601679,454.743373123213,0.0002815740092466456,880.5378708223774,,8.609556880475647e-06,1825.5803955481556,436.65971704151104,15343.615745937224,1.2962963259304535e-06,12604.560456294237,0.0,4583.669570391107,,2768.740778489422,,,5325.180541412819,66.40538712169428,1719.9067234479573,19802.510702674732,0.0,238.81673964847516,1376.4294001902956,0.0,0.0,1147.8311728184042,47.25427646524309,12.153391802867173,20.231178323291076,0.0,0.5136783884041527,0.0,0.0,0.0,3.34370639732319e-08,0.04662832030983746,4.7131078268102415,0.02143183311866827,0.06537370964582909,0.0,3719.6887230009715,378.23880231732755,285.5368488900143
122,122,2022-05-15,0.7037538541169812,0.0,0.0,1.3441611295553049,0,4.267517524056631e-05,0.5668046790926679,3.294431320813723,0.25612208007306353,0.6253810592421146,1.4627221827974796e-10,0.0,0.0,7527.355780313976,0.0,6.544770162971835e-06,3757.9668979567705,154.67025195756167,14.69993015815839,36.03343637041241,369.3489235832945,0.0,1.3478907109244047e-08,0.0,34.781216803884256,31.054393533406774,18.173068718387345,0.0,6222.76209092069,0.0,54.339611759241784,93.23081554738718,2.976900002827295,0.0,0.0,0.0,51.47122445478922,1058.4526227901924,1230.3311753108426,4.4104518065577825,58.44453327754421,88.1541364964519,87.20333078179958,9.82406118922999,0.0,2.597574862072423e-06,15572.286875250895,35.801927696979014,768.9415913979423,0.031068390351006926,4.083541480270385,65.58065663533611,,390.298476353207,52.183392999469326,4.35559512710014,7.981748109274257,0.0,6.436228842638257,6.435133302507277,24.49247677148206,,13.040970958915326,,,,,0.0,55.9078973827576,26.36235803087174,,,,,5.2542876337516065,6356.09753850486,4.431482717753329,0.0,44.4360743716532,40.32943846974332,3.624949028675324,1.6958632930199686,0.013847472223843582,0.09003135004461793,8.697780322307734e-05,0.23390254266444935,0.5972491906956825,2.4372852898785204e-05,0.07770962497218754,16.9213068246729,190.40446427082483,34559.66044229853,438.7983621475447,0.0002106381328801823,1327.9262781689752,,3.0380466828805667e-06,348.35253212383196,1059.2279458499115,9199.109392798588,5.072214041974067e-07,14513.053689567296,0.0,4091.5825061885566,,2457.3805763801597,,,6573.419352705291,38.095876701231155,1419.724269267445,16923.264464940898,0.0,161.0126692829334,740.5153670430417,0.0,0.0,991.226845441285,30.43374005927776,7.9636013326812645,12.999968552343995,0.0,0.16185365539317437,0.0,0.0,0.0,1.3775944795834323e-08,0.018716142249658434,1.7866080466808605,0.008598062266179131,0.02486183314659512,0.0,3961.71175310449,379.6125557377934,284.668070170475
123,123,2022-05-22,0.33174708779275003,0.0,0.0,0.6343468705196741,0,2.2341150785478838e-05,0.2967003109689806,1.4702238003058443,0.13417336724420503,0.327176979146189,6.037693001354148e-11,0.0,0.0,7053.28645726278,0.0,2.8796838945581066e-06,3441.471581611656,143.31976719584912,21.00361260421573,56.18539385328389,431.23338540192395,0.0,3.8902033338409e-09,0.0,49.699372836844866,45.47367083513813,25.966369976253393,0.0,7357.590909987401,0.0,79.57578147396107,133.24298216631257,2.1588481265179955,0.0,0.0,0.0,37.071242776744725,942.3114444048251,923.9445147222888,4.227772016803402,56.09188646583276,84.59757789443526,83.73867858009775,9.422859215918713,0.0,4.571192747869365e-07,16600.865501880842,34.28686319429385,739.3990050008565,0.019607840890081274,4.838015851219706,77.36216549900118,,440.4778844184997,72.71308415103876,5.1602567467700675,9.415998915847526,0.0,7.602866429314083,7.601569068473647,28.903007276780272,,1.2610894501269803,,,,,0.0,1356.0095613598833,820.9030384333964,,,,,0.5080257795862875,5177.590443825947,3.2817873587042405,0.0,28.40658346620953,25.706296277055003,2.684499219774703,1.2386690388854253,0.009961233394131372,0.06488610380970049,6.908303768317974e-05,0.16958799340976852,0.42940706262010764,1.9180909655992156e-05,0.056075013172513934,14.934371133521875,84.80452042322746,31669.572347169906,366.9654643325469,0.00013086067041624726,1209.4650827858673,,2.238271865836377e-06,173.58075951448356,1202.4011184573828,15383.305061826088,3.69534601990217e-07,21426.85884005051,0.0,4122.962838095817,,2386.2796034654875,,,8771.73537647634,20.396040956430877,684.9655318010263,14032.402711157192,0.0,98.66539199436316,394.22662727649356,0.0,71.27090330722862,2306.390454878684,15.493011228702452,84.37676976140432,6.610148685303874,0.0,311.54988740310256,0.0,0.0,0.0,4.664811283608649e-09,0.006710867891623294,0.6005783423963508,0.003086342858822938,0.008586390626459826,0.0,3678.7975443215673,322.74433160521716,244.064879879946
124,124,2022-05-29,0.1806822255776389,0.0,0.0,0.34582784524658056,0,1.062434991652114e-05,0.14146873015391587,0.6572786343317463,0.06400290627596754,0.15594667971007112,2.413712217783431e-11,0.0,0.0,6375.789475162991,0.0,1.463992307237468e-06,2882.649434467733,121.11322067444473,18.94085074325744,50.408346740532366,432.84492343609764,0.0,1.2666184871215535e-09,0.0,44.81707882141469,40.82713321611662,23.416109181724163,0.0,7982.2702277692715,0.0,71.44254680101655,120.14344075707912,2.9461715753895925,0.0,0.0,0.0,51.52058126219967,1175.2649987057123,1323.9580476749404,4.096443526724145,54.31843205908712,81.93058361895312,81.1631143966635,9.123790310850557,0.0,7.443585427155918e-08,17245.863961447736,33.24482827989209,717.5820913476751,0.011410006541157732,4.861751341644631,77.58394272132324,,512.5242568044717,77.48093528393956,5.185538217171482,9.442693159762745,0.0,7.6293413417231495,7.628037883771197,28.989959032412443,,0.14996081122043084,,,,,0.0,2595.5086495125634,1360.77215980891,,,,,0.06040803016826807,4766.709120311455,2.31054173752611,0.0,17.83175056862012,16.077780287954877,1.890021142044603,0.8725847919592509,0.0069890456850034465,0.06717880798195136,7.059337701266339e-05,0.17680118762369573,0.44398484955975753,2.0199045415890992e-05,0.05809548045221207,13.24490000619095,40.49760589475687,34779.99715306186,319.05868554958414,8.117472677814822e-05,1767.4680367504711,,1.4369158828767316e-06,68.67683427970576,1303.0119038857956,12538.541378408594,2.2667632833255285e-07,36391.538146005514,0.0,6163.807206352038,,2324.775448474104,,,11183.985723010584,13.209653421382363,407.04253096103275,13050.529209331482,0.0,74.42235387924504,242.80864207993824,0.0,72.65382089371724,4272.593397734758,697.0243578436931,74.53391705927234,81.41340704243795,0.0,125.74180880172024,0.0,0.0,0.0,1.5262936557346654e-09,0.0022225613000225876,0.19753531928596435,0.0010226290575587745,0.0027565020356724473,0.0,3006.650276132132,262.403021930489,198.66959103147477
125,125,2022-06-05,0.0985701211367819,0.0,0.0,0.18863981067049457,0,5.304541483246934e-06,0.07048210411003823,0.3071170259960283,0.03189127713110143,0.07769050202167303,8.381520487148573e-12,0.0,0.0,6287.081659183194,0.0,8.108076839108749e-07,2520.945296491379,106.21305719183187,16.5476583525565,46.66153979716967,339.3604312352079,0.0,4.250437202651492e-10,0.0,39.152807501209864,35.16456073908287,20.457335040078604,0.0,7226.915668324795,0.0,61.53124127242694,104.94664661838998,1.7555277368670115,0.0,0.0,0.0,31.068281938694422,665.5538390666785,817.9468374174988,4.682068072408676,62.21200836698934,93.81452011993092,92.98763810500476,10.443063404784313,0.0,1.1974713351714552e-08,19156.34865599234,37.940847188521836,823.2543614674793,0.008119539561972533,5.445337979578755,86.80282620619715,,587.1490210273643,87.56252430562287,5.807967817172257,10.56520420217737,0.0,8.539016054697262,8.537556371691442,32.43838649549382,,0.016565426067072217,,,,,0.0,3841.332550178957,1574.1031832554484,,,,,0.006672876125834511,4157.9677683326045,1.763331356072847,0.0,11.974109215859624,10.773538083370106,1.4424035235027644,0.6644108295244808,0.005326174754506259,0.05327749831128817,4.913013750859445e-05,0.1402337138909108,0.3520486559782492,1.3676431012655367e-05,0.04608533363584073,13.139866609140974,20.53865025469432,35834.97485805521,286.95412128047974,5.403139162364473e-05,2242.3447257262324,,146.25188748153602,55.70632497770599,1278.4604437982032,19123.512290390216,1.1263218325953492e-07,39070.70450638839,0.0,6321.776219783687,,2604.46686781388,,,11964.335463725864,12.97367408199577,1620.804279807373,17159.20023559882,0.0,85.5775014987473,222.33740262883222,0.0,173.2379435524684,3132.724642962562,520.2376954367455,109.24521225659315,100.55205330471134,0.0,462.1848254942723,0.0,0.0,0.0,5.878693857896221e-10,0.0008525153009254632,0.0717224267702376,0.0003922986707335861,0.0010193994163792185,0.0,2994.1553579727583,247.2172822352975,186.8500282931177
126,126,2022-06-12,0.04832193687111949,0.0,0.0,0.09247503135726626,0,2.6946376365003997e-06,0.03584566883260123,0.14655177093876218,0.016219164776247887,0.03951075702757642,4.07823848745958e-12,0.0,0.0,5366.911561484372,0.0,3.961810822916122e-07,2289.1846728194278,98.95235740981765,12.32193634851496,31.773142273582167,261.9912721645176,0.0,1.1341589882654784e-10,0.0,29.15334500088546,26.169731520598255,15.233119577618437,0.0,6255.576292320307,0.0,45.79015945489858,78.13495960431639,1.7475552842225148,0.0,0.0,0.0,30.804684639020184,965.2516062096446,840.7723831728697,5.440542855234523,72.53842374012868,109.35069198084463,108.42414155226828,12.162221155309533,0.0,1.6367509687138017e-09,18734.378868847267,43.95702408369575,961.1276939552318,0.003763022207931238,4.578871613135377,78.50925072694045,,422.1804726361543,79.74725216366922,2.482498150141972,9.420436333372184,20.032665036715684,7.1754492822677385,7.17422297777027,32.95798299834933,,0.0012390506995056448,,,,,0.0,2558.543492262787,1404.4609183017271,,,,,0.0004991093346267061,3958.38274876505,1.3151469260421127,0.0,7.8449091406528835,7.049047731544436,1.0757890475399705,0.4950036362698713,0.0039452388320814795,0.05469175901499165,4.431989752779036e-05,0.14032707626492527,0.36416393072003045,1.2349656276519877e-05,0.04711791297370663,14.202292080984348,10.978198582433302,41891.38992053433,259.5542873556407,3.513688379742096e-05,3146.7185646489797,,923.8249261472032,209.46730377108872,1546.609873446425,17099.936231972537,7.915482169618368e-08,39227.499771912495,0.0,8160.296963789181,,3156.6353045626224,,,14618.900548940559,8.13603105174963,1224.4978834997232,15260.130728094686,0.0,61.91907235359371,134.63806554100555,0.0,116.57944974953004,2349.987482810202,848.1837395413233,1641.220048767072,99.96746166865132,0.0,574.3513570222236,0.0,0.0,0.0,1.9311009714916017e-10,0.00027925377434420294,0.02314830160754992,0.00012850530220381317,0.00032901076472476026,0.0,2460.6505256212795,195.94639462990813,147.84881089989565
127,127,2022-06-19,0.02493489000858252,0.0,0.0,0.04772848268813198,0,1.3435240410641102e-06,0.017389175610761615,0.06989426511231156,0.007854008943651397,0.0191947122775772,1.6451887237970428e-12,0.0,0.0,5173.121303342829,0.0,2.0175432157923834e-07,2027.6962938141307,86.8473442789637,10.913432575632203,28.372981896865838,215.0941393932769,0.0,3.210407738720753e-11,0.0,25.820690642858082,23.20143947649485,13.491828240289744,0.0,5628.736675023237,0.0,40.5961600710452,69.20163853980684,1.6023692739809958,0.0,0.0,0.0,27.853734650896588,786.7062039988867,777.411237391107,3.824378129346545,50.7611301024776,76.56015524793571,75.99024266779644,8.519242556324235,0.0,1.8037036629441386e-10,14560.151825597868,31.028761511951092,674.2959310178396,0.002298175824961924,5.0573020130280915,89.55426673706555,,529.499888471083,92.71891105907008,1.4699339794416875,10.687749065917982,32.56382654371517,7.921827361099795,7.920473838455394,39.37835468064022,,0.000111850731642997,,,,,0.0,3280.2412692026296,1155.392847877339,,,,,4.5055179276393245e-05,3650.565559713996,1.1027993458368737,0.0,5.816728095451892,5.2180397893799855,0.902088910670931,0.4157940110481269,0.0033462586364446964,0.04487733389491468,4.020396287697799e-05,0.1160542696915214,0.2977426603580454,1.1222047133798875e-05,0.038735880806823705,17.916824662862137,6.1279951521699285,44288.82795022397,254.95161109528473,2.6080651673166694e-05,3340.936458381191,,1174.4438033685217,327.59198348061665,1659.7808130410222,22506.1044757947,4.231989519216743e-08,34681.29011829485,0.0,6355.939938406369,,2810.497966357151,,,13409.117436099521,4.443357986833573,547.0194645619923,12175.8382756653,0.0,39.10497197977659,71.9652917820737,0.0,99.86386116077888,2150.531783140653,972.9351184558058,1959.861138281812,105.92896040585967,0.0,459.7454305196263,0.0,0.0,0.0,7.218422054513105e-11,9.638554636698966e-05,0.007934447145100807,4.4276248330151345e-05,0.00011333997428150171,0.0,2458.478057461995,171.6318913835482,127.31949812552256
128,128,2022-06-26,0.015128116986294004,0.0,0.0,0.02894728383805685,0,7.291614540785749e-07,0.009539160266400388,0.037423249523570866,0.0043121599362911074,0.010522879670347582,0.0,0.0,0.0,5440.994117909434,0.0,1.2545468201938934e-07,1952.9514141602785,84.25733983720653,10.384033945962395,27.51087886405977,206.8198030880104,0.0,8.60071437786564e-12,0.0,24.567950410722986,22.02034555545834,12.837337733419991,0.0,5902.079738843566,0.0,38.529253451821496,65.8425940896791,2.3175916309014744,0.0,0.0,0.0,41.93441363196696,1456.9017040828921,1201.3439276072488,3.392373619940861,44.92634185692845,67.77906559249024,67.32583819145464,7.542386543027297,0.0,2.0905579912044418e-11,14010.967778138118,27.579653113692377,597.9823709870427,0.0011308978601451652,2.405199605498148,42.81683110487125,,460.88617794538237,55.52766488376074,0.689444917375321,5.085440266003453,15.629712439767294,3.769176400675469,3.7685316493559524,18.795299464985842,,9.674241083972256e-06,,,,,0.0,2933.0331478978633,1246.937822231261,,,,,3.896930877316813e-06,3327.8112986848564,0.8863649082847814,0.0,4.13110168508398,3.701100462454605,0.7250457280284172,0.33427843628251713,0.002716400101508394,0.045443809575983984,3.437165590657361e-05,0.11942296312284177,0.30037092739736193,9.601811697861328e-06,0.03930839413373419,19.075734313381776,2.872409035242468,37636.98792156192,244.4884653105841,1.856676129795215e-05,3897.280786700703,,1963.0719278026243,240.8447472176847,1755.8738096750528,15408.217501200568,2.650612713020848e-08,21130.268550923658,0.0,7507.938244530504,,2796.1249208265294,,,13752.0018543969,2.7575755049544957,307.15428191917044,10802.223913662028,0.0,27.914821926233863,43.8916850370467,0.0,124.78577453563346,2806.158387534258,1211.878955437675,2815.3493343948135,146.8977234758166,0.0,494.73000264745906,0.0,0.0,0.0,2.833732318932029e-11,3.683125879613912e-05,0.002987469641913138,1.693302619082877e-05,4.233197729115587e-05,0.0,2313.3887097155566,159.47089759395467,118.97943979513596
129,129,2022-07-03,0.008382726020848904,0.0,0.0,0.016032761161050978,0,3.200892601851165e-07,0.004209329095176621,0.016353854823382155,0.0019035135312685158,0.004641860730808895,0.0,0.0,0.0,4708.572337566188,0.0,7.210885018955021e-08,1532.0328655250169,66.42997401156242,21.156449255936728,58.8727568436065,261.7936380336829,0.0,3.2696732384794065e-12,0.0,50.05731971627167,46.1911586277143,26.155019761925608,0.0,7756.061949063129,0.0,80.8251427954332,134.17411080584733,1.7090543975290222,0.0,0.0,0.0,31.302639228317943,852.4684356093788,916.8450607881828,4.001700228726484,53.19801908101578,80.22620697178344,79.71270307256214,8.92033669196884,0.0,0.0,20291.434330172237,32.4303049764452,708.840010987298,0.0007752379138154925,1.5357345479895854,27.447673282433776,,450.73700938127104,45.89055161275549,0.4272844517782648,3.2502077312037176,10.111576513606348,2.4073151171415703,2.4069030530799704,12.049055667638827,,1.170003777126077e-06,,,,,0.0,1014.8982593963042,431.77993684931454,,,,,4.712770994899088e-07,3607.1871576522944,0.9216514712219543,0.0,3.745015014190146,3.3566154724835147,0.7539101059784781,0.3470970284657727,0.0028073022959684084,0.053531908792575834,3.309688924666797e-05,0.1358753010774406,0.3573961438468786,9.257228324656455e-06,0.046058679151749174,17.717992955488914,1.7698209613517897,35869.081007818786,282.2493500264258,1.6790810850773485e-05,3211.449694250504,,1403.805999126987,103.78133836802502,1476.2899367944372,16306.232669794632,1.5448112481364995e-08,14766.631464428512,0.0,5501.765767770361,,2722.0949839674936,,,11403.620924516357,2.5528514197157555,1100.8128203192357,12696.77183830839,0.0,29.78318786990511,39.599883132309685,0.0,0.0,1897.2003199021076,749.9703887626728,1705.2410686916676,85.67209699175481,0.0,165.49675114123562,0.0,0.0,0.0,6.4427531960524764e-12,1.121706419415557e-05,0.0009066009996370616,5.159575251820663e-06,1.2834012891951134e-05,0.0,1778.6356659463647,116.14971860429881,86.92340315648019
