index,Budget,Channel,Predicted Revenue,Region,Brand,Channel Group
14222,300000,Sopitas,847.3363009312444,Mexico,Abuelita,Content
14223,310000,Sopitas,874.5636329680358,Mexico,Abuelita,Content
14224,320000,Sopitas,901.726974273412,Mexico,Abuelita,Content
14225,330000,Sopitas,928.826475240869,Mexico,Abuelita,Content
14226,340000,Sopitas,955.8622859104461,Mexico,Abuelita,Content
14227,350000,Sopitas,982.8345559695492,Mexico,Abuelita,Content
14228,360000,Sopitas,1009.7434347537852,Mexico,Abuelita,Content
14229,370000,Sopitas,1036.5890712477863,Mexico,Abuelita,Content
14230,380000,Sopitas,1063.3716140860354,Mexico,Abuelita,Content
14231,390000,Sopitas,1090.0912115536873,Mexico,Abuelita,Content
14232,400000,Sopitas,1116.748011587394,Mexico,Abuelita,Content
14233,410000,Sopitas,1143.3421617761194,Mexico,Abuelita,Content
14234,420000,Sopitas,1169.873809361957,Mexico,Abuelita,Content
14235,430000,Sopitas,1196.3431012409496,Mexico,Abuelita,Content
14236,440000,Sopitas,1222.7501839638946,Mexico,Abuelita,Content
14237,450000,Sopitas,1249.0952037371635,Mexico,Abuelita,Content
14238,460000,Sopitas,1275.3783064235074,Mexico,Abuelita,Content
14239,470000,Sopitas,1301.5996375428642,Mexico,Abuelita,Content
14240,480000,Sopitas,1327.759342273166,Mexico,Abuelita,Content
14241,490000,Sopitas,1353.8575654511408,Mexico,Abuelita,Content
14242,500000,Sopitas,1379.8944515731187,Mexico,Abuelita,Content
14243,510000,Sopitas,1405.8701447958247,Mexico,Abuelita,Content
14244,520000,Sopitas,1431.784788937184,Mexico,Abuelita,Content
14245,530000,Sopitas,1457.6385274771155,Mexico,Abuelita,Content
14246,540000,Sopitas,1483.431503558323,Mexico,Abuelita,Content
14247,550000,Sopitas,1509.1638599870946,Mexico,Abuelita,Content
14248,560000,Sopitas,1534.835739234089,Mexico,Abuelita,Content
14249,570000,Sopitas,1560.4472834351204,Mexico,Abuelita,Content
14250,580000,Sopitas,1585.998634391956,Mexico,Abuelita,Content
14251,590000,Sopitas,1611.4899335730895,Mexico,Abuelita,Content
14252,600000,Sopitas,1636.9213221145355,Mexico,Abuelita,Content
14253,610000,Sopitas,1662.2929408206,Mexico,Abuelita,Content
14254,620000,Sopitas,1687.6049301646683,Mexico,Abuelita,Content
14255,630000,Sopitas,1712.8574302899785,Mexico,Abuelita,Content
14256,640000,Sopitas,1738.0505810103996,Mexico,Abuelita,Content
14257,650000,Sopitas,1763.184521811204,Mexico,Abuelita,Content
14258,660000,Sopitas,1788.259391849841,Mexico,Abuelita,Content
14259,670000,Sopitas,1813.2753299567048,Mexico,Abuelita,Content
14260,680000,Sopitas,1838.232474635907,Mexico,Abuelita,Content
14261,690000,Sopitas,1863.1309640660409,Mexico,Abuelita,Content
14262,700000,Sopitas,1887.970936100948,Mexico,Abuelita,Content
14263,710000,Sopitas,1912.7525282704767,Mexico,Abuelita,Content
14264,720000,Sopitas,1937.4758777812538,Mexico,Abuelita,Content
14265,730000,Sopitas,1962.1411215174305,Mexico,Abuelita,Content
14266,740000,Sopitas,1986.7483960414547,Mexico,Abuelita,Content
14267,750000,Sopitas,2011.2978375948128,Mexico,Abuelita,Content
14268,760000,Sopitas,2035.789582098798,Mexico,Abuelita,Content
14269,770000,Sopitas,2060.22376515525,Mexico,Abuelita,Content
14270,780000,Sopitas,2084.600522047317,Mexico,Abuelita,Content
14271,790000,Sopitas,2108.9199877401948,Mexico,Abuelita,Content
14272,800000,Sopitas,2133.182296881884,Mexico,Abuelita,Content
14273,810000,Sopitas,2157.3875838039235,Mexico,Abuelita,Content
14274,820000,Sopitas,2181.5359825221485,Mexico,Abuelita,Content
14275,830000,Sopitas,2205.6276267374183,Mexico,Abuelita,Content
14276,840000,Sopitas,2229.662649836368,Mexico,Abuelita,Content
14277,850000,Sopitas,2253.64118489214,Mexico,Abuelita,Content
14278,860000,Sopitas,2277.5633646651227,Mexico,Abuelita,Content
14279,870000,Sopitas,2301.4293216036885,Mexico,Abuelita,Content
14280,880000,Sopitas,2325.239187844922,Mexico,Abuelita,Content
14281,890000,Sopitas,2348.993095215355,Mexico,Abuelita,Content
14282,900000,Sopitas,2372.691175231694,Mexico,Abuelita,Content
14283,910000,Sopitas,2396.333559101553,Mexico,Abuelita,Content
14284,920000,Sopitas,2419.920377724173,Mexico,Abuelita,Content
14285,930000,Sopitas,2443.4517616911535,Mexico,Abuelita,Content
14286,940000,Sopitas,2466.927841287172,Mexico,Abuelita,Content
14287,950000,Sopitas,2490.3487464907043,Mexico,Abuelita,Content
14288,960000,Sopitas,2513.7146069747487,Mexico,Abuelita,Content
14289,970000,Sopitas,2537.025552107537,Mexico,Abuelita,Content
14290,980000,Sopitas,2560.2817109532575,Mexico,Abuelita,Content
14291,990000,Sopitas,2583.483212272766,Mexico,Abuelita,Content
14292,1000000,Sopitas,2606.6301845243015,Mexico,Abuelita,Content
14293,1010000,Sopitas,2629.722755864192,Mexico,Abuelita,Content
14294,1020000,Sopitas,2652.7610541475697,Mexico,Abuelita,Content
14295,1030000,Sopitas,2675.745206929077,Mexico,Abuelita,Content
14296,1040000,Sopitas,2698.6753414635714,Mexico,Abuelita,Content
14297,1050000,Sopitas,2721.551584706831,Mexico,Abuelita,Content
14298,1060000,Sopitas,2744.3740633162574,Mexico,Abuelita,Content
14299,1070000,Sopitas,2767.14290365158,Mexico,Abuelita,Content
14300,1080000,Sopitas,2789.8582317755477,Mexico,Abuelita,Content
14301,1090000,Sopitas,2812.520173454635,Mexico,Abuelita,Content
14302,1100000,Sopitas,2835.1288541597346,Mexico,Abuelita,Content
14303,1110000,Sopitas,2857.684399066855,Mexico,Abuelita,Content
14304,1120000,Sopitas,2880.186933057805,Mexico,Abuelita,Content
14305,1130000,Sopitas,2902.636580720897,Mexico,Abuelita,Content
14306,1140000,Sopitas,2925.033466351629,Mexico,Abuelita,Content
14307,1150000,Sopitas,2947.3777139533768,Mexico,Abuelita,Content
14308,1160000,Sopitas,2969.669447238074,Mexico,Abuelita,Content
14309,1170000,Sopitas,2991.908789626907,Mexico,Abuelita,Content
14310,1180000,Sopitas,3014.09586425099,Mexico,Abuelita,Content
14311,1190000,Sopitas,3036.230793952049,Mexico,Abuelita,Content
14312,1200000,Sopitas,3058.3137012831053,Mexico,Abuelita,Content
14313,1210000,Sopitas,3080.344708509149,Mexico,Abuelita,Content
14314,1220000,Sopitas,3102.323937607821,Mexico,Abuelita,Content
14315,1230000,Sopitas,3124.251510270081,Mexico,Abuelita,Content
14316,1240000,Sopitas,3146.1275479008896,Mexico,Abuelita,Content
14317,1250000,Sopitas,3167.952171619878,Mexico,Abuelita,Content
14318,1260000,Sopitas,3189.7255022620125,Mexico,Abuelita,Content
14319,1270000,Sopitas,3211.447660378272,Mexico,Abuelita,Content
14320,1280000,Sopitas,3233.1187662363113,Mexico,Abuelita,Content
14321,1290000,Sopitas,3254.738939821127,Mexico,Abuelita,Content
14322,1300000,Sopitas,3276.3083008357207,Mexico,Abuelita,Content
14323,1310000,Sopitas,3297.8269687017682,Mexico,Abuelita,Content
14324,1320000,Sopitas,3319.2950625602707,Mexico,Abuelita,Content
14325,1330000,Sopitas,3340.7127012722217,Mexico,Abuelita,Content
14326,1340000,Sopitas,3362.0800034192625,Mexico,Abuelita,Content
14327,1350000,Sopitas,3383.397087304341,Mexico,Abuelita,Content
14328,1360000,Sopitas,3404.664070952362,Mexico,Abuelita,Content
14329,1370000,Sopitas,3425.881072110846,Mexico,Abuelita,Content
14330,1380000,Sopitas,3447.0482082505778,Mexico,Abuelita,Content
14331,1390000,Sopitas,3468.1655965662585,Mexico,Abuelita,Content
14332,1400000,Sopitas,3489.2333539771503,Mexico,Abuelita,Content
14333,1410000,Sopitas,3510.251597127734,Mexico,Abuelita,Content
14334,1420000,Sopitas,3531.220442388341,Mexico,Abuelita,Content
14335,1430000,Sopitas,3552.140005855809,Mexico,Abuelita,Content
14336,1440000,Sopitas,3573.0104033541174,Mexico,Abuelita,Content
14337,1450000,Sopitas,3593.8317504350343,Mexico,Abuelita,Content
14338,1460000,Sopitas,3614.6041623787532,Mexico,Abuelita,Content
14339,1470000,Sopitas,3635.327754194529,Mexico,Abuelita,Content
14340,1480000,Sopitas,3656.002640621321,Mexico,Abuelita,Content
14341,1490000,Sopitas,3676.628936128422,Mexico,Abuelita,Content
14342,1500000,Sopitas,3697.206754916095,Mexico,Abuelita,Content
14343,1510000,Sopitas,3717.736210916207,Mexico,Abuelita,Content
14344,1520000,Sopitas,3738.2174177928546,Mexico,Abuelita,Content
14345,1530000,Sopitas,3758.650488943,Mexico,Abuelita,Content
14346,1540000,Sopitas,3779.0355374970923,Mexico,Abuelita,Content
14347,1550000,Sopitas,3799.372676319701,Mexico,Abuelita,Content
14348,1560000,Sopitas,3819.6620180101336,Mexico,Abuelita,Content
14349,1570000,Sopitas,3839.9036749030624,Mexico,Abuelita,Content
14350,1580000,Sopitas,3860.0977590691487,Mexico,Abuelita,Content
14351,1590000,Sopitas,3880.244382315657,Mexico,Abuelita,Content
14352,1600000,Sopitas,3900.343656187085,Mexico,Abuelita,Content
14353,1610000,Sopitas,3920.3956919657658,Mexico,Abuelita,Content
14354,1620000,Sopitas,3940.4006006724994,Mexico,Abuelita,Content
14355,1630000,Sopitas,3960.358493067155,Mexico,Abuelita,Content
14356,1640000,Sopitas,3980.2694796492947,Mexico,Abuelita,Content
14357,1650000,Sopitas,4000.1336706587745,Mexico,Abuelita,Content
14358,1660000,Sopitas,4019.951176076367,Mexico,Abuelita,Content
14359,1670000,Sopitas,4039.7221056243593,Mexico,Abuelita,Content
14360,1680000,Sopitas,4059.4465687671654,Mexico,Abuelita,Content
14361,1690000,Sopitas,4079.124674711932,Mexico,Abuelita,Content
14362,1700000,Sopitas,4098.756532409145,Mexico,Abuelita,Content
14363,1710000,Sopitas,4118.342250553227,Mexico,Abuelita,Content
14364,1720000,Sopitas,4137.881937583145,Mexico,Abuelita,Content
14365,1730000,Sopitas,4157.37570168301,Mexico,Abuelita,Content
14366,1740000,Sopitas,4176.823650782671,Mexico,Abuelita,Content
14367,1750000,Sopitas,4196.225892558317,Mexico,Abuelita,Content
14368,1760000,Sopitas,4215.582534433077,Mexico,Abuelita,Content
14369,1770000,Sopitas,4234.893683577602,Mexico,Abuelita,Content
14370,1780000,Sopitas,4254.159446910673,Mexico,Abuelita,Content
14371,1790000,Sopitas,4273.379931099781,Mexico,Abuelita,Content
14372,1800000,Sopitas,4292.555242561729,Mexico,Abuelita,Content
14373,1810000,Sopitas,4311.68548746321,Mexico,Abuelita,Content
14374,1820000,Sopitas,4330.770771721401,Mexico,Abuelita,Content
14375,1830000,Sopitas,4349.811201004551,Mexico,Abuelita,Content
14376,1840000,Sopitas,4368.806880732561,Mexico,Abuelita,Content
14377,1850000,Sopitas,4387.7579160775695,Mexico,Abuelita,Content
14378,1860000,Sopitas,4406.664411964536,Mexico,Abuelita,Content
14379,1870000,Sopitas,4425.526473071823,Mexico,Abuelita,Content
14380,1880000,Sopitas,4444.3442038317735,Mexico,Abuelita,Content
14381,1890000,Sopitas,4463.117708431286,Mexico,Abuelita,Content
14382,1900000,Sopitas,4481.847090812401,Mexico,Abuelita,Content
14383,1910000,Sopitas,4500.5324546728625,Mexico,Abuelita,Content
14384,1920000,Sopitas,4519.173903466706,Mexico,Abuelita,Content
14385,1930000,Sopitas,4537.771540404826,Mexico,Abuelita,Content
14386,1940000,Sopitas,4556.325468455542,Mexico,Abuelita,Content
14387,1950000,Sopitas,4574.835790345178,Mexico,Abuelita,Content
14388,1960000,Sopitas,4593.302608558622,Mexico,Abuelita,Content
14389,1970000,Sopitas,4611.726025339903,Mexico,Abuelita,Content
14390,1980000,Sopitas,4630.106142692746,Mexico,Abuelita,Content
14391,1990000,Sopitas,4648.44306238115,Mexico,Abuelita,Content
14392,2000000,Sopitas,4666.736885929942,Mexico,Abuelita,Content
14393,2010000,Sopitas,4684.987714625337,Mexico,Abuelita,Content
14394,2020000,Sopitas,4703.1956495155055,Mexico,Abuelita,Content
14395,2030000,Sopitas,4721.360791411134,Mexico,Abuelita,Content
14396,2040000,Sopitas,4739.483240885978,Mexico,Abuelita,Content
14397,2050000,Sopitas,4757.563098277418,Mexico,Abuelita,Content
14398,2060000,Sopitas,4775.600463687023,Mexico,Abuelita,Content
14399,2070000,Sopitas,4793.5954369810925,Mexico,Abuelita,Content
14400,2080000,Sopitas,4811.5481177912225,Mexico,Abuelita,Content
14401,2090000,Sopitas,4829.458605514847,Mexico,Abuelita,Content
14402,2100000,Sopitas,4847.326999315795,Mexico,Abuelita,Content
14403,2110000,Sopitas,4865.153398124835,Mexico,Abuelita,Content
14404,2120000,Sopitas,4882.937900640225,Mexico,Abuelita,Content
14405,2130000,Sopitas,4900.68060532826,Mexico,Abuelita,Content
14406,2140000,Sopitas,4918.381610423813,Mexico,Abuelita,Content
14407,2150000,Sopitas,4936.041013930884,Mexico,Abuelita,Content
14408,2160000,Sopitas,4953.658913623139,Mexico,Abuelita,Content
14409,2170000,Sopitas,4971.2354070444535,Mexico,Abuelita,Content
14410,2180000,Sopitas,4988.7705915094475,Mexico,Abuelita,Content
14411,2190000,Sopitas,5006.264564104036,Mexico,Abuelita,Content
14412,2200000,Sopitas,5023.717421685953,Mexico,Abuelita,Content
14413,2210000,Sopitas,5041.129260885297,Mexico,Abuelita,Content
14414,2220000,Sopitas,5058.500178105057,Mexico,Abuelita,Content
14415,2230000,Sopitas,5075.830269521659,Mexico,Abuelita,Content
14416,2240000,Sopitas,5093.119631085488,Mexico,Abuelita,Content
14417,2250000,Sopitas,5110.368358521424,Mexico,Abuelita,Content
14418,2260000,Sopitas,5127.5765473293695,Mexico,Abuelita,Content
14419,2270000,Sopitas,5144.744292784779,Mexico,Abuelita,Content
14420,2280000,Sopitas,5161.871689939188,Mexico,Abuelita,Content
14421,2290000,Sopitas,5178.958833620737,Mexico,Abuelita,Content
14422,2300000,Sopitas,5196.005818434702,Mexico,Abuelita,Content
14423,2310000,Sopitas,5213.012738764005,Mexico,Abuelita,Content
14424,2320000,Sopitas,5229.979688769757,Mexico,Abuelita,Content
14425,2330000,Sopitas,5246.906762391759,Mexico,Abuelita,Content
14426,2340000,Sopitas,5263.794053349034,Mexico,Abuelita,Content
14427,2350000,Sopitas,5280.6416551403445,Mexico,Abuelita,Content
14428,2360000,Sopitas,5297.449661044707,Mexico,Abuelita,Content
14429,2370000,Sopitas,5314.2181641219095,Mexico,Abuelita,Content
14430,2380000,Sopitas,5330.947257213028,Mexico,Abuelita,Content
14431,2390000,Sopitas,5347.63703294094,Mexico,Abuelita,Content
14432,2400000,Sopitas,5364.287583710839,Mexico,Abuelita,Content
14433,2410000,Sopitas,5380.899001710738,Mexico,Abuelita,Content
14434,2420000,Sopitas,5397.471378911992,Mexico,Abuelita,Content
14435,2430000,Sopitas,5414.004807069803,Mexico,Abuelita,Content
14436,2440000,Sopitas,5430.499377723719,Mexico,Abuelita,Content
14437,2450000,Sopitas,5446.955182198153,Mexico,Abuelita,Content
14438,2460000,Sopitas,5463.372311602882,Mexico,Abuelita,Content
14439,2470000,Sopitas,5479.750856833558,Mexico,Abuelita,Content
14440,2480000,Sopitas,5496.090908572201,Mexico,Abuelita,Content
14441,2490000,Sopitas,5512.392557287709,Mexico,Abuelita,Content
14442,2500000,Sopitas,5528.655893236353,Mexico,Abuelita,Content
14443,2510000,Sopitas,5544.881006462286,Mexico,Abuelita,Content
14444,2520000,Sopitas,5561.067986798032,Mexico,Abuelita,Content
14445,2530000,Sopitas,5577.2169238649885,Mexico,Abuelita,Content
14446,2540000,Sopitas,5593.327907073921,Mexico,Abuelita,Content
14447,2550000,Sopitas,5609.401025625457,Mexico,Abuelita,Content
14448,2560000,Sopitas,5625.436368510584,Mexico,Abuelita,Content
14449,2570000,Sopitas,5641.434024511136,Mexico,Abuelita,Content
14450,2580000,Sopitas,5657.394082200293,Mexico,Abuelita,Content
14451,2590000,Sopitas,5673.31662994306,Mexico,Abuelita,Content
14452,10000,Teads,30.21062862305133,Mexico,Abuelita,Programmatic Display
14453,20000,Teads,60.350255055380146,Mexico,Abuelita,Programmatic Display
14454,30000,Teads,90.41904616908961,Mexico,Abuelita,Programmatic Display
14455,40000,Teads,120.41716844408977,Mexico,Abuelita,Programmatic Display
14456,50000,Teads,150.34478796902653,Mexico,Abuelita,Programmatic Display
14457,60000,Teads,180.20207044219643,Mexico,Abuelita,Programmatic Display
14458,70000,Teads,209.98918117246436,Mexico,Abuelita,Programmatic Display
14459,80000,Teads,239.70628508018396,Mexico,Abuelita,Programmatic Display
14460,90000,Teads,269.3535466981025,Mexico,Abuelita,Programmatic Display
14461,100000,Teads,298.9311301722769,Mexico,Abuelita,Programmatic Display
14462,110000,Teads,328.4391992629817,Mexico,Abuelita,Programmatic Display
14463,120000,Teads,357.8779173456177,Mexico,Abuelita,Programmatic Display
14464,130000,Teads,387.24744741161146,Mexico,Abuelita,Programmatic Display
14465,140000,Teads,416.5479520693241,Mexico,Abuelita,Programmatic Display
14466,150000,Teads,445.77959354494476,Mexico,Abuelita,Programmatic Display
14467,160000,Teads,474.9425336833955,Mexico,Abuelita,Programmatic Display
14468,170000,Teads,504.0369339492214,Mexico,Abuelita,Programmatic Display
14469,180000,Teads,533.0629554274875,Mexico,Abuelita,Programmatic Display
14470,190000,Teads,562.0207588246742,Mexico,Abuelita,Programmatic Display
14471,200000,Teads,590.91050446956,Mexico,Abuelita,Programmatic Display
14472,210000,Teads,619.7323523141114,Mexico,Abuelita,Programmatic Display
14473,220000,Teads,648.4864619343723,Mexico,Abuelita,Programmatic Display
14474,230000,Teads,677.1729925313431,Mexico,Abuelita,Programmatic Display
14475,240000,Teads,705.7921029318668,Mexico,Abuelita,Programmatic Display
14476,250000,Teads,734.3439515894997,Mexico,Abuelita,Programmatic Display
14477,260000,Teads,762.8286965854016,Mexico,Abuelita,Programmatic Display
14478,270000,Teads,791.246495629197,Mexico,Abuelita,Programmatic Display
14479,280000,Teads,819.5975060598591,Mexico,Abuelita,Programmatic Display
14480,290000,Teads,847.8818848465767,Mexico,Abuelita,Programmatic Display
14481,300000,Teads,876.0997885896228,Mexico,Abuelita,Programmatic Display
14482,310000,Teads,904.2513735212212,Mexico,Abuelita,Programmatic Display
14483,320000,Teads,932.3367955064159,Mexico,Abuelita,Programmatic Display
14484,330000,Teads,960.3562100439264,Mexico,Abuelita,Programmatic Display
14485,340000,Teads,988.3097722670177,Mexico,Abuelita,Programmatic Display
14486,350000,Teads,1016.1976369443507,Mexico,Abuelita,Programmatic Display
14487,360000,Teads,1044.0199584808452,Mexico,Abuelita,Programmatic Display
14488,370000,Teads,1071.7768909185324,Mexico,Abuelita,Programmatic Display
14489,380000,Teads,1099.4685879374076,Mexico,Abuelita,Programmatic Display
14490,390000,Teads,1127.0952028562804,Mexico,Abuelita,Programmatic Display
14491,400000,Teads,1154.6568886336272,Mexico,Abuelita,Programmatic Display
14492,410000,Teads,1182.1537978684335,Mexico,Abuelita,Programmatic Display
14493,420000,Teads,1209.58608280104,Mexico,Abuelita,Programmatic Display
14494,430000,Teads,1236.9538953139897,Mexico,Abuelita,Programmatic Display
14495,440000,Teads,1264.2573869328598,Mexico,Abuelita,Programmatic Display
14496,450000,Teads,1291.496708827111,Mexico,Abuelita,Programmatic Display
14497,460000,Teads,1318.6720118109185,Mexico,Abuelita,Programmatic Display
14498,470000,Teads,1345.7834463440074,Mexico,Abuelita,Programmatic Display
14499,480000,Teads,1372.8311625324868,Mexico,Abuelita,Programmatic Display
14500,490000,Teads,1399.81531012968,Mexico,Abuelita,Programmatic Display
14501,500000,Teads,1426.7360385369573,Mexico,Abuelita,Programmatic Display
14502,510000,Teads,1453.5934968045551,Mexico,Abuelita,Programmatic Display
14503,520000,Teads,1480.3878336324096,Mexico,Abuelita,Programmatic Display
14504,530000,Teads,1507.1191973709774,Mexico,Abuelita,Programmatic Display
14505,540000,Teads,1533.7877360220514,Mexico,Abuelita,Programmatic Display
14506,550000,Teads,1560.3935972395907,Mexico,Abuelita,Programmatic Display
14507,560000,Teads,1586.93692833053,Mexico,Abuelita,Programmatic Display
14508,570000,Teads,1613.417876255595,Mexico,Abuelita,Programmatic Display
14509,580000,Teads,1639.8365876301234,Mexico,Abuelita,Programmatic Display
14510,590000,Teads,1666.1932087248663,Mexico,Abuelita,Programmatic Display
14511,600000,Teads,1692.48788546681,Mexico,Abuelita,Programmatic Display
14512,610000,Teads,1718.7207634399717,Mexico,Abuelita,Programmatic Display
14513,620000,Teads,1744.8919878862148,Mexico,Abuelita,Programmatic Display
14514,630000,Teads,1771.0017037060484,Mexico,Abuelita,Programmatic Display
14515,640000,Teads,1797.0500554594314,Mexico,Abuelita,Programmatic Display
14516,650000,Teads,1823.0371873665717,Mexico,Abuelita,Programmatic Display
14517,660000,Teads,1848.963243308727,Mexico,Abuelita,Programmatic Display
14518,670000,Teads,1874.828366828996,Mexico,Abuelita,Programmatic Display
14519,680000,Teads,1900.63270113312,Mexico,Abuelita,Programmatic Display
14520,690000,Teads,1926.3763890902717,Mexico,Abuelita,Programmatic Display
14521,700000,Teads,1952.0595732338484,Mexico,Abuelita,Programmatic Display
14522,710000,Teads,1977.6823957622557,Mexico,Abuelita,Programmatic Display
14523,720000,Teads,2003.2449985397056,Mexico,Abuelita,Programmatic Display
14524,730000,Teads,2028.747523096988,Mexico,Abuelita,Programmatic Display
14525,740000,Teads,2054.190110632269,Mexico,Abuelita,Programmatic Display
14526,750000,Teads,2079.572902011858,Mexico,Abuelita,Programmatic Display
14527,760000,Teads,2104.896037771002,Mexico,Abuelita,Programmatic Display
14528,770000,Teads,2130.159658114649,Mexico,Abuelita,Programmatic Display
14529,780000,Teads,2155.3639029182405,Mexico,Abuelita,Programmatic Display
14530,790000,Teads,2180.5089117284692,Mexico,Abuelita,Programmatic Display
14531,800000,Teads,2205.5948237640673,Mexico,Abuelita,Programmatic Display
14532,810000,Teads,2230.621777916561,Mexico,Abuelita,Programmatic Display
14533,820000,Teads,2255.5899127510575,Mexico,Abuelita,Programmatic Display
14534,830000,Teads,2280.499366506995,Mexico,Abuelita,Programmatic Display
14535,840000,Teads,2305.350277098922,Mexico,Abuelita,Programmatic Display
14536,850000,Teads,2330.1427821172515,Mexico,Abuelita,Programmatic Display
14537,860000,Teads,2354.877018829027,Mexico,Abuelita,Programmatic Display
14538,870000,Teads,2379.553124178682,Mexico,Abuelita,Programmatic Display
14539,880000,Teads,2404.171234788798,Mexico,Abuelita,Programmatic Display
14540,890000,Teads,2428.7314869608604,Mexico,Abuelita,Programmatic Display
14541,900000,Teads,2453.2340166760123,Mexico,Abuelita,Programmatic Display
14542,910000,Teads,2477.678959595811,Mexico,Abuelita,Programmatic Display
14543,920000,Teads,2502.0664510629754,Mexico,Abuelita,Programmatic Display
14544,930000,Teads,2526.396626102137,Mexico,Abuelita,Programmatic Display
14545,940000,Teads,2550.6696194205883,Mexico,Abuelita,Programmatic Display
14546,950000,Teads,2574.885565409024,Mexico,Abuelita,Programmatic Display
14547,960000,Teads,2599.044598142294,Mexico,Abuelita,Programmatic Display
14548,970000,Teads,2623.1468513801346,Mexico,Abuelita,Programmatic Display
14549,980000,Teads,2647.1924585679185,Mexico,Abuelita,Programmatic Display
14550,990000,Teads,2671.181552837388,Mexico,Abuelita,Programmatic Display
14551,1000000,Teads,2695.1142670073973,Mexico,Abuelita,Programmatic Display
14552,1010000,Teads,2718.990733584639,Mexico,Abuelita,Programmatic Display
14553,1020000,Teads,2742.8110847643884,Mexico,Abuelita,Programmatic Display
14554,1030000,Teads,2766.5754524312283,Mexico,Abuelita,Programmatic Display
14555,1040000,Teads,2790.283968159781,Mexico,Abuelita,Programmatic Display
14556,1050000,Teads,2813.936763215437,Mexico,Abuelita,Programmatic Display
14557,1060000,Teads,2837.533968555082,Mexico,Abuelita,Programmatic Display
14558,1070000,Teads,2861.075714827824,Mexico,Abuelita,Programmatic Display
14559,1080000,Teads,2884.5621323757096,Mexico,Abuelita,Programmatic Display
14560,1090000,Teads,2907.9933512344537,Mexico,Abuelita,Programmatic Display
14561,1100000,Teads,2931.3695011341556,Mexico,Abuelita,Programmatic Display
14562,1110000,Teads,2954.6907115000217,Mexico,Abuelita,Programmatic Display
14563,1120000,Teads,2977.957111453069,Mexico,Abuelita,Programmatic Display
14564,1130000,Teads,3001.1688298108575,Mexico,Abuelita,Programmatic Display
14565,1140000,Teads,3024.3259950881925,Mexico,Abuelita,Programmatic Display
14566,1150000,Teads,3047.4287354978396,Mexico,Abuelita,Programmatic Display
14567,1160000,Teads,3070.477178951231,Mexico,Abuelita,Programmatic Display
14568,1170000,Teads,3093.4714530591805,Mexico,Abuelita,Programmatic Display
14569,1180000,Teads,3116.411685132583,Mexico,Abuelita,Programmatic Display
14570,1190000,Teads,3139.2980021831227,Mexico,Abuelita,Programmatic Display
14571,1200000,Teads,3162.130530923978,Mexico,Abuelita,Programmatic Display
14572,1210000,Teads,3184.9093977705184,Mexico,Abuelita,Programmatic Display
14573,1220000,Teads,3207.6347288410116,Mexico,Abuelita,Programmatic Display
14574,1230000,Teads,3230.30664995731,Mexico,Abuelita,Programmatic Display
14575,1240000,Teads,3252.925286645561,Mexico,Abuelita,Programmatic Display
14576,1250000,Teads,3275.4907641368945,Mexico,Abuelita,Programmatic Display
14577,1260000,Teads,3298.003207368114,Mexico,Abuelita,Programmatic Display
14578,1270000,Teads,3320.4627409823943,Mexico,Abuelita,Programmatic Display
14579,1280000,Teads,3342.86948932997,Mexico,Abuelita,Programmatic Display
14580,1290000,Teads,3365.22357646882,Mexico,Abuelita,Programmatic Display
14581,1300000,Teads,3387.5251261653575,Mexico,Abuelita,Programmatic Display
14582,1310000,Teads,3409.7742618951206,Mexico,Abuelita,Programmatic Display
14583,1320000,Teads,3431.971106843443,Mexico,Abuelita,Programmatic Display
14584,1330000,Teads,3454.115783906148,Mexico,Abuelita,Programmatic Display
14585,1340000,Teads,3476.208415690222,Mexico,Abuelita,Programmatic Display
14586,1350000,Teads,3498.2491245144975,Mexico,Abuelita,Programmatic Display
14587,1360000,Teads,3520.238032410328,Mexico,Abuelita,Programmatic Display
14588,1370000,Teads,3542.1752611222623,Mexico,Abuelita,Programmatic Display
14589,1380000,Teads,3564.0609321087236,Mexico,Abuelita,Programmatic Display
14590,1390000,Teads,3585.8951665426785,Mexico,Abuelita,Programmatic Display
14591,1400000,Teads,3607.678085312304,Mexico,Abuelita,Programmatic Display
14592,1410000,Teads,3629.409809021667,Mexico,Abuelita,Programmatic Display
14593,1420000,Teads,3651.090457991381,Mexico,Abuelita,Programmatic Display
14594,1430000,Teads,3672.720152259281,Mexico,Abuelita,Programmatic Display
14595,1440000,Teads,3694.2990115810803,Mexico,Abuelita,Programmatic Display
14596,1450000,Teads,3715.8271554310422,Mexico,Abuelita,Programmatic Display
14597,1460000,Teads,3737.3047030026355,Mexico,Abuelita,Programmatic Display
14598,1470000,Teads,3758.7317732091938,Mexico,Abuelita,Programmatic Display
14599,1480000,Teads,3780.108484684578,Mexico,Abuelita,Programmatic Display
14600,1490000,Teads,3801.4349557838314,Mexico,Abuelita,Programmatic Display
14601,1500000,Teads,3822.7113045838323,Mexico,Abuelita,Programmatic Display
14602,1510000,Teads,3843.937648883954,Mexico,Abuelita,Programmatic Display
14603,1520000,Teads,3865.1141062067086,Mexico,Abuelita,Programmatic Display
14604,1530000,Teads,3886.2407937984062,Mexico,Abuelita,Programmatic Display
14605,1540000,Teads,3907.317828629797,Mexico,Abuelita,Programmatic Display
14606,1550000,Teads,3928.345327396725,Mexico,Abuelita,Programmatic Display
14607,1560000,Teads,3949.3234065207694,Mexico,Abuelita,Programmatic Display
