,index,Date,Facebook_Poland_Cini Minis,Google Search_Poland_Cini Minis,Influencers_Poland_Cini Minis,Instagram_Poland_Cini Minis,Mobile_Poland_Cini Minis,NBC Ecommerce_Poland_Cini Minis,NBC Facebook_Poland_Cini Minis,NBC Google_Poland_Cini Minis,NBC Instagram_Poland_Cini Minis,NBC VOD_Poland_Cini Minis,Print_Poland_Cini Minis,RR_Poland_Cini Minis,Snapchat_Poland_Cini Minis,TV_Poland_Cini Minis,Teads_Poland_Cini Minis,TikTok_Poland_Cini Minis,VOD_Poland_Cini Minis,YouTube_Poland_Cini Minis,6Play_France_Lion,Digital Video_France_Lion,Facebook_Instagram_France_Lion,Freewheel_France_Lion,Influencers_France_Lion,MYTF1_France_Lion,Programmatic_France_Lion,Snapchat_France_Lion,Spotify_France_Lion,TV_France_Lion,TV Sponsoring_France_Lion,Teads_France_Lion,TikTok_France_Lion,YouTube_France_Lion,Ad Alliance_Germany_Nesquik,Facebook_Germany_Nesquik,Instagram_Germany_Nesquik,Pinterest_Germany_Nesquik,SevenOne_Germany_Nesquik,TV Sponsoring_Germany_Nesquik,YouTube_Germany_Nesquik,6Play_France_Chocapic,Bliink_France_Chocapic,Captify_France_Chocapic,MYTF1_France_Chocapic,OLV_France_Chocapic,Print_France_Chocapic,Programmatic_France_Chocapic,TV_France_Chocapic,Teads_France_Chocapic,YouTube_France_Chocapic,Buzzfeed_Mexico_Abuelita,Dynadmic_Mexico_Abuelita,Facebook_Mexico_Abuelita,Multibrand Facebook_Mexico_Abuelita,Open TV_Mexico_Abuelita,Pay TV_Mexico_Abuelita,Sopitas_Mexico_Abuelita,Teads_Mexico_Abuelita,Televisa Contenido_Mexico_Abuelita,Tubi_Mexico_Abuelita,Vix_Mexico_Abuelita,YouTube_Mexico_Abuelita,Arkeero_Mexico_Nesquik,Facebook_Mexico_Nesquik,Multibrand Adsmovil_Mexico_Nesquik,Multibrand DV360_Mexico_Nesquik,Multibrand Facebook_Mexico_Nesquik,Naranxadul_Mexico_Nesquik,OOH_Mexico_Nesquik,Open TV_Mexico_Nesquik,Pay TV_Mexico_Nesquik,Sunmedia_Mexico_Nesquik,Tap Tap_Mexico_Nesquik,Tastemade_Mexico_Nesquik,Teads_Mexico_Nesquik,YouTube_Mexico_Nesquik,Bvod_UK_Shreddies,CTV_UK_Shreddies,Display_UK_Shreddies,Facebook_UK_Shreddies,Instagram_UK_Shreddies,NBC Digital_UK_Shreddies,NBC Search_UK_Shreddies,NBC Social_UK_Shreddies,NBC WG BVOD_UK_Shreddies,NBC WG Display_UK_Shreddies,NBC WG Social_UK_Shreddies,NBC WG TV_UK_Shreddies,NBC WG VOD_UK_Shreddies,NBD WG YouTube_UK_Shreddies,Search_UK_Shreddies,TV_UK_Shreddies,TV Sponsoring_UK_Shreddies,Vod_UK_Shreddies,YouTube_UK_Shreddies,Bvod_Australia_Uncle Toby's,Display_Australia_Uncle Toby's,Facebook_Australia_Uncle Toby's,Instagram_Australia_Uncle Toby's,Instream_Australia_Uncle Toby's,Metro TV_Australia_Uncle Toby's,OLV_Australia_Uncle Toby's,OOH_Australia_Uncle Toby's,Pinterest_Australia_Uncle Toby's,RTV TV_Australia_Uncle Toby's,Radio_Australia_Uncle Toby's,Satellite TV_Australia_Uncle Toby's,Search_Australia_Uncle Toby's,Twitter_Australia_Uncle Toby's,YouTube_Australia_Uncle Toby's,Google Search_Brazil_Nescau,Meta_Brazil_Nescau,Open TV_Brazil_Nescau,Programmatic_Brazil_Nescau,TikTok_Brazil_Nescau,YouTube_Brazil_Nescau,DOOH_Chile_Chocapic,Display_Chile_Chocapic,Facebook_Instagram_Chile_Chocapic,Open TV_Chile_Chocapic,POS_Chile_Chocapic,Pay TV_Chile_Chocapic,Search_Chile_Chocapic,YouTube_Chile_Chocapic,Facebook_Poland_Nesquik,Influencers_Poland_Nesquik,Instagram_Poland_Nesquik,NBC Ecommerce_Poland_Nesquik,NBC Facebook_Poland_Nesquik,NBC Google_Poland_Nesquik,NBC Instagram_Poland_Nesquik,NBC VOD_Poland_Nesquik,Print_Poland_Nesquik,TV_Poland_Nesquik,VOD_Poland_Nesquik,YouTube_Poland_Nesquik
30,30,2020-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22074.350983131408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12518.337442617418,0.0,0.0,0.0,9639.605943394661,2554.435848987103,569.0048038567305,129237.79644117737,4080.000025043488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4055.2743200000004,2696.2662499999988,8660.872109999998,0.0,4875.506359999994,212.14033999999992,2681.5644499999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,31,2020-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20624.999998925014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20351.643386542324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15708.74679306698,0.0,0.0,94527.89441659547,8323.257614450933,2451.679336946607,593.756798293978,0.0,4079.9999788408286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4055.274319999999,2696.266250000001,12536.89896,0.0,5006.56852,212.14034,2681.5644500000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,32,2020-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10732.130000365003,0.0,17750.000000534,0.0,0.0,0.0,0.0,0.0,20625.000000387012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15956.085589147002,0.0,0.0,117785.64000398599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16324.83267384434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15338.53163179779,0.0,0.0,0.0,6158.529411004544,2965.9677665485146,541.4192010734976,171517.62569660187,4080.0000462180383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4055.274319999998,2696.2662499999974,10212.32075,0.0,4335.955649999996,212.14034,2681.564450000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,33,2020-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11524.980000063004,0.0,17749.999999781,0.0,0.0,0.0,0.0,0.0,20625.00000007799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17371.418230108,0.0,0.0,206916.76999666798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11498.237524550439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10764.052757024288,0.0,0.0,172741.11558433535,6888.164126817227,3214.262718979955,616.9743946580887,0.0,4079.999973370076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4055.274320000001,2696.2662499999956,6233.183350000002,0.0,5747.313469999999,212.14034000000004,2681.5644499999958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,34,2020-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6805.600000238994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20625.000002882007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16438.896400302016,0.0,0.0,187913.00001204706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.244118998262103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8767.284350191117,0.0,0.0,0.0,6939.7269737291335,3643.1000382673747,581.4927979725004,0.0,4080.0000225709678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2432.6878000000042,1300.6366275000005,0.0,0.0,0.0,267.49732500000033,4424.556464999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,35,2020-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42243.134071948,0.0,0.0,8571.000000343998,0.0,0.0,0.0,0.0,0.0,20625.000000311993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13392.49548733902,0.0,0.0,106955.89761984444,5775.463644093037,4247.125759751559,443.3743940774054,0.0,4079.9999780038597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2432.687800000001,1300.6366274999996,0.0,0.0,0.0,267.4973249999999,4424.556464999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,36,2020-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65370.77259800201,0.0,0.0,8571.000000094002,0.0,0.0,0.0,0.0,0.0,20624.99999934302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13376.053950136187,0.0,0.0,0.0,5999.041229485036,4271.326637533189,370.10399746593833,0.0,4079.999977483988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2432.6878,1300.636627499999,0.0,0.0,0.0,267.49732500000056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,37,2020-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46712.66120036699,0.0,0.0,8570.999999889003,0.0,0.0,0.0,0.0,0.0,20624.999999167005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11477.512303254576,0.0,0.0,140516.98240157272,11548.926306898265,3998.2461106615365,353.00159648006877,0.0,4079.999977691561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2827.721100000004,1300.636627499999,0.0,0.0,0.0,267.4973249999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,38,2020-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43769.391442874,0.0,0.0,8570.999999905995,0.0,0.0,0.0,0.0,0.0,20624.999999205997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41207.999998493695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7674.826239724399,0.0,0.0,0.0,2690.006202628315,5148.860126449227,312.6255999165848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.87399999999985,5203.192759999999,76962.79414400001,0.0,0.0,13254.349920000008,0.0,4505.639816666661,0.0,0.0,0.0,0.0,265.25300000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,39,2020-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38986.62568002099,1498.8400000319996,0.0,8570.999999507996,0.0,0.0,0.0,0.0,0.0,20625.00000086399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21216.000000729666,0.0,0.0,0.0,0.0,0.0,14884.11489973802,0.0,0.0,164543.4700114731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1262.2222222222213,5338.753001750001,0.0,0.0,0.0,2360.749999999998,0.0,37200.162237000004,7760.289208000001,0.0,0.0,0.0,0.0,3547.222461637932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1930.8617108777169,42789.315247387894,0.0,0.0,0.0,0.0,355.9359976367951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.8059999999999,10607.829899999997,205561.20529599983,0.0,0.0,13254.349919999997,11588.512663333371,2876.1385999999998,2814.622516666663,13052.821930000007,0.0,4351.1860300000035,265.25300000000004,3190.028449999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,40,2020-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58151.926241807,2455.670000155,0.0,8570.999999274007,0.0,0.0,0.0,0.0,0.0,20624.999999269006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21216.000000013988,0.0,0.0,0.0,0.0,0.0,16590.487970987,0.0,0.0,126153.29998739703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1262.2222222222192,6586.125838250005,0.0,0.0,0.0,2360.7499999999977,0.0,33759.76025099997,11008.523659000002,0.0,0.0,0.0,0.0,7563.3691362068785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27118.9353398757,0.0,0.0,0.0,0.0,653.878392599255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.48600000000016,10483.747879999999,135965.65030400027,0.0,0.0,13254.349919999993,11588.512663333371,2876.1386000000007,2814.622516666663,5981.761170000006,0.0,4180.7307500000015,265.25299999999993,3190.0284500000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,41,2020-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32835.10918913299,2433.990000038001,0.0,8571.000000612992,0.0,0.0,0.0,0.0,0.0,20624.99999982701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21216.000000552005,0.0,0.0,0.0,0.0,0.0,19905.511640011988,0.0,0.0,172454.99999437598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1262.2222222222235,6586.12583825,0.0,0.0,0.0,2360.7500000000005,0.0,36390.38622100003,11207.286880999995,0.0,0.0,0.0,0.0,7563.369136206905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47587.95138840604,0.0,0.0,0.0,0.0,793.0272027136386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.31399999999985,9941.346279999998,191877.60054399993,0.0,0.0,13254.34991999999,11588.512663333371,2301.4433833333355,2955.6602866666635,6678.2284499999905,0.0,4353.970170000007,265.25299999999993,3190.028449999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,42,2020-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6515.961773632999,8950.010000410995,0.0,0.0,0.0,0.0,0.0,0.0,163012.68000542198,20624.99999999499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19758.75999998833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1262.2222222222244,7297.9466084000005,0.0,0.0,0.0,559.1250000000001,0.0,44398.615807,9669.978906000024,0.0,0.0,0.0,0.0,8832.770975000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1786.9600073499682,0.0,0.0,0.0,627.7376001428813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.55999999999992,6230.315059999996,192453.74382399995,0.0,0.0,10604.784319999992,11588.512663333378,3438.8159333333365,4648.912816666663,5909.826139999996,0.0,3783.120889999995,213.9678999999999,3190.0284499999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,43,2020-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10696.999999564996,0.0,0.0,0.0,0.0,0.0,0.0,158693.70000501402,20625.000000635002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13756.994999977998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1577.7777777777758,9084.904343200024,0.0,0.0,0.0,559.125,0.0,36090.829907999985,8957.229217999977,0.0,0.0,10197.818749999991,0.0,8832.770975000023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48858.902258486756,0.0,0.0,0.0,799.6799934951366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.44999999999982,9412.282220000006,160411.43267199997,0.0,0.0,10604.784320000006,11588.512663333371,3438.8159333333356,2814.622516666663,6078.007669999992,0.0,3855.786729999998,213.96789999999987,3190.0284499999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,44,2020-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10567.070000729,0.0,0.0,0.0,0.0,0.0,0.0,136151.6599980969,20625.00000026201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13756.994999832008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1577.7777777777753,9084.904343199983,0.0,0.0,0.0,559.1250000000001,0.0,73153.0617230001,33249.04752400001,0.0,0.0,10197.818750000019,0.0,8832.770975000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51180.5612271874,0.0,0.0,0.0,1533.7727990060898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.58599999999987,15887.094520000004,308429.3746879999,0.0,0.0,10604.784320000004,11588.512663333358,3438.815933333335,2814.622516666663,6005.594350000004,0.0,3811.909239999996,213.96789999999996,3190.028449999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,45,2020-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10746.890000021,0.0,0.0,0.0,0.0,0.0,0.0,17473.99999981401,20624.999999949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13756.995000122337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1577.7777777777771,10247.527745699976,0.0,0.0,0.0,559.1249999999999,0.0,39340.28598500001,54876.36433999995,0.0,4806.872175000001,10197.818749999993,0.0,8832.770975000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55643.19049437833,0.0,0.0,0.0,3465.2015848011374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.27999999999994,8344.255519999993,68762.56910400004,0.0,0.0,10604.784319999999,0.0,1497.7592500000003,0.0,0.0,0.0,0.0,213.9679000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,46,2020-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1395.5299999839995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20625.000000095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17396.68499988533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1577.777777777779,10247.527745700025,0.0,0.0,0.0,0.0,0.0,49168.39935699999,52924.623472,0.0,4806.872174999997,10197.818749999995,0.0,8832.770975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38027.75172016716,0.0,0.0,0.0,1602.0367993355992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.6799999999999,8526.95116,737.9808800000002,0.0,0.0,10604.784319999997,0.0,1497.75925,0.0,0.0,0.0,0.0,213.96790000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,47,2020-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12665.312019885994,0.0,0.0,129227.51999639993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7860.140980999998,0.0,0.0,0.0,1180.3750000000007,0.0,5208.089838000001,32597.198227999983,0.0,1693.7428666666653,10197.818750000008,0.0,3899.107473333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4342.531230318785,0.0,0.0,0.0,1043.3808009119034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.2199999999999,8485.343660000004,157452.07872000002,0.0,0.0,3835.3677799999987,5485.519512500005,3343.062524999997,12182.944565000002,0.0,0.0,0.0,266.1624999999999,5894.271550000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
