,index,Date,Facebook_Poland_Cini Minis,Google Search_Poland_Cini Minis,Influencers_Poland_Cini Minis,Instagram_Poland_Cini Minis,Mobile_Poland_Cini Minis,NBC Ecommerce_Poland_Cini Minis,NBC Facebook_Poland_Cini Minis,NBC Google_Poland_Cini Minis,NBC Instagram_Poland_Cini Minis,NBC VOD_Poland_Cini Minis,Print_Poland_Cini Minis,RR_Poland_Cini Minis,Snapchat_Poland_Cini Minis,TV_Poland_Cini Minis,Teads_Poland_Cini Minis,TikTok_Poland_Cini Minis,VOD_Poland_Cini Minis,YouTube_Poland_Cini Minis,6Play_France_Lion,Digital Video_France_Lion,Facebook_Instagram_France_Lion,Freewheel_France_Lion,Influencers_France_Lion,MYTF1_France_Lion,Programmatic_France_Lion,Snapchat_France_Lion,Spotify_France_Lion,TV_France_Lion,TV Sponsoring_France_Lion,Teads_France_Lion,TikTok_France_Lion,YouTube_France_Lion,Ad Alliance_Germany_Nesquik,Facebook_Germany_Nesquik,Instagram_Germany_Nesquik,Pinterest_Germany_Nesquik,SevenOne_Germany_Nesquik,TV Sponsoring_Germany_Nesquik,YouTube_Germany_Nesquik,6Play_France_Chocapic,Bliink_France_Chocapic,Captify_France_Chocapic,MYTF1_France_Chocapic,OLV_France_Chocapic,Print_France_Chocapic,Programmatic_France_Chocapic,TV_France_Chocapic,Teads_France_Chocapic,YouTube_France_Chocapic,Buzzfeed_Mexico_Abuelita,Dynadmic_Mexico_Abuelita,Facebook_Mexico_Abuelita,Multibrand Facebook_Mexico_Abuelita,Open TV_Mexico_Abuelita,Pay TV_Mexico_Abuelita,Sopitas_Mexico_Abuelita,Teads_Mexico_Abuelita,Televisa Contenido_Mexico_Abuelita,Tubi_Mexico_Abuelita,Vix_Mexico_Abuelita,YouTube_Mexico_Abuelita,Arkeero_Mexico_Nesquik,Facebook_Mexico_Nesquik,Multibrand Adsmovil_Mexico_Nesquik,Multibrand DV360_Mexico_Nesquik,Multibrand Facebook_Mexico_Nesquik,Naranxadul_Mexico_Nesquik,OOH_Mexico_Nesquik,Open TV_Mexico_Nesquik,Pay TV_Mexico_Nesquik,Sunmedia_Mexico_Nesquik,Tap Tap_Mexico_Nesquik,Tastemade_Mexico_Nesquik,Teads_Mexico_Nesquik,YouTube_Mexico_Nesquik,Bvod_UK_Shreddies,CTV_UK_Shreddies,Display_UK_Shreddies,Facebook_UK_Shreddies,Instagram_UK_Shreddies,NBC Digital_UK_Shreddies,NBC Search_UK_Shreddies,NBC Social_UK_Shreddies,NBC WG BVOD_UK_Shreddies,NBC WG Display_UK_Shreddies,NBC WG Social_UK_Shreddies,NBC WG TV_UK_Shreddies,NBC WG VOD_UK_Shreddies,NBD WG YouTube_UK_Shreddies,Search_UK_Shreddies,TV_UK_Shreddies,TV Sponsoring_UK_Shreddies,Vod_UK_Shreddies,YouTube_UK_Shreddies,Bvod_Australia_Uncle Toby's,Display_Australia_Uncle Toby's,Facebook_Australia_Uncle Toby's,Instagram_Australia_Uncle Toby's,Instream_Australia_Uncle Toby's,Metro TV_Australia_Uncle Toby's,OLV_Australia_Uncle Toby's,OOH_Australia_Uncle Toby's,Pinterest_Australia_Uncle Toby's,RTV TV_Australia_Uncle Toby's,Radio_Australia_Uncle Toby's,Satellite TV_Australia_Uncle Toby's,Search_Australia_Uncle Toby's,Twitter_Australia_Uncle Toby's,YouTube_Australia_Uncle Toby's,Google Search_Brazil_Nescau,Meta_Brazil_Nescau,Open TV_Brazil_Nescau,Programmatic_Brazil_Nescau,TikTok_Brazil_Nescau,YouTube_Brazil_Nescau,DOOH_Chile_Chocapic,Display_Chile_Chocapic,Facebook_Instagram_Chile_Chocapic,Open TV_Chile_Chocapic,POS_Chile_Chocapic,Pay TV_Chile_Chocapic,Search_Chile_Chocapic,YouTube_Chile_Chocapic,Facebook_Poland_Nesquik,Influencers_Poland_Nesquik,Instagram_Poland_Nesquik,NBC Ecommerce_Poland_Nesquik,NBC Facebook_Poland_Nesquik,NBC Google_Poland_Nesquik,NBC Instagram_Poland_Nesquik,NBC VOD_Poland_Nesquik,Print_Poland_Nesquik,TV_Poland_Nesquik,VOD_Poland_Nesquik,YouTube_Poland_Nesquik
109,109,2022-02-13,619.2915313767295,36.54164383745565,0.0,1107.232802290656,160.8406414902994,0.033320193188409515,2093.572095976143,233.6110432209186,798.9807385637693,2313.297337175641,1.1273669951000996e-10,0.0,0.0,7445.004143227319,943.4134739749849,0.0,10924.413551674796,545.0558219748856,1.3730985005852662e-05,0.0,0.0004415687434292583,0.0,0.02093617383470782,0.0,2.4960032465037777e-05,4.80720226390038e-06,1.4176615926251641e-05,0.0,32.621138740536324,0.0,1.5081620879246341e-06,3.1614147994099776e-05,0.0,0.0,0.0,0.0,0.0005355181411319025,129.1309905417091,14.557991068053248,0.0,714.0897338641371,419.16097599152255,1042.1010336298916,0.0,0.0,654.4248227918583,16965.573974046027,0.0,2846.9577604403944,0.017678955659259237,0.0,31.309436337740856,0.0,3253.8497698004367,398.8725508325014,0.0,307.5393708841483,0.0,47.356188208569854,48.056800875065534,49.869083589148275,0.0,3342.4827578280533,0.0,0.0,0.0,0.0,0.0,0.0,2031.3795889616902,0.0,0.0,0.0,0.0,938.8978442221585,17389.289627451726,0.0,408.60662660794793,20772.80449764111,20951.381907263516,-0.008432303161903583,0.07349165200306824,-8.483822787744791e-10,0.0,0.0,0.0,0.0,0.0,0.0,504.6400260970732,15197.494160892904,3.5895742689371413,9.715285619891163e-11,3.3274089074558646e-06,0.0,0.0,3.737695610526067e-10,7.146316607347152e-11,2.3221816762788334e-10,4.950134168588933,0.0,0.0,0.0,2.8165506264699847,0.0,0.8483952601503474,0.0,0.0,1.165210682736684e-09,2820.7319668320906,14851.527588025154,11735.928150432484,0.0,6275.388124598237,0.0,0.0,470.76447184079944,169.07472584965478,1.159057792534002e-06,2.9251932497817568e-05,2.752860891696563e-07,0.043984838134659816,344.2307224827082,0.0,0.0,0.0,0.016886984750977465,3831.7656762342904,492.1804138927273,1490.436787553552,4238.3439229676815,0.0,8632.58577251118,1438.9347242672889,2066.7469983277815
110,110,2022-02-20,608.3814347776519,46.12879681290953,0.0,1092.128812095134,130.05111690677705,0.009336963479372686,1836.6878115389454,305.7828045111145,786.3189841007367,2267.716469630189,1.9182588249920938e-11,0.0,0.0,6357.954654586611,853.4767035587894,0.0,10477.589560149263,445.247724346396,1.1229277506799348e-05,0.0,8.80880125827266e-05,0.0,0.008306417567529607,0.0,2.0412462538867237e-05,3.9517009950888835e-06,1.1593715535747722e-05,0.0,40.08116727352215,0.0,1.2397696370282638e-06,2.5854240866907684e-05,0.0,0.0,0.0,0.0,9.067215701189413e-05,158.53150710948887,4.158765728627622,0.0,1177.9586487835631,705.5084627705091,1713.2449407091674,0.0,0.0,1113.8938358559485,20099.639545895585,0.0,4758.194721714851,0.0001851681877952934,0.0,32.7937461347983,0.0,3888.2502667589542,380.4895956140698,0.0,322.11601262136827,0.0,49.6014782315378,50.33548890092199,52.23358609819847,0.0,3368.1067582757987,0.0,0.0,0.0,0.0,0.0,0.0,2138.80537479235,0.0,0.0,0.0,0.0,948.0342825569087,16148.709470779844,0.0,110.33733001712582,22724.383891477664,20402.441467605902,-0.005132462204524845,0.013965076109816711,-4.1761889377111426e-10,0.0,0.0,0.0,0.0,0.0,0.0,655.4373951172289,6439.25238943042,2.140066063950629,4.582874983190645e-11,2.0598447239498126e-06,0.0,0.0,1.0967344397371713e-10,0.0,7.378474986291052e-11,3.0447163331835427,0.0,0.0,0.0,1.7324417798155973,0.0,0.5214953988531553,0.0,0.0,3.6253179119504293e-10,2563.9133934243605,9300.64514937938,10995.45883136728,0.0,4932.207692352423,0.0,0.0,586.0634657133637,571.740517709245,2879.755164315798,370.9483592978563,1270.117814701358,0.026444196427947805,2197.17637732044,0.0,0.0,0.0,0.004464579234080642,3702.3817472882124,691.3830327272954,1585.3875554809779,4408.483854373933,0.0,5947.791150946574,1371.9956237643933,1821.833392917587
111,111,2022-02-27,856.7145129425066,29.34905220464375,0.0,1524.0430435995445,141.92854392940987,0.003305614899250967,2234.672878432782,570.708081305123,1028.3336836653127,2334.3427843888603,3.2138107639367385e-12,0.0,0.0,7038.840592498252,965.204226393968,0.0,25061.290790197174,437.04935560093656,2.884751570616661e-06,0.0,5.694809933316695e-06,0.0,0.002136333344025747,0.0,5.2438569434324045e-06,1.0093632978277267e-06,2.9783756021797873e-06,0.0,26.766251296292467,0.0,3.1666616285517467e-07,6.641829393531778e-06,0.0,0.0,0.0,0.0,2.7037161779227874e-05,115.81878274432357,2.4333336384952142,0.0,989.6033484423035,592.0012709698046,1449.9461852299905,0.0,0.0,948.3497243745437,11611.273977190735,0.0,4051.8370885069658,1.8347757780618997e-06,0.0,0.39279329483132275,0.0,3391.9530770366105,345.00509426849237,0.0,3.2739902494105317,0.0,0.4946751825612731,0.5020438229182891,0.5761880041146143,0.0,570.4428350094793,0.0,0.0,0.0,0.0,0.0,0.0,1946.7078916724995,0.0,0.0,0.0,0.0,156.25091958634158,14811.734101364485,0.0,31.735756873593086,22455.727890247636,18803.98024984945,-0.0026316175067071846,0.004934783392979077,-1.513380451684823e-10,0.0,0.0,0.0,0.0,0.0,0.0,791.1973533719259,13185.56766388709,1.2758575293476901,2.6375880063118673e-11,1.6331613678397061e-06,0.0,0.0,1.870506797674497e-11,0.0,1.639621215704845e-11,2.0569324594705494,0.0,0.0,0.0,1.1698168984762383,0.0,0.3520462384706779,0.0,0.0,1.1369004063793717e-10,2664.2826148858458,7857.8551291863805,10243.13772748806,0.0,4350.937070094535,0.0,0.0,871.0030001869908,957.7764011203147,3338.570308310884,696.7855714792342,2308.6577754601476,0.016626593518329506,2692.2547869776995,0.0,0.0,0.0,0.0018878351003201784,4821.647860445903,1254.341767813926,2221.6811331528825,5120.6111120679525,0.0,6662.713848477801,1480.4921582898044,1735.5277400966977
112,112,2022-03-06,798.412014812373,27.549435511195615,0.0,1478.9712568422774,155.16154956269247,0.0012940139129931057,2169.81667694921,465.2866764966263,1083.3428606381885,1891.3276082370091,0.0,0.0,0.0,7424.059911572285,979.7753511691691,0.0,29747.265719395513,507.22062798661557,1.8603496746651493e-06,0.0,9.34500276138514e-07,0.0,0.0006760145390652287,0.0,3.38172274789964e-06,6.548266009589436e-07,1.9207279625753997e-06,0.0,26.80857006385672,0.0,2.0543886821102758e-07,4.283243078724231e-06,0.0,0.0,0.0,0.0,1.351873829641524e-05,40.60515825730488,2.044149433547587,0.0,28.24903208525731,28.629200946273915,64.68023195739686,0.0,0.0,92.8102616368218,9000.04870554516,0.0,316.5913480952385,2.2229649387702867e-08,0.0,0.004768656160245391,0.0,4354.140050633735,436.63279972614214,0.0,0.039677988604253936,0.0,0.00599392040925229,0.0060832111779211,0.006988813276983358,0.0,99.81837104379066,0.0,0.0,0.0,0.0,0.0,0.0,619.7478073951854,0.0,0.0,0.0,0.0,27.22451198892047,12264.897600201613,0.0,9.655005157853184,10727.593038969826,8962.302349765112,-0.0015675959907282494,0.00029037072180257087,-7.916148316611322e-11,0.0,0.0,0.0,0.0,0.0,0.0,914.4244480241834,6370.462777049865,0.935637957277563,1.1360528669199792e-11,1.0474849567409404e-06,0.0,0.0,0.0,0.0,0.0,1.0715809566632755,0.0,0.0,0.0,0.6095332739497545,0.0,0.1833995547493833,0.0,0.0,3.47491499162229e-11,3690.336863575898,6546.294278676663,13337.941945672052,0.0,5522.17418193252,7273.861559088439,0.0,683.2123601660217,765.706518865077,3457.7275349443366,1493.5280255229957,1502.4774876402353,0.006013634167330186,1633.7854707599133,0.0,0.0,0.0,0.0007011042804224969,4317.945873209831,1074.1395218690743,2129.0429316782524,4379.969735766245,0.0,6759.280057412545,506.67409002782125,568.8541433788445
113,113,2022-03-13,112.65845296867778,42.59962614331392,0.0,209.03447848338246,10.322518413234716,0.0006667067268987931,944.3914741351493,516.6042133863673,452.59026981682604,994.8361784810481,0.0,0.0,0.0,4788.861170732529,3.0777737863953267,0.0,16125.08029014352,334.46725911849126,8.671602706315591e-07,0.0,1.2183973261108392e-07,0.0,0.00026240427863435527,0.0,1.5763192601176434e-06,3.070214755517675e-07,8.953089543618145e-07,0.0,29.372664746328102,0.0,9.633169243974897e-08,1.9965355577922888e-06,0.0,0.0,0.0,0.0,5.928158173803979e-07,42.1705081291618,0.200161880256011,3.082639473339305e-14,3.6798257788388056,4.77465521508789,9.913151442443768,2.4833393450732357e-13,0.0,17.22830379027814,7670.600296610986,0.0,57.38139240284518,2.0299723688614634e-10,0.0,4.364704153158306e-05,0.0,3461.9798769852637,472.1372927924905,0.0,0.00036316237182602997,0.0,5.486070079476548e-05,5.567795514943041e-05,6.396734246532592e-05,0.0,12.426513178488705,0.0,0.0,0.0,0.0,0.0,0.0,139.69206385948718,0.0,0.0,0.0,0.0,3.3870242074570482,6714.262972642922,0.0,2.7857161702750646,4033.410064101728,3315.7349737854315,-0.0008686695102728683,-0.000655622536866791,-4.004018962180546e-11,0.0,0.0,0.0,0.0,0.0,0.0,867.8910191630458,11766.393343327318,0.5957652196012343,7.188809924970263e-12,5.817686828744502e-07,0.0,0.0,0.0,0.0,0.0,0.5595766686980532,0.0,0.0,0.0,0.3182799031242532,0.0,0.09575734867515788,0.0,0.0,5.003756597446998e-12,2555.380374866264,4005.6568360175193,12184.08334643164,0.0,4674.895873454749,6541.95669124489,0.0,487.22193078196216,699.4165310346214,2791.48214032751,1601.5121612892895,1158.8884638525578,0.0024636584765469196,1848.5271855275355,0.0,0.0,0.0,0.00024912471019615274,840.884423584505,634.0418326396481,394.91736526377974,856.8871910617619,0.0,1234.653860816761,0.0,0.0
114,114,2022-03-20,10.65977424824204,25.293915468336323,0.0,19.715950450038694,0.0,0.00019777742268628788,295.08700907999554,468.6212739715209,139.04417832688503,311.1064253777161,0.0,0.0,0.0,2202.3912995450237,0.0,0.0,0.0,0.0,2.3223361266937664e-07,0.0,8.36691026047413e-09,0.0,5.873402476847696e-05,0.0,4.221461017790057e-07,8.200789074701968e-08,2.397738050669527e-07,0.0,17.780905241551057,0.0,2.5724129676241278e-08,5.346897593829552e-07,0.0,0.0,0.0,0.0,1.1177789834586147e-07,22.385017415572676,0.08336438462434029,9.86444628597723e-16,0.5131026794904696,0.6798534851343692,1.4027552211177752,0.0,0.0,2.471346913800565,4651.0614468796275,0.0,8.227918754069483,1.4355112681195467e-12,0.0,3.6421173696289414e-07,0.0,3602.5216259207077,415.3963822991384,0.0,3.0303953131383426e-06,0.0,4.577826698773631e-07,4.646032948723593e-07,5.337729905899849e-07,0.0,3127.3991635130915,0.0,0.0,0.0,0.0,0.0,0.0,34.360452181747476,0.0,0.0,0.0,0.0,849.6444297759502,2433.5897516547197,0.0,0.8640435402806219,1854.1176207283047,1504.019521020821,-0.000486321751868373,-0.0006493977256918516,-2.151269390076068e-11,0.0,0.0,0.0,0.0,0.0,0.0,836.2130292188108,5010.150019415665,0.37742157147244293,0.0,3.3458763266574505e-07,0.0,0.0,0.0,0.0,0.0,0.29877715262298465,0.0,0.0,0.0,0.17004319751443894,0.0,0.05115130522009443,0.0,0.0,0.0,2040.5568718420832,2418.4482964270937,9628.325080903382,0.0,3794.2265419763266,5415.16824929606,0.0,340.152432614701,624.5219558230674,2599.7500241154094,1463.8895286471532,1149.8773176510028,0.0010641232352262484,1389.2998831660996,0.0,0.0,0.0,6.814237362467318e-05,135.0864407506233,600.3313627592462,62.4646549098159,138.37347895196396,0.0,241.02904128714317,0.0,0.0
115,115,2022-03-27,0.9484862229234724,18.489339209893814,0.0,1.7537758642685928,0.0,5.088383947700262e-05,77.62989123368877,326.6112379557982,36.357725965010026,81.86384079209368,0.0,0.0,0.0,947.8057771036567,0.0,0.0,0.0,0.0,5.432897337573877e-08,0.0,4.317774875941025e-10,0.0,1.4771342836286305e-05,0.0,9.875680214235343e-08,1.9056766842497577e-08,5.609560091575943e-08,0.0,10.985303258385814,0.0,5.981709676750042e-09,1.2509104410520704e-07,0.0,0.0,0.0,0.0,3.412689239676243e-08,15.489265663969054,0.05773488692909285,1.4092066122824838e-16,0.07404139761679827,0.09822331936678892,0.20260749271031936,0.0,0.0,0.35720126476663844,3025.353640143506,0.0,1.189490895603611,0.0,0.0,3.146500786190337e-09,0.0,4417.3041428747165,582.1583700349992,0.0,2.6182772632073906e-08,0.0,3.955608286971547e-09,4.013669686142556e-09,4.611788007917094e-09,0.0,4133.821464164599,0.0,0.0,0.0,0.0,0.0,3894.233259362255,769.708256908307,0.0,0.0,0.0,896.2217134150915,888.0784403069691,777.9962244115027,0.0,0.226182149639748,757.1734694409549,610.2439579770023,-0.0002612092591939696,-0.00042799222376230895,-1.1559647460806368e-11,0.0,0.0,0.0,0.0,0.0,0.0,624.5693099967926,12866.000757113063,15474.617340231249,0.0,1.2809196839440416e-07,0.0,0.0,0.0,0.0,0.0,0.31420407325895133,0.0,0.0,0.0,0.17797688969895595,0.0,0.05358915361338856,0.0,0.0,0.0,1785.1695877021739,1829.430668869111,6210.137377177763,0.0,3123.5986113780227,5201.602071542722,0.0,188.8932412411189,462.71367579831514,2674.0763854587594,1847.67910971226,1713.711375363884,0.0006293856194876095,36.81603210437289,0.0,0.0,0.0,2.0664333127017444e-05,35.33778118687819,536.9485174360605,16.274159695983656,36.26729646958188,0.0,75.28957517358903,0.0,0.0
116,116,2022-04-03,0.11830551167691576,25.84846047167418,0.0,0.21869946613451116,0.0,2.35140075437765e-05,36.366386589125604,398.38345603273325,16.997057309508286,38.35047352681367,0.0,0.0,0.0,679.3988381318416,0.0,0.0,0.0,0.0,2.792261155719878e-08,0.0,4.8645328350255445e-11,0.0,5.136927575714544e-06,0.0,5.0759927519032785e-08,9.823704274334082e-09,2.8831820505638907e-08,0.0,10.878740568494507,0.0,3.0809691024491334e-09,6.429576885668941e-08,0.0,0.0,0.0,0.0,4.208752273937874e-09,9.777167067598143,0.012788568548947275,0.0,0.018680219842660575,0.024783016222104954,0.0511202265558452,0.0,0.0,0.09012861923407317,3038.7060311083637,0.0,0.3001472685133305,0.0,0.0,429.9739334125381,1874.8450716040645,5294.332830805773,616.9625243202117,0.0,2.3250222142263378e-10,0.0,3.518628200218225e-11,3.518781139198476e-11,4.002122467490424e-11,0.0,9015.419464438848,0.0,0.0,10990.428068449197,0.0,0.0,6879.397944479457,1016.6117928400412,0.0,0.0,0.0,1027.991280785885,1072.67131025821,253.1038803929496,0.0,0.07003606218800118,389.4160542223845,314.9677746489215,-0.0001832833537650725,-0.0003153698717566697,-7.962682334142088e-12,0.0,0.0,0.0,0.0,0.0,0.0,657.556165345174,5288.138743444143,33647.96554705255,0.0,5.987734408778548e-08,0.0,0.0,0.0,1046.9252092780641,0.0,0.09184731190235677,0.0,0.0,0.0,0.05443635024627,0.0,0.016259748245632914,0.0,0.0,0.0,2037.0812602841625,2864.31438218702,5444.982144961433,0.0,1428.0577366646799,7093.006269569615,0.0,95.95649882627409,134.24793533389513,652.5049636119497,938.5220093520958,525.8096600192173,0.00032809789678831875,16.824029355720246,0.0,0.0,0.0,8.73761588204328e-06,13.850317027167945,565.8273032727653,6.368952186737699,14.227397559534081,0.0,36.85212806902754,0.0,0.0
117,117,2022-04-10,0.016021592952113653,0.011478534921072038,0.0,0.029615455788164883,0.0,1.3129870433801843e-05,20.44595193155568,506.1034152940625,9.549480413845009,21.560373604141777,0.0,0.0,0.0,552.7890615651243,0.0,0.0,0.0,0.0,9.543744295587048e-09,0.0,0.0,0.0,1.4680858941180735e-06,0.0,1.7347214038429106e-08,3.363429305282849e-09,9.854658638507137e-09,0.0,8.472692666449486,0.0,1.0519477044071256e-09,2.1970905447602472e-08,0.0,0.0,0.0,0.0,6.881748087636238e-10,11.981983720817022,0.003674270655274562,0.0,0.003268401236719196,0.004336198466061423,0.008944351169908668,0.0,0.0,0.01576950442049883,2270.1098881598155,0.0,0.05251639541846635,0.0,0.0,379.86849692290366,1656.3668724315,1940.2505514293773,219.44101202227947,0.0,2.681331266309859e-12,0.0,0.0,0.0,0.0,0.0,8191.880360491264,0.0,0.0,9931.845204307458,0.0,0.0,7393.955842880987,1469.7848660632503,0.0,0.0,0.0,860.2999016814027,963.2360740117507,78.94641990040878,0.0,0.019882883426322575,189.00628005048142,153.1929581011918,-9.437365022012264e-05,-0.0001675945743236897,-3.9404360220757496e-12,0.0,0.0,0.0,0.0,0.0,0.0,738.1664534570363,1945.5065330973575,43476.7295803871,0.0,3.163718231379949e-08,0.0,0.0,0.0,2606.2309710633044,0.0,0.08820655285055845,0.0,0.0,0.0,0.04997249395937829,0.0,0.015042199426376223,8.662102573765953,0.0,0.0,371.1020761965628,4547.745281423935,4484.195055932849,0.0,536.6847872944488,8417.232532542492,0.0,36.284157445843995,29.54527686573743,202.20514576522447,355.42448077195036,172.06765122836427,0.00012641117285468846,6.87032104451364,0.0,0.0,0.0,4.117639656632102e-06,6.223929289153444,466.8161824075863,2.860058479654966,6.397145525721089,0.0,21.472864091253815,0.0,0.0
118,118,2022-04-17,0.0013621879676274614,0.0,0.0,0.002517917344564028,0.0,3.0410969188880463e-06,4.713423756757017,105.18128284238557,2.200764475729034,4.970642197317586,0.0,0.0,0.0,231.15423145649214,0.0,0.0,0.0,0.0,3.663221235136802e-09,0.0,0.0,0.0,4.11588411215825e-07,0.0,6.65675464886417e-09,1.3031270803896904e-09,3.7853082056119244e-09,0.0,6.643449222784456,0.0,4.0674143510144664e-10,8.436462706173216e-09,0.0,0.0,0.0,0.0,1.208872778989225e-10,7.253887872050547,0.001513434545538544,0.0,0.0005966234032202338,0.000791542353312485,0.0016327291051794468,0.0,0.0,0.002878611451920885,1743.7007329900953,0.0,0.009586519269455003,0.0,0.0,343.39144810953434,1497.3134743530748,698.1030173904472,78.31061713643439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9111.839080486463,0.0,0.0,11103.138595732049,0.0,0.0,6693.8228623118375,1403.2101979296735,0.0,0.0,0.0,960.6471593411965,1073.539231359006,24.492807662766463,0.0,0.00584636141835002,91.91761039527448,74.51656185720717,-4.491906872800939e-05,-8.053702839154476e-05,-1.98835615602136e-12,0.0,0.0,0.0,0.0,0.0,0.0,706.813858784664,718.6295442411814,47116.2161534122,0.0,1.519814051555933e-08,0.0,0.0,0.0,7818.764681794789,0.0,0.024955967851362518,0.0,0.0,0.0,0.014246572700584584,0.0,0.0042830766604202855,99.5135314676445,0.0,0.0,64.97798283046855,2734.86799289022,2571.75112485953,0.0,134.13865773014683,6739.118861446002,0.0,20.14140230283502,9.288823247295587,86.61991812331051,195.96370323131717,75.74792148059333,6.879514219651694e-05,4.339765488926577,0.0,0.0,0.0,1.1595732329163069e-06,1.7233508255734222,113.49384700561774,0.7916084339763667,1.771521406074593,0.0,6.914494357569884,0.0,0.0
119,119,2022-04-24,0.00010334627999718568,0.0,0.0,0.00019104427041660967,0.0,1.1395634122347424e-06,1.7636923240165603,39.29739768761056,0.8234851178929334,1.8597270244797854,0.0,0.0,0.0,112.46639750204072,0.0,0.0,0.0,0.0,2.2030871382582854e-09,0.0,0.0,0.0,1.1196406727310488e-07,0.0,4.001902713693974e-09,7.875432795637086e-10,2.277287016544709e-09,0.0,5.817890101873292,0.0,2.4482992552500135e-10,5.064007099856112e-09,0.0,0.0,0.0,0.0,2.2106557426285197e-11,2.987637328307614,0.0005363137367098173,0.0,0.00011726161461859928,0.0001555714033777003,0.00032090004578964957,0.0,0.0,0.0005657683105903961,1345.7380189473843,0.0,0.0018841554833861833,0.0,0.0,295.56448518814426,1288.7702610208087,231.33403011020818,25.91001013733442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9459.18614963988,0.0,0.0,11521.1534039023,0.0,0.0,6812.829588909854,1496.9637361406603,0.0,0.0,0.0,996.7090388091174,1116.0827984313114,7.2541414012319505,0.0,0.0016393136409740593,55.908852894235935,45.516289038830344,-2.6395620824928874e-05,-4.9457381308520184e-05,-5.569283992325839e-13,0.0,0.0,0.0,0.0,0.0,0.0,568.364146994355,251.93793468074762,43520.91300898064,0.0,6.977397051378559e-09,1111.7061756637054,0.0,0.0,10998.542258852965,208.87455753326296,0.015804770351195083,0.0,54889.13065190014,0.0,0.009096714215766518,0.0,0.0027315837241860597,166.85635080712092,0.0,4160.970405817233,12.89271113582095,1895.3882758811742,1281.5699111644242,0.0,28.46952999247911,5139.860171164012,0.0,10.186875456734217,2.692819592156051,38.73090070570015,98.37088133220472,34.350477153393705,3.430311011515853e-05,2.5818828539343732,0.0,0.0,0.0,4.0009646201850785e-07,0.5971713941399142,34.110891540342934,0.27431019828692654,0.613936601712242,0.0,2.961672008970004,0.0,0.0
120,120,2022-05-01,1.0304575414236394e-05,0.0,0.0,1.905193271202372e-05,0.0,3.252035576161462e-07,0.4988734958918286,11.067707874126588,0.23288645449268705,0.5261430281293584,0.0,0.0,0.0,56.55644702187852,0.0,0.0,0.0,0.0,7.602990592607249e-10,0.0,0.0,0.0,3.303733369446694e-08,0.0,1.374689807500338e-09,2.665608313287391e-10,7.799255373719113e-10,0.0,4.698157251258893,0.0,8.96854199183146e-11,1.737856478258443e-09,0.0,0.0,0.0,0.0,3.0403911251934835e-12,2.1372107064099533,0.0002106323402898388,0.0,4.381999795619273e-05,5.813612318461929e-05,0.00011991851264771479,0.0,0.0,0.00021142438530177807,1154.441903834324,0.0,0.0007040981516978558,0.0,20.635106616187887,32.54673676400127,33.574396979396944,94.68075584544697,10.611484548304448,31.47510625698435,110.49872113190973,0.0,36.896892215648926,35.44388827218339,30.740839188391746,0.0,3898.268326995534,0.0,0.0,0.0,0.0,0.0,10090.10926194004,1844.1754829437082,0.0,0.0,0.0,1131.576794349339,549.6685641174349,2.7286344867134376,0.0,0.0005069175550055492,30.561718570305153,24.705572458503358,-1.1354018097881744e-05,-2.2367917340938096e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.8630974530937,104.93322883159517,46607.42987110391,0.0,4.233012666136392e-09,5683.083844549495,0.0,0.0,3927.277188968946,3561.8704133980777,16561.625635750792,0.0,12838.841305699416,0.0,6132.694552229431,0.0,3293.108639689715,73.38052571629342,0.0,11895.345271776645,3.8534139418885016,2300.3952967015493,1166.955566712323,0.0,11.123880088803013,1141.9127414160907,0.0,8.12304773690755,1.2665823074380758,25.535778174649618,78.43507642197446,22.526987459816798,2.748146172156479e-05,2.462143602646425,0.0,0.0,0.0,1.1735377359249663e-07,0.17068449906065247,11.529277578748086,0.07838390660664371,0.17549170393130137,0.0,1.019652560049877,0.0,0.0
