,Date,Opt_Channel,Spend,Rev_ST,Rev_LT
5001,2020-07-12,TikTok_Brazil_Nescau,0.0,0.0,0.0
5002,2020-07-12,YouTube_Brazil_Nescau,0.0,0.0,0.0
5003,2020-07-12,DOOH_Chile_Chocapic,0.0,0.0,0.0
5004,2020-07-12,Display_Chile_Chocapic,0.0,0.0,0.0
5005,2020-07-12,Facebook_Instagram_Chile_Chocapic,0.0,232.1204473733646,781.9041909764999
5006,2020-07-12,Open TV_Chile_Chocapic,0.0,644.5594119860303,304.7266912610172
5007,2020-07-12,POS_Chile_Chocapic,0.0,0.0,0.0
5008,2020-07-12,Pay TV_Chile_Chocapic,0.0,1971.931928780687,462.4659097215689
5009,2020-07-12,Search_Chile_Chocapic,267.475925,381.764587517039,31.38814402767295
5010,2020-07-12,YouTube_Chile_Chocapic,0.0,68.91158389016972,654.4391369650845
5011,2020-07-12,Facebook_Poland_Nesquik,0.0,0.0,0.0
5012,2020-07-12,Influencers_Poland_Nesquik,0.0,0.0,0.0
5013,2020-07-12,Instagram_Poland_Nesquik,0.0,0.0,0.0
5014,2020-07-12,NBC Ecommerce_Poland_Nesquik,0.0,0.0,0.0
5015,2020-07-12,NBC Facebook_Poland_Nesquik,0.0,0.0,0.0
5016,2020-07-12,NBC Google_Poland_Nesquik,0.0,0.0,0.0
5017,2020-07-12,NBC Instagram_Poland_Nesquik,0.0,0.0,0.0
5018,2020-07-12,NBC VOD_Poland_Nesquik,0.0,0.0,0.0
5019,2020-07-12,Print_Poland_Nesquik,0.0,0.0,0.0
5020,2020-07-12,TV_Poland_Nesquik,0.0,0.0,0.0
5021,2020-07-12,VOD_Poland_Nesquik,0.0,0.0,0.0
5022,2020-07-12,YouTube_Poland_Nesquik,0.0,0.0,0.0
5023,2020-07-12,Amazon_Saudi Arabia_Nesquik,0.0,0.0,0.0
5024,2020-07-12,Facebook_Saudi Arabia_Nesquik,0.0,0.0,0.0
5025,2020-07-12,Google_Saudi Arabia_Nesquik,0.0,0.0,0.0
5026,2020-07-12,Influencers_Saudi Arabia_Nesquik,0.0,0.0,0.0
5027,2020-07-12,KidsChannel_Saudi Arabia_Nesquik,0.0,0.0,0.0
5028,2020-07-12,OtherChannels_Saudi Arabia_Nesquik,0.0,0.0,0.0
5029,2020-07-12,Programmatic_Saudi Arabia_Nesquik,0.0,0.0,0.0
5030,2020-07-12,Snapchat_Saudi Arabia_Nesquik,0.0,0.0,0.0
5031,2020-07-12,TikTok_Saudi Arabia_Nesquik,0.0,0.0,0.0
5032,2020-07-12,YouTube_Saudi Arabia_Nesquik,0.0,0.0,0.0
5033,2020-07-12,Facebook_Saudi Arabia_Country Cornflakes,0.0,0.0,0.0
5034,2020-07-12,Programmatic_Saudi Arabia_Country Cornflakes,0.0,0.0,0.0
5035,2020-07-12,Snapchat_Saudi Arabia_Country Cornflakes,0.0,0.0,0.0
5036,2020-07-12,TV_Saudi Arabia_Country Cornflakes,0.0,0.0,0.0
5037,2020-07-12,TikTok_Saudi Arabia_Country Cornflakes,0.0,0.0,0.0
5038,2020-07-12,YouTube_Saudi Arabia_Country Cornflakes,0.0,0.0,0.0
5039,2020-07-12,6Play_France24_Chocapic,0.0,0.0,0.0
5040,2020-07-12,6Play_France24_Lion,0.0,0.0,0.0
5041,2020-07-12,Bliink_France24_Chocapic,0.0,0.0,0.0
5042,2020-07-12,Captify_France24_Chocapic,0.0,0.0,0.0
5043,2020-07-12,Digital Sponsoring_France24_Lion,0.0,0.0,0.0
5044,2020-07-12,Ecommerce_France24_KitKat,0.0,0.0,0.0
5045,2020-07-12,Facebook_France24_Chocapic,0.0,0.0,0.0
5046,2020-07-12,Facebook_France24_KitKat,0.0,0.0,0.0
5047,2020-07-12,Facebook_France24_Lion,0.0,0.0,0.0
5048,2020-07-12,Freewheel_France24_Lion,0.0,0.0,0.0
5049,2020-07-12,Influencers_France24_Chocapic,0.0,0.0,0.0
5050,2020-07-12,Influencers_France24_KitKat,0.0,0.0,0.0
5051,2020-07-12,Influencers_France24_Lion,0.0,0.0,0.0
5052,2020-07-12,Instagram_France24_Chocapic,0.0,0.0,0.0
5053,2020-07-12,Instagram_France24_KitKat,0.0,0.0,0.0
5054,2020-07-12,Instagram_France24_Lion,0.0,0.0,0.0
5055,2020-07-12,MYTF1_France24_Chocapic,0.0,0.0,0.0
5056,2020-07-12,MYTF1_France24_Lion,0.0,0.0,0.0
5057,2020-07-12,NRJ_France24_Chocapic,0.0,0.0,0.0
5058,2020-07-12,OOH_France24_KitKat,0.0,0.0,0.0
5059,2020-07-12,Print_France24_Chocapic,0.0,0.0,0.0
5060,2020-07-12,Print_France24_KitKat,0.0,0.0,0.0
5061,2020-07-12,Programmatic_France24_Chocapic,0.0,0.0,0.0
5062,2020-07-12,Programmatic_France24_Lion,0.0,0.0,0.0
5063,2020-07-12,Snapchat_France24_KitKat,0.0,0.0,0.0
5064,2020-07-12,Snapchat_France24_Lion,0.0,0.0,0.0
5065,2020-07-12,Spotify_France24_Lion,0.0,0.0,0.0
5066,2020-07-12,TV Sponsoring_France24_Lion,0.0,0.0,0.0
5067,2020-07-12,TV_France24_Chocapic,0.0,0.0,0.0
5068,2020-07-12,TV_France24_Lion,0.0,0.0,0.0
5069,2020-07-12,Teads_France24_Chocapic,0.0,0.0,0.0
5070,2020-07-12,Teads_France24_Lion,0.0,0.0,0.0
5071,2020-07-12,TikTok_France24_Lion,0.0,0.0,0.0
5072,2020-07-12,Twitch_France24_Lion,0.0,0.0,0.0
5073,2020-07-12,YouTube_France24_Chocapic,0.0,0.0,0.0
5074,2020-07-12,YouTube_France24_KitKat,0.0,0.0,0.0
5075,2020-07-12,YouTube_France24_Lion,0.0,0.0,0.0
5076,2020-07-19,Facebook_Poland_Cini Minis,0.0,0.0,0.0
5077,2020-07-19,Google Search_Poland_Cini Minis,0.0,0.0,0.0
5078,2020-07-19,Influencers_Poland_Cini Minis,0.0,0.0,0.0
5079,2020-07-19,Instagram_Poland_Cini Minis,0.0,0.0,0.0
5080,2020-07-19,Mobile_Poland_Cini Minis,0.0,0.0,0.0
5081,2020-07-19,NBC Ecommerce_Poland_Cini Minis,0.0,0.0,0.0
5082,2020-07-19,NBC Facebook_Poland_Cini Minis,0.0,0.0,0.0
5083,2020-07-19,NBC Google_Poland_Cini Minis,0.0,0.0,0.0
5084,2020-07-19,NBC Instagram_Poland_Cini Minis,0.0,0.0,0.0
5085,2020-07-19,NBC VOD_Poland_Cini Minis,0.0,0.0,0.0
5086,2020-07-19,Print_Poland_Cini Minis,0.0,0.0,0.0
5087,2020-07-19,RR_Poland_Cini Minis,0.0,0.0,0.0
5088,2020-07-19,Snapchat_Poland_Cini Minis,0.0,0.0,0.0
5089,2020-07-19,TV_Poland_Cini Minis,0.0,0.0,0.0
5090,2020-07-19,Teads_Poland_Cini Minis,0.0,0.0,0.0
5091,2020-07-19,TikTok_Poland_Cini Minis,0.0,0.0,0.0
5092,2020-07-19,VOD_Poland_Cini Minis,0.0,0.0,0.0
5093,2020-07-19,YouTube_Poland_Cini Minis,0.0,0.0,0.0
5094,2020-07-19,6Play_France_Lion,0.0,0.0,0.0
5095,2020-07-19,Digital Video_France_Lion,0.0,0.1343624451697689,820.8206949281042
5096,2020-07-19,Facebook_Instagram_France_Lion,0.0,969.8326137641887,2823.891716874541
5097,2020-07-19,Freewheel_France_Lion,0.0,0.0,0.0
5098,2020-07-19,Influencers_France_Lion,14750.000000332,345.8781800988962,3238.237023445802
5099,2020-07-19,MYTF1_France_Lion,0.0,0.0,0.0
5100,2020-07-19,Programmatic_France_Lion,0.0,0.0,0.0
5101,2020-07-19,Snapchat_France_Lion,0.0,0.0,0.0
5102,2020-07-19,Spotify_France_Lion,0.0,0.0,0.0
5103,2020-07-19,TV_France_Lion,0.0,0.0,0.0
5104,2020-07-19,TV Sponsoring_France_Lion,0.0,2071.595170334947,3258.844251079699
5105,2020-07-19,Teads_France_Lion,0.0,0.0,0.0
5106,2020-07-19,TikTok_France_Lion,0.0,0.0,0.0
5107,2020-07-19,YouTube_France_Lion,0.0,0.0,0.0
5108,2020-07-19,Ad Alliance_Germany_Nesquik,0.0,0.0,0.0
5109,2020-07-19,Facebook_Germany_Nesquik,0.0,0.0,0.0
5110,2020-07-19,Instagram_Germany_Nesquik,0.0,0.0,0.0
5111,2020-07-19,Pinterest_Germany_Nesquik,0.0,0.0,0.0
5112,2020-07-19,SevenOne_Germany_Nesquik,0.0,0.0,0.0
5113,2020-07-19,TV Sponsoring_Germany_Nesquik,0.0,0.0,0.0
5114,2020-07-19,YouTube_Germany_Nesquik,0.0,0.0,0.0
5115,2020-07-19,6Play_France_Chocapic,0.0,0.04373359659028467,1.272520416081409
5116,2020-07-19,Bliink_France_Chocapic,0.0,0.0,0.0
5117,2020-07-19,Captify_France_Chocapic,0.0,0.0,0.0
5118,2020-07-19,MYTF1_France_Chocapic,0.0,0.1431617027333217,0.9675751518887701
5119,2020-07-19,OLV_France_Chocapic,0.0,6.139705107215812,250.9598847955932
5120,2020-07-19,Print_France_Chocapic,0.0,0.0,0.0
5121,2020-07-19,Programmatic_France_Chocapic,0.0,0.0,0.0
5122,2020-07-19,TV_France_Chocapic,0.0,34.98520271687728,22223.2290106076
5123,2020-07-19,Teads_France_Chocapic,0.0,0.07092538908502315,0.4647342186109203
5124,2020-07-19,YouTube_France_Chocapic,0.0,0.0,0.0
5125,2020-07-19,Buzzfeed_Mexico_Abuelita,0.0,0.0,0.0
5126,2020-07-19,Dynadmic_Mexico_Abuelita,0.0,0.0,0.0
5127,2020-07-19,Facebook_Mexico_Abuelita,0.0,0.0,0.0
5128,2020-07-19,Multibrand Facebook_Mexico_Abuelita,0.0,0.0,0.0
5129,2020-07-19,Open TV_Mexico_Abuelita,0.0,0.0,0.0
5130,2020-07-19,Pay TV_Mexico_Abuelita,0.0,0.0,0.0
5131,2020-07-19,Sopitas_Mexico_Abuelita,0.0,0.0,0.0
5132,2020-07-19,Teads_Mexico_Abuelita,0.0,0.0,0.0
5133,2020-07-19,Televisa Contenido_Mexico_Abuelita,0.0,0.0,0.0
5134,2020-07-19,Tubi_Mexico_Abuelita,0.0,0.0,0.0
5135,2020-07-19,Vix_Mexico_Abuelita,0.0,0.0,0.0
5136,2020-07-19,YouTube_Mexico_Abuelita,0.0,0.0,0.0
5137,2020-07-19,Arkeero_Mexico_Nesquik,0.0,0.0,0.0
5138,2020-07-19,Facebook_Mexico_Nesquik,0.0,0.0,0.0
5139,2020-07-19,Multibrand Adsmovil_Mexico_Nesquik,0.0,0.0,0.0
5140,2020-07-19,Multibrand DV360_Mexico_Nesquik,0.0,0.0,0.0
5141,2020-07-19,Multibrand Facebook_Mexico_Nesquik,0.0,0.0,0.0
5142,2020-07-19,Naranxadul_Mexico_Nesquik,0.0,0.0,0.0
5143,2020-07-19,OOH_Mexico_Nesquik,0.0,0.0,0.0
5144,2020-07-19,Open TV_Mexico_Nesquik,0.0,0.0,0.0
5145,2020-07-19,Pay TV_Mexico_Nesquik,0.0,0.0,0.0
5146,2020-07-19,Sunmedia_Mexico_Nesquik,0.0,0.0,0.0
5147,2020-07-19,Tap Tap_Mexico_Nesquik,0.0,0.0,0.0
5148,2020-07-19,Tastemade_Mexico_Nesquik,0.0,0.0,0.0
5149,2020-07-19,Teads_Mexico_Nesquik,0.0,0.0,0.0
5150,2020-07-19,YouTube_Mexico_Nesquik,0.0,0.0,0.0
5151,2020-07-19,Bvod_UK_Shreddies,0.0,0.0,486.8602974423111
5152,2020-07-19,CTV_UK_Shreddies,0.0,0.0,0.0
5153,2020-07-19,Display_UK_Shreddies,0.0,0.0,0.0
5154,2020-07-19,Facebook_UK_Shreddies,0.0,0.0,0.0
5155,2020-07-19,Instagram_UK_Shreddies,0.0,0.0,0.0
5156,2020-07-19,NBC Digital_UK_Shreddies,0.0,0.0,0.0
5157,2020-07-19,NBC Search_UK_Shreddies,0.0,0.0,0.0
5158,2020-07-19,NBC Social_UK_Shreddies,0.0,0.0,0.0
5159,2020-07-19,NBC WG BVOD_UK_Shreddies,13147.56232143211,7404.401173296545,289.8391112150624
5160,2020-07-19,NBC WG Display_UK_Shreddies,0.0,0.0,0.0
5161,2020-07-19,NBC WG Social_UK_Shreddies,21382.95023853302,13472.91961121392,2234.364935045171
5162,2020-07-19,NBC WG TV_UK_Shreddies,97683.31501836397,71452.27059770633,15297.20019548735
5163,2020-07-19,NBC WG VOD_UK_Shreddies,7694.103383988858,4520.993437761712,256.724085974962
5164,2020-07-19,NBD WG YouTube_UK_Shreddies,2165.511096340776,1228.225419959819,55.54970875936711
5165,2020-07-19,Search_UK_Shreddies,778.4111982285978,1277.295428446768,45.28324432088622
5166,2020-07-19,TV_UK_Shreddies,0.0,0.0,0.0
5167,2020-07-19,TV Sponsoring_UK_Shreddies,4080.00001065898,9244.02315922345,408.6728183068761
5168,2020-07-19,Vod_UK_Shreddies,0.0,0.0,0.0
5169,2020-07-19,YouTube_UK_Shreddies,0.0,0.0,0.0
5170,2020-07-19,Bvod_Australia_Uncle Toby's,0.0,0.0,0.0
5171,2020-07-19,Display_Australia_Uncle Toby's,0.0,0.0,0.0
5172,2020-07-19,Facebook_Australia_Uncle Toby's,0.0,0.0,0.0
5173,2020-07-19,Instagram_Australia_Uncle Toby's,0.0,0.0,0.0
5174,2020-07-19,Instream_Australia_Uncle Toby's,0.0,0.0,0.0
5175,2020-07-19,Metro TV_Australia_Uncle Toby's,0.0,0.0,0.0
5176,2020-07-19,OLV_Australia_Uncle Toby's,0.0,0.0,0.0
5177,2020-07-19,OOH_Australia_Uncle Toby's,0.0,0.0,0.0
5178,2020-07-19,Pinterest_Australia_Uncle Toby's,0.0,0.0,0.0
5179,2020-07-19,RTV TV_Australia_Uncle Toby's,0.0,0.0,0.0
5180,2020-07-19,Radio_Australia_Uncle Toby's,0.0,0.0,0.0
5181,2020-07-19,Satellite TV_Australia_Uncle Toby's,0.0,0.0,0.0
5182,2020-07-19,Search_Australia_Uncle Toby's,0.0,0.0,0.0
5183,2020-07-19,Twitter_Australia_Uncle Toby's,0.0,0.0,0.0
5184,2020-07-19,YouTube_Australia_Uncle Toby's,0.0,0.0,0.0
5185,2020-07-19,Google Search_Brazil_Nescau,0.0,0.0,0.0
5186,2020-07-19,Meta_Brazil_Nescau,0.0,0.0,0.0
5187,2020-07-19,Open TV_Brazil_Nescau,0.0,0.0,0.0
5188,2020-07-19,Programmatic_Brazil_Nescau,0.0,0.0,0.0
5189,2020-07-19,TikTok_Brazil_Nescau,0.0,0.0,0.0
5190,2020-07-19,YouTube_Brazil_Nescau,0.0,0.0,0.0
5191,2020-07-19,DOOH_Chile_Chocapic,0.0,0.0,0.0
5192,2020-07-19,Display_Chile_Chocapic,3865.781600000002,2283.917699821877,512.9884394582615
5193,2020-07-19,Facebook_Instagram_Chile_Chocapic,5588.015961914069,2294.267360177845,304.8929443394646
5194,2020-07-19,Open TV_Chile_Chocapic,0.0,22.68634928081896,231.5915760841084
5195,2020-07-19,POS_Chile_Chocapic,0.0,0.0,0.0
5196,2020-07-19,Pay TV_Chile_Chocapic,0.0,69.21669303979193,353.8190563164065
5197,2020-07-19,Search_Chile_Chocapic,267.4759250000001,296.4744453922843,34.94634112050332
5198,2020-07-19,YouTube_Chile_Chocapic,4479.87064999999,29.14150677312772,1601.882142247045
5199,2020-07-19,Facebook_Poland_Nesquik,0.0,0.0,0.0
5200,2020-07-19,Influencers_Poland_Nesquik,0.0,0.0,0.0
5201,2020-07-19,Instagram_Poland_Nesquik,0.0,0.0,0.0
5202,2020-07-19,NBC Ecommerce_Poland_Nesquik,0.0,0.0,0.0
5203,2020-07-19,NBC Facebook_Poland_Nesquik,0.0,0.0,0.0
5204,2020-07-19,NBC Google_Poland_Nesquik,0.0,0.0,0.0
5205,2020-07-19,NBC Instagram_Poland_Nesquik,0.0,0.0,0.0
5206,2020-07-19,NBC VOD_Poland_Nesquik,0.0,0.0,0.0
5207,2020-07-19,Print_Poland_Nesquik,0.0,0.0,0.0
5208,2020-07-19,TV_Poland_Nesquik,0.0,0.0,0.0
5209,2020-07-19,VOD_Poland_Nesquik,0.0,0.0,0.0
5210,2020-07-19,YouTube_Poland_Nesquik,0.0,0.0,0.0
5211,2020-07-19,Amazon_Saudi Arabia_Nesquik,0.0,0.0,0.0
5212,2020-07-19,Facebook_Saudi Arabia_Nesquik,0.0,0.0,0.0
5213,2020-07-19,Google_Saudi Arabia_Nesquik,0.0,0.0,0.0
5214,2020-07-19,Influencers_Saudi Arabia_Nesquik,0.0,0.0,0.0
5215,2020-07-19,KidsChannel_Saudi Arabia_Nesquik,0.0,0.0,0.0
5216,2020-07-19,OtherChannels_Saudi Arabia_Nesquik,0.0,0.0,0.0
5217,2020-07-19,Programmatic_Saudi Arabia_Nesquik,0.0,0.0,0.0
5218,2020-07-19,Snapchat_Saudi Arabia_Nesquik,0.0,0.0,0.0
5219,2020-07-19,TikTok_Saudi Arabia_Nesquik,0.0,0.0,0.0
5220,2020-07-19,YouTube_Saudi Arabia_Nesquik,0.0,0.0,0.0
5221,2020-07-19,Facebook_Saudi Arabia_Country Cornflakes,0.0,0.0,0.0
5222,2020-07-19,Programmatic_Saudi Arabia_Country Cornflakes,0.0,0.0,0.0
5223,2020-07-19,Snapchat_Saudi Arabia_Country Cornflakes,0.0,0.0,0.0
5224,2020-07-19,TV_Saudi Arabia_Country Cornflakes,0.0,0.0,0.0
5225,2020-07-19,TikTok_Saudi Arabia_Country Cornflakes,0.0,0.0,0.0
5226,2020-07-19,YouTube_Saudi Arabia_Country Cornflakes,0.0,0.0,0.0
5227,2020-07-19,6Play_France24_Chocapic,0.0,0.0,0.0
5228,2020-07-19,6Play_France24_Lion,0.0,0.0,0.0
5229,2020-07-19,Bliink_France24_Chocapic,0.0,0.0,0.0
5230,2020-07-19,Captify_France24_Chocapic,0.0,0.0,0.0
5231,2020-07-19,Digital Sponsoring_France24_Lion,0.0,0.0,0.0
5232,2020-07-19,Ecommerce_France24_KitKat,0.0,0.0,0.0
5233,2020-07-19,Facebook_France24_Chocapic,0.0,0.0,0.0
5234,2020-07-19,Facebook_France24_KitKat,0.0,0.0,0.0
5235,2020-07-19,Facebook_France24_Lion,0.0,0.0,0.0
5236,2020-07-19,Freewheel_France24_Lion,0.0,0.0,0.0
5237,2020-07-19,Influencers_France24_Chocapic,0.0,0.0,0.0
5238,2020-07-19,Influencers_France24_KitKat,0.0,0.0,0.0
5239,2020-07-19,Influencers_France24_Lion,0.0,0.0,0.0
5240,2020-07-19,Instagram_France24_Chocapic,0.0,0.0,0.0
5241,2020-07-19,Instagram_France24_KitKat,0.0,0.0,0.0
5242,2020-07-19,Instagram_France24_Lion,0.0,0.0,0.0
5243,2020-07-19,MYTF1_France24_Chocapic,0.0,0.0,0.0
5244,2020-07-19,MYTF1_France24_Lion,0.0,0.0,0.0
5245,2020-07-19,NRJ_France24_Chocapic,0.0,0.0,0.0
5246,2020-07-19,OOH_France24_KitKat,0.0,0.0,0.0
5247,2020-07-19,Print_France24_Chocapic,0.0,0.0,0.0
5248,2020-07-19,Print_France24_KitKat,0.0,0.0,0.0
5249,2020-07-19,Programmatic_France24_Chocapic,0.0,0.0,0.0
5250,2020-07-19,Programmatic_France24_Lion,0.0,0.0,0.0
5251,2020-07-19,Snapchat_France24_KitKat,0.0,0.0,0.0
5252,2020-07-19,Snapchat_France24_Lion,0.0,0.0,0.0
5253,2020-07-19,Spotify_France24_Lion,0.0,0.0,0.0
5254,2020-07-19,TV Sponsoring_France24_Lion,0.0,0.0,0.0
5255,2020-07-19,TV_France24_Chocapic,0.0,0.0,0.0
5256,2020-07-19,TV_France24_Lion,0.0,0.0,0.0
5257,2020-07-19,Teads_France24_Chocapic,0.0,0.0,0.0
5258,2020-07-19,Teads_France24_Lion,0.0,0.0,0.0
5259,2020-07-19,TikTok_France24_Lion,0.0,0.0,0.0
5260,2020-07-19,Twitch_France24_Lion,0.0,0.0,0.0
5261,2020-07-19,YouTube_France24_Chocapic,0.0,0.0,0.0
5262,2020-07-19,YouTube_France24_KitKat,0.0,0.0,0.0
5263,2020-07-19,YouTube_France24_Lion,0.0,0.0,0.0
5264,2020-07-26,Facebook_Poland_Cini Minis,0.0,0.0,0.0
5265,2020-07-26,Google Search_Poland_Cini Minis,0.0,0.0,0.0
5266,2020-07-26,Influencers_Poland_Cini Minis,0.0,0.0,0.0
5267,2020-07-26,Instagram_Poland_Cini Minis,0.0,0.0,0.0
5268,2020-07-26,Mobile_Poland_Cini Minis,0.0,0.0,0.0
5269,2020-07-26,NBC Ecommerce_Poland_Cini Minis,0.0,0.0,0.0
5270,2020-07-26,NBC Facebook_Poland_Cini Minis,0.0,0.0,0.0
5271,2020-07-26,NBC Google_Poland_Cini Minis,0.0,0.0,0.0
5272,2020-07-26,NBC Instagram_Poland_Cini Minis,0.0,0.0,0.0
5273,2020-07-26,NBC VOD_Poland_Cini Minis,0.0,0.0,0.0
5274,2020-07-26,Print_Poland_Cini Minis,0.0,0.0,0.0
5275,2020-07-26,RR_Poland_Cini Minis,0.0,0.0,0.0
5276,2020-07-26,Snapchat_Poland_Cini Minis,0.0,0.0,0.0
5277,2020-07-26,TV_Poland_Cini Minis,0.0,0.0,0.0
5278,2020-07-26,Teads_Poland_Cini Minis,0.0,0.0,0.0
5279,2020-07-26,TikTok_Poland_Cini Minis,0.0,0.0,0.0
5280,2020-07-26,VOD_Poland_Cini Minis,0.0,0.0,0.0
5281,2020-07-26,YouTube_Poland_Cini Minis,0.0,0.0,0.0
5282,2020-07-26,6Play_France_Lion,0.0,0.0,0.0
5283,2020-07-26,Digital Video_France_Lion,0.0,0.05196973181011737,750.973975276738
5284,2020-07-26,Facebook_Instagram_France_Lion,0.0,94.62289965121695,4500.622729161149
5285,2020-07-26,Freewheel_France_Lion,0.0,0.0,0.0
5286,2020-07-26,Influencers_France_Lion,0.0,152.9534577530573,2198.350601290044
5287,2020-07-26,MYTF1_France_Lion,0.0,0.0,0.0
5288,2020-07-26,Programmatic_France_Lion,0.0,0.0,0.0
5289,2020-07-26,Snapchat_France_Lion,0.0,0.0,0.0
5290,2020-07-26,Spotify_France_Lion,0.0,0.0,0.0
5291,2020-07-26,TV_France_Lion,0.0,0.0,0.0
5292,2020-07-26,TV Sponsoring_France_Lion,0.0,1719.684279360398,3227.400021212347
5293,2020-07-26,Teads_France_Lion,0.0,0.0,0.0
5294,2020-07-26,TikTok_France_Lion,0.0,0.0,0.0
5295,2020-07-26,YouTube_France_Lion,0.0,0.0,0.0
5296,2020-07-26,Ad Alliance_Germany_Nesquik,0.0,0.0,0.0
5297,2020-07-26,Facebook_Germany_Nesquik,0.0,0.0,0.0
5298,2020-07-26,Instagram_Germany_Nesquik,0.0,0.0,0.0
5299,2020-07-26,Pinterest_Germany_Nesquik,0.0,0.0,0.0
5300,2020-07-26,SevenOne_Germany_Nesquik,0.0,0.0,0.0
5301,2020-07-26,TV Sponsoring_Germany_Nesquik,0.0,0.0,0.0
5302,2020-07-26,YouTube_Germany_Nesquik,0.0,0.0,0.0
5303,2020-07-26,6Play_France_Chocapic,0.0,0.008199541791758462,0.1925474142563046
5304,2020-07-26,Bliink_France_Chocapic,0.0,0.0,0.0
5305,2020-07-26,Captify_France_Chocapic,0.0,0.0,0.0
5306,2020-07-26,MYTF1_France_Chocapic,0.0,0.02683319046135077,0.1462788719269916
5307,2020-07-26,OLV_France_Chocapic,0.0,1.150057133521417,37.91806158629645
5308,2020-07-26,Print_France_Chocapic,0.0,0.0,0.0
5309,2020-07-26,Programmatic_France_Chocapic,0.0,0.0,0.0
5310,2020-07-26,TV_France_Chocapic,0.0,8.675749880180241,19601.35599032439
5311,2020-07-26,Teads_France_Chocapic,0.0,0.01329609615523547,0.07026609290558827
5312,2020-07-26,YouTube_France_Chocapic,0.0,0.0,0.0
5313,2020-07-26,Buzzfeed_Mexico_Abuelita,0.0,0.0,0.0
5314,2020-07-26,Dynadmic_Mexico_Abuelita,0.0,0.0,0.0
5315,2020-07-26,Facebook_Mexico_Abuelita,0.0,0.0,0.0
5316,2020-07-26,Multibrand Facebook_Mexico_Abuelita,0.0,0.0,0.0
5317,2020-07-26,Open TV_Mexico_Abuelita,0.0,0.0,0.0
5318,2020-07-26,Pay TV_Mexico_Abuelita,0.0,0.0,0.0
5319,2020-07-26,Sopitas_Mexico_Abuelita,0.0,0.0,0.0
5320,2020-07-26,Teads_Mexico_Abuelita,0.0,0.0,0.0
5321,2020-07-26,Televisa Contenido_Mexico_Abuelita,0.0,0.0,0.0
5322,2020-07-26,Tubi_Mexico_Abuelita,0.0,0.0,0.0
5323,2020-07-26,Vix_Mexico_Abuelita,0.0,0.0,0.0
5324,2020-07-26,YouTube_Mexico_Abuelita,0.0,0.0,0.0
5325,2020-07-26,Arkeero_Mexico_Nesquik,0.0,0.0,0.0
5326,2020-07-26,Facebook_Mexico_Nesquik,0.0,0.0,0.0
5327,2020-07-26,Multibrand Adsmovil_Mexico_Nesquik,0.0,0.0,0.0
5328,2020-07-26,Multibrand DV360_Mexico_Nesquik,0.0,0.0,0.0
5329,2020-07-26,Multibrand Facebook_Mexico_Nesquik,0.0,0.0,0.0
5330,2020-07-26,Naranxadul_Mexico_Nesquik,0.0,0.0,0.0
5331,2020-07-26,OOH_Mexico_Nesquik,0.0,0.0,0.0
5332,2020-07-26,Open TV_Mexico_Nesquik,0.0,0.0,0.0
5333,2020-07-26,Pay TV_Mexico_Nesquik,0.0,0.0,0.0
5334,2020-07-26,Sunmedia_Mexico_Nesquik,0.0,0.0,0.0
5335,2020-07-26,Tap Tap_Mexico_Nesquik,0.0,0.0,0.0
5336,2020-07-26,Tastemade_Mexico_Nesquik,0.0,0.0,0.0
5337,2020-07-26,Teads_Mexico_Nesquik,0.0,0.0,0.0
5338,2020-07-26,YouTube_Mexico_Nesquik,0.0,0.0,0.0
5339,2020-07-26,Bvod_UK_Shreddies,0.0,0.0,1934.717332200302
5340,2020-07-26,CTV_UK_Shreddies,0.0,0.0,0.0
5341,2020-07-26,Display_UK_Shreddies,0.0,0.0,0.0
5342,2020-07-26,Facebook_UK_Shreddies,0.0,0.0,0.0
5343,2020-07-26,Instagram_UK_Shreddies,0.0,0.0,0.0
5344,2020-07-26,NBC Digital_UK_Shreddies,0.0,0.0,0.0
5345,2020-07-26,NBC Search_UK_Shreddies,0.0,0.0,0.0
5346,2020-07-26,NBC Social_UK_Shreddies,0.0,0.0,0.0
5347,2020-07-26,NBC WG BVOD_UK_Shreddies,17132.65323155117,10200.62612896351,1151.781640366264
5348,2020-07-26,NBC WG Display_UK_Shreddies,0.0,0.0,0.0
5349,2020-07-26,NBC WG Social_UK_Shreddies,20560.43364743233,13899.80331419899,3429.275657471445
5350,2020-07-26,NBC WG TV_UK_Shreddies,0.0,20005.91012603409,19452.94807803701
5351,2020-07-26,NBC WG VOD_UK_Shreddies,8568.207680285694,5312.998302265018,879.9436307438644
5352,2020-07-26,NBD WG YouTube_UK_Shreddies,1228.554438359827,886.2914395554787,208.2151222755967
5353,2020-07-26,Search_UK_Shreddies,498.4560016840548,1244.656934922988,27.33040759788833
5354,2020-07-26,TV_UK_Shreddies,109137.8630937195,35343.15340556018,0.0
5355,2020-07-26,TV Sponsoring_UK_Shreddies,4079.99999821961,11754.46417434092,2108.165982212898
5356,2020-07-26,Vod_UK_Shreddies,0.0,0.0,0.0
5357,2020-07-26,YouTube_UK_Shreddies,0.0,0.0,0.0
5358,2020-07-26,Bvod_Australia_Uncle Toby's,0.0,0.0,0.0
5359,2020-07-26,Display_Australia_Uncle Toby's,0.0,0.0,0.0
5360,2020-07-26,Facebook_Australia_Uncle Toby's,0.0,0.0,0.0
