index,Date,6Play_France_Lion,Digital Video_France_Lion,Facebook_Instagram_France_Lion,Freewheel_France_Lion,Influencers_France_Lion,MYTF1_France_Lion,Programmatic_France_Lion,Snapchat_France_Lion,Spotify_France_Lion,TV_France_Lion,TV Sponsoring_France_Lion,Teads_France_Lion,TikTok_France_Lion,YouTube_France_Lion,Ad Alliance_Germany_Nesquik,Facebook_Germany_Nesquik,Instagram_Germany_Nesquik,Pinterest_Germany_Nesquik,SevenOne_Germany_Nesquik,TV Sponsoring_Germany_Nesquik,YouTube_Germany_Nesquik,6Play_France_Chocapic,Bliink_France_Chocapic,Captify_France_Chocapic,MYTF1_France_Chocapic,OLV_France_Chocapic,Print_France_Chocapic,Programmatic_France_Chocapic,TV_France_Chocapic,Teads_France_Chocapic,YouTube_France_Chocapic,Buzzfeed_Mexico_Abuelita,Dynadmic_Mexico_Abuelita,Facebook_Mexico_Abuelita,Multibrand Facebook_Mexico_Abuelita,Open TV_Mexico_Abuelita,Pay TV_Mexico_Abuelita,Sopitas_Mexico_Abuelita,Teads_Mexico_Abuelita,Televisa Contenido_Mexico_Abuelita,Tubi_Mexico_Abuelita,Vix_Mexico_Abuelita,YouTube_Mexico_Abuelita,Arkeero_Mexico_Nesquik,Facebook_Mexico_Nesquik,Multibrand Adsmovil_Mexico_Nesquik,Multibrand DV360_Mexico_Nesquik,Multibrand Facebook_Mexico_Nesquik,Naranxadul_Mexico_Nesquik,OOH_Mexico_Nesquik,Open TV_Mexico_Nesquik,Pay TV_Mexico_Nesquik,Sunmedia_Mexico_Nesquik,Tap Tap_Mexico_Nesquik,Tastemade_Mexico_Nesquik,Teads_Mexico_Nesquik,YouTube_Mexico_Nesquik,Bvod_UK_Shreddies,CTV_UK_Shreddies,Display_UK_Shreddies,Facebook_UK_Shreddies,Instagram_UK_Shreddies,NBC Digital_UK_Shreddies,NBC Search_UK_Shreddies,NBC Social_UK_Shreddies,NBC WG BVOD_UK_Shreddies,NBC WG Display_UK_Shreddies,NBC WG Social_UK_Shreddies,NBC WG TV_UK_Shreddies,NBC WG VOD_UK_Shreddies,NBD WG YouTube_UK_Shreddies,Search_UK_Shreddies,TV_UK_Shreddies,TV Sponsoring_UK_Shreddies,Vod_UK_Shreddies,YouTube_UK_Shreddies,Bvod_Australia_Uncle Toby's,Display_Australia_Uncle Toby's,Facebook_Australia_Uncle Toby's,Instagram_Australia_Uncle Toby's,Instream_Australia_Uncle Toby's,Metro TV_Australia_Uncle Toby's,OLV_Australia_Uncle Toby's,OOH_Australia_Uncle Toby's,Pinterest_Australia_Uncle Toby's,RTV TV_Australia_Uncle Toby's,Radio_Australia_Uncle Toby's,Satellite TV_Australia_Uncle Toby's,Search_Australia_Uncle Toby's,Twitter_Australia_Uncle Toby's,YouTube_Australia_Uncle Toby's,Google Search_Brazil_Nescau,Meta_Brazil_Nescau,Open TV_Brazil_Nescau,Programmatic_Brazil_Nescau,TikTok_Brazil_Nescau,YouTube_Brazil_Nescau,DOOH_Chile_Chocapic,Display_Chile_Chocapic,Facebook_Instagram_Chile_Chocapic,Open TV_Chile_Chocapic,POS_Chile_Chocapic,Pay TV_Chile_Chocapic,Search_Chile_Chocapic,YouTube_Chile_Chocapic
24,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2020-07-05,0.0,0.0,11900.000000146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13887.94403180981,100439.29896832276,0.0,0.0,575.8144041935205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.5013620463053,229.43403490336098,0.0,948.5043629117839,89.15864543818157,741.3444879016114
26,2020-07-12,0.0,0.0,12199.999999511667,0.0,14749.999999238333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7455.4561172485355,0.0,18767.2798530941,91537.38537046815,6691.921856762887,1440.40044494617,416.83039971056587,0.0,4080.0000118589405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.15863934450466,0.0
27,2020-07-19,0.0,0.0,0.0,0.0,14750.000000175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13147.562321432115,0.0,21382.95023853302,97683.31501836397,7694.103383988858,2165.511096340776,778.4111982285978,0.0,4080.0000106589796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.593882057495,1862.6719626184083,0.0,0.0,0.0,89.1586398543803,1493.290231012573
28,2020-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17132.653231551172,0.0,20560.433647432328,0.0,8568.207680285694,1228.554438359827,498.4560016840548,109137.8630937195,4079.9999982196096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.5938870426432,1862.6719790323893,0.0,0.0,0.0,89.15864034962972,1493.2902299894204
29,2020-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16564.371126192094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15102.100857923986,0.0,6873.316777920723,92760.67105929567,9426.290706343414,929.5763204850257,113.5791995078586,130991.39701474764,4079.99999134779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.7580961902365,0.0,0.0,0.0,0.0,70.71344517819722,0.0
30,2020-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22074.350983131408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12518.337442617418,0.0,0.0,0.0,9639.605943394661,2554.435848987103,569.0048038567305,129237.79644117737,4080.000025043488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.7580777571613,898.7554416359457,2886.9573848901364,0.0,1625.1688083487954,70.71344676326751,893.854813945516
31,2020-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20624.999999921332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20351.643386542324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15708.74679306698,0.0,0.0,94527.89441659547,8323.257614450933,2451.679336946607,593.756798293978,0.0,4079.9999788408286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.7581128926595,898.7554150666301,4178.966430761719,0.0,1668.8561864601643,70.71344544895173,893.8548282696534
32,2020-08-23,0.0,0.0,10732.130000287,0.0,17750.000000704,0.0,0.0,0.0,0.0,0.0,20625.000000110667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4424.794989481667,0.0,0.0,4547.570000005667,0.0,0.0,0.0,117785.64000384467,2746.910600077333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16324.83267384434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15338.53163179779,0.0,0.0,0.0,6158.529411004544,2965.9677665485146,541.4192010734976,171517.62569660187,4080.0000462180383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.7580949112955,898.7553897163899,3404.1069320792644,0.0,1445.3185702453613,70.71344563535054,893.8547868210857
33,2020-08-30,0.0,0.0,11524.980000552001,0.0,17749.999999985666,0.0,0.0,0.0,0.0,0.0,20625.000000131335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4569.093830342333,0.0,0.0,4608.819999985,0.0,0.0,0.0,206916.76999821866,1263.0043999316667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11498.237524550439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10764.052757024288,0.0,0.0,172741.11558433535,6888.164126817227,3214.262718979955,616.9743946580887,0.0,4079.999973370076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.7581195104979,898.7554188871258,2077.7278250431314,0.0,1915.7711290633135,70.71344730885824,893.8548107672118
34,2020-09-06,0.0,0.0,6805.600000335667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20625.000002599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4009.0699999000003,0.0,0.0,4343.770000273334,0.0,0.0,0.0,187913.000015776,6250.1263999190005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.244118998262103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8767.284350191117,0.0,0.0,0.0,6939.7269737291335,3643.1000382673747,581.4927979725004,0.0,4080.0000225709678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.8959325278726,433.5455419013468,0.0,0.0,0.0,89.16577451699574,1474.8521297259522
35,2020-09-13,0.0,42243.134071040666,0.0,0.0,8571.000000105667,0.0,0.0,0.0,0.0,0.0,20625.000000123335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13392.49548733902,0.0,0.0,106955.89761984444,5775.463644093037,4247.125759751559,443.3743940774054,0.0,4079.9999780038597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.8959204350789,433.5455367910258,0.0,0.0,0.0,89.165777419103,1474.8521343627929
36,2020-09-20,0.0,65370.772590359666,0.0,0.0,8571.000000047,0.0,0.0,0.0,0.0,0.0,20624.999999960666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13376.053950136187,0.0,0.0,0.0,5999.041229485036,4271.326637533189,370.10399746593833,0.0,4079.999977483988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.8959447839355,433.5455368073527,0.0,0.0,0.0,89.16577594968159,0.0
37,2020-09-27,0.0,46712.66119917601,0.0,0.0,8570.999999786667,0.0,0.0,0.0,0.0,0.0,20624.999999831332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11477.512303254576,0.0,0.0,140516.98240157272,11548.926306898265,3998.2461106615365,353.00159648006877,0.0,4079.999977691561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942.5737009578451,433.54553545766186,0.0,0.0,0.0,89.16577461903888,0.0
38,2020-10-04,0.0,43769.39144276866,0.0,0.0,8570.999999935666,0.0,0.0,0.0,0.0,0.0,20624.999999806667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41207.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7674.826239724399,0.0,0.0,0.0,2690.006202628315,5148.860126449227,312.6255999165848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.87399712655935,5203.192773763656,76962.79367386374,0.0,0.0,13254.349950050988,0.0,1501.879945303548,0.0,0.0,0.0,0.0,88.41766714831034,0.0
39,2020-10-11,0.0,38986.625681287,1498.8399999883334,0.0,8570.999999503667,0.0,0.0,0.0,0.0,0.0,20625.000000645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21216.0,0.0,3400.5639498390005,0.0,0.0,3444.0004704606667,0.0,0.0,0.0,164543.47000607933,4621.7570397829995,3417.793439941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.1111004328355,2669.3764726567715,0.0,0.0,0.0,1180.3750126551627,0.0,18600.08090461922,3880.1446443675995,0.0,0.0,0.0,0.0,1773.6112237519712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1930.8617108777169,42789.315247387894,0.0,0.0,0.0,0.0,355.9359976367951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.805996347636,10607.829750070412,205561.2045337537,0.0,0.0,13254.349630927563,3862.837557325236,958.7128782397207,938.2075141689047,4350.9405352709955,0.0,1450.3953859411113,88.41766646326066,1063.3428123999022
40,2020-10-18,0.0,58151.926242163994,2455.6700000543333,0.0,8571.000000266666,0.0,0.0,0.0,0.0,0.0,20624.999999527336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21215.999999999996,0.0,3600.732560362667,0.0,0.0,3842.677500176333,0.0,0.0,0.0,126153.29999985633,5106.080879889667,4040.997030084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.1111135945604,3293.0629674387797,0.0,0.0,0.0,1180.3749919320373,0.0,16879.879904127552,5504.261696283794,0.0,0.0,0.0,0.0,3781.6846316065335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27118.9353398757,0.0,0.0,0.0,0.0,653.878392599255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.48599789929386,10483.74795047593,135965.65077542368,0.0,0.0,13254.349778656006,3862.837575513407,958.712865976855,938.2075235936101,1993.9204007050068,0.0,1393.5769349391937,88.41766438175041,1063.342786810201
41,2020-10-25,0.0,32835.109190037336,2433.9900000376665,0.0,8571.000000712333,0.0,0.0,0.0,0.0,0.0,20624.999999277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21216.0,0.0,6015.040710308,0.0,0.0,5798.931980064666,0.0,0.0,0.0,172454.99999582334,4590.337680153333,3501.2012700566665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.111098051846,3293.062881175864,0.0,0.0,0.0,1180.3750055455207,0.0,18195.193302941898,5603.643450631715,0.0,0.0,0.0,0.0,3781.684637589371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47587.95138840604,0.0,0.0,0.0,0.0,793.0272027136386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.31400061270594,9941.346275994936,191877.602015035,0.0,0.0,13254.35005170536,3862.8375815325926,767.1477901713307,985.220101159312,2226.0761465822347,0.0,1451.3233578305562,88.4176673132801,1063.3428022935486
42,2020-11-01,0.0,6515.961773428334,8950.009999994332,0.0,0.0,0.0,0.0,0.0,0.0,163012.68000338267,20624.999999821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19758.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.1111028482624,3648.9732595322644,0.0,0.0,0.0,279.5625027009234,0.0,22199.3075982224,4834.989422091306,0.0,0.0,0.0,0.0,4416.385493909786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1786.9600073499682,0.0,0.0,0.0,627.7376001428813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.55999823592853,6230.315030901472,192453.74536343,0.0,0.0,10604.784333540994,3862.83755078359,1146.2719798463058,1549.6375910731379,1969.9420356704966,0.0,1261.0403064056652,71.32263437842528,1063.3428170748393
43,2020-11-08,0.0,0.0,10696.999999898666,0.0,0.0,0.0,0.0,0.0,0.0,158693.70000239066,20625.000000834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13756.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788.888862150663,4542.452241877484,0.0,0.0,0.0,279.56250082945826,0.0,18045.41519533348,4478.614539315081,0.0,0.0,5098.909382758397,0.0,4416.385492591541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48858.902258486756,0.0,0.0,0.0,799.6799934951366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.44999881813177,9412.28217058913,160411.43096179198,0.0,0.0,10604.78447157224,3862.8375739460243,1146.271971262436,938.2075043346658,2026.0025632191976,0.0,1285.2622091910553,71.32263437213263,1063.342799360148
44,2020-11-15,0.0,0.0,10567.070000475667,0.0,0.0,0.0,0.0,0.0,0.0,136151.65999993967,20625.00000077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13756.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788.8888740189515,4542.452158255875,0.0,0.0,0.0,279.56250321044774,0.0,36576.532019830374,16624.5238714104,0.0,0.0,5098.909452834288,0.0,4416.385452479089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51180.5612271874,0.0,0.0,0.0,1533.7727990060898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.58600200256706,15887.094489542165,308429.37520453386,0.0,0.0,10604.784323122341,3862.837543741252,1146.2720056591415,938.2075037509791,2001.8647987785846,0.0,1270.6364519219717,71.32263199520746,1063.342808520902
45,2020-11-22,0.0,0.0,10746.889999429333,0.0,0.0,0.0,0.0,0.0,0.0,17473.999999882333,20625.000000358334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13756.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788.8888863501072,5123.763889901149,0.0,0.0,0.0,279.5625006265372,0.0,19670.142163022803,27438.182573538543,0.0,2403.4361177159785,5098.909299400806,0.0,4416.385427811593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55643.19049437833,0.0,0.0,0.0,3465.2015848011374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.27999659618857,8344.255511992136,68762.56915908495,0.0,0.0,10604.784255404631,0.0,499.2530843401591,0.0,0.0,0.0,0.0,71.32263310781796,0.0
46,2020-11-29,0.0,0.0,1395.5299999673334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20625.000000026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17396.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788.8888653944374,5123.763939920814,0.0,0.0,0.0,0.0,0.0,24584.199662110856,26462.312443971994,0.0,2403.435995202035,5098.90944557949,0.0,4416.38540337516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38027.75172016716,0.0,0.0,0.0,1602.0367993355992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.67999241212755,8526.951124936739,737.9808760816703,0.0,0.0,10604.784411868333,0.0,499.2530907137743,0.0,0.0,0.0,0.0,71.3226351843961,0.0
47,2020-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3995.6725802506667,0.0,0.0,2980.042560036,0.0,0.0,0.0,129227.51999478201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3930.070568355498,0.0,0.0,0.0,590.187503260067,0.0,2604.044877632785,16298.59893627696,0.0,846.8714265149891,5098.90933945179,0.0,1949.5537474261225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4342.531230318785,0.0,0.0,0.0,1043.3808009119034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.2199996929839,8485.343615589658,157452.07854839452,0.0,0.0,3835.367778894901,1828.5065017339577,1114.3541653507996,4060.9816326243085,0.0,0.0,0.0,88.72083242957115,1964.757208623708
